run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
primary,L1_ridge,P2_state_capacity,pulse_1s_resistance_k1,c_rate_holdout_fold,1,0.0029692641134052415,0.002249388145820873,0.006500983936141985,0.0019709855688107417,0.0033244852602065797,143
primary,L1_ridge,P2_state_capacity,pulse_1s_resistance_k1,condition_fold,5,0.0013644609161903316,0.000968378728445975,0.006412295001408897,0.0008295076750379083,0.0013832833855412945,3752
primary,L1_ridge,P2_state_capacity,pulse_1s_resistance_k1,profile_holdout_fold,1,0.0011348560814342747,0.0010797693551299562,0.0024978027953092693,0.0010237258700170333,0.0013977872407020062,734
primary,L1_ridge,P2_state_capacity,pulse_1s_resistance_k1,temperature_holdout_fold,2,0.001425935859065289,0.001042051318324615,0.005602056938401258,0.0008543546410134863,0.001413945467735635,1756
primary,L1_ridge,P2_state_capacity,pulse_1s_resistance_k1,voltage_window_holdout_fold,3,0.0013900497084129958,0.0010579651548724897,0.006465061422047748,0.0009821793998102232,0.0015069774947544916,3752
primary,L1_ridge,P3_state_nominal,delta_pulse_10ms_resistance,c_rate_holdout_fold,1,0.0022661830084328752,0.0017045851108324671,0.004877409321313923,0.001696262796268265,0.0026123867940323186,143
primary,L1_ridge,P3_state_nominal,delta_pulse_10ms_resistance,condition_fold,5,0.0011946870056126265,0.0009127929714950623,0.004821245465390463,0.0007859356099798604,0.0011964972799821806,3751
primary,L1_ridge,P3_state_nominal,delta_pulse_10ms_resistance,profile_holdout_fold,1,0.0009423683576135603,0.0007918665177095634,0.0025193759310102484,0.0008155087842704355,0.0011357662128343273,733
primary,L1_ridge,P3_state_nominal,delta_pulse_10ms_resistance,temperature_holdout_fold,2,0.0013380576909110171,0.0011014469192997009,0.004667911788974992,0.0008459861509344587,0.0013071764720037438,1756
primary,L1_ridge,P3_state_nominal,delta_pulse_10ms_resistance,voltage_window_holdout_fold,3,0.0013155965703105647,0.0010291083988083931,0.004819086461923666,0.0009985667872295194,0.0013869046670266147,3751
primary,L1_ridge,P3_state_nominal,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0023134877161888386,0.0019264087517385235,0.005121306095172128,0.0017967545050177217,0.0027513226134929045,143
