checkup_bin,condition_count,hgb_k2_mae,hgb_minus_prior_slope_mae,hgb_wins_fraction,horizon_checkups,n_rows,prior_delta_abs_bin,prior_slope_mae,soh_bin,split_name,target
checkup_13_plus,6,0.017182961399398945,-0.008015638600601015,0.5,2,10,prior_abs_0_02_0_05,0.02519859999999996,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,12,0.004888887786929015,0.0025144074719684224,0.14173228346456693,2,127,prior_abs_lt_0_005,0.0023744803149605923,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,2,0.12608525240888147,-0.05163924759111904,1.0,2,2,prior_abs_0_005_0_02,0.1777245000000005,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_13_plus,4,0.1281196529856262,0.025499752985626095,0.4,2,10,prior_abs_0_02_0_05,0.1026199000000001,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_13_plus,15,0.15144362761543337,0.02124414844876671,0.5,2,48,prior_abs_ge_0_05,0.13019947916666666,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_4_7,1,0.04290577933068944,0.03777277933068872,0.0,2,1,prior_abs_0_005_0_02,0.00513300000000072,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,4,0.07480970945034024,0.03206622945034025,0.04,2,25,prior_abs_0_02_0_05,0.042743479999999986,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,8,0.19095181026641614,-0.12116405929880111,0.6521739130434783,2,23,prior_abs_ge_0_05,0.31211586956521725,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,2,0.02086830821604087,0.008743641549374235,0.0,2,3,prior_abs_0_005_0_02,0.012124666666666636,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,30,0.02974253585790774,0.008176552617684272,0.37988826815642457,2,179,prior_abs_0_02_0_05,0.021565983240223466,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,27,0.16587732517499557,0.042996933870647736,0.5942028985507246,2,138,prior_abs_ge_0_05,0.12288039130434783,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,15,0.0019177774493421716,-0.002186701717324481,0.8194444444444444,2,144,prior_abs_0_005_0_02,0.004104479166666653,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,23,0.005602850962246359,-0.007338386742671714,0.9016393442622951,2,122,prior_abs_0_02_0_05,0.012941237704918073,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,9,0.04413852324889656,0.017523295976169324,0.5454545454545454,2,22,prior_abs_ge_0_05,0.02661522727272724,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,6,0.0698068108120224,0.05937660150969687,0.06976744186046512,2,43,prior_abs_0_005_0_02,0.010430209302325539,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,16,0.1289325968364396,0.041384660328503076,0.3492063492063492,2,63,prior_abs_0_02_0_05,0.08754793650793652,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,13,0.32228421192317824,0.10556099763746396,0.375,2,56,prior_abs_ge_0_05,0.21672321428571428,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,13,0.006075808722955379,0.0009265066396220208,0.40625,2,96,prior_abs_0_005_0_02,0.005149302083333358,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,24,0.025666012073354488,0.008666966359068762,0.3314285714285714,2,175,prior_abs_0_02_0_05,0.016999045714285725,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,10,0.16263620292615585,0.04361144430546618,0.41379310344827586,2,29,prior_abs_ge_0_05,0.11902475862068967,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,17,0.002130502271512472,-0.0005728764518917852,0.6978723404255319,2,235,prior_abs_0_005_0_02,0.0027033787234042573,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,2,0.009683205803885615,0.0033266058038853696,0.2,2,5,prior_abs_0_02_0_05,0.006356600000000245,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,3,0.23573003162742584,0.15758774591314006,0.14285714285714285,2,7,prior_abs_ge_0_05,0.07814228571428579,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_0_3,1,0.19869162813148905,0.052849128131489176,0.0,3,2,prior_abs_ge_0_05,0.14584249999999988,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_0_3,19,0.19360066618392474,-0.11142453694107529,0.78125,3,64,prior_abs_ge_0_05,0.30502520312500003,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,9,0.008550429391399564,-0.0007939577053745813,0.43548387096774194,3,62,prior_abs_0_005_0_02,0.009344387096774145,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,18,0.00948591856926573,-0.011722785512366855,0.7653061224489796,3,98,prior_abs_0_02_0_05,0.021208704081632584,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,51,0.11789307523635376,-0.009875165003886549,0.6216216216216216,3,333,prior_abs_ge_0_05,0.1277682402402403,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,68,0.0646068394302374,-0.2048044730697626,0.9471153846153846,3,208,prior_abs_lt_0_005,0.2694113125,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,15,0.045954479716330966,0.015048039122271536,0.2871287128712871,3,202,prior_abs_0_005_0_02,0.03090644059405943,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_13_plus,19,0.13719886379765683,0.02356510043887816,0.3893129770992366,3,131,prior_abs_0_02_0_05,0.11363376335877867,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_13_plus,11,0.19045807576703075,-0.03785600994725494,0.6571428571428571,3,35,prior_abs_ge_0_05,0.22831408571428569,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_13_plus,4,0.02877786246655972,-0.005925851819154972,0.5714285714285714,3,7,prior_abs_lt_0_005,0.03470371428571469,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_13_plus,15,0.010329363957903601,0.002566925361412362,0.41754385964912283,3,285,prior_abs_0_005_0_02,0.007762438596491239,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,14,0.023374314525537288,0.004018032172596126,0.47058823529411764,3,85,prior_abs_0_02_0_05,0.01935628235294116,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,1,0.09337659975757126,0.0395965997575711,0.5,3,2,prior_abs_ge_0_05,0.05378000000000016,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,5,0.01319448528656847,-0.013001181380098332,0.8333333333333334,3,6,prior_abs_lt_0_005,0.0261956666666668,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,15,0.004296079198983694,0.0004362095247982178,0.3383458646616541,3,399,prior_abs_0_005_0_02,0.003859869674185476,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,6,0.027843646675816208,-0.008790253324183747,0.5,3,10,prior_abs_0_02_0_05,0.036633899999999955,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,12,0.006492352307239307,0.0035422094500965123,0.16326530612244897,3,98,prior_abs_lt_0_005,0.0029501428571427945,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,2,0.16651164764078882,-0.10431085235921192,0.5,3,2,prior_abs_0_005_0_02,0.27082250000000074,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_13_plus,4,0.181673722887993,0.009225847887993383,0.375,3,8,prior_abs_0_02_0_05,0.1724478749999996,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_13_plus,9,0.1619624764023297,0.003348519880590456,0.6086956521739131,3,23,prior_abs_ge_0_05,0.15861395652173924,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_4_7,1,0.062047379232545025,0.05096937923254377,0.0,3,1,prior_abs_0_005_0_02,0.011078000000001254,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,4,0.1052622436916687,0.027759577025002133,0.375,3,24,prior_abs_0_02_0_05,0.07750266666666657,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,4,0.16117871415356652,-0.1322651949373426,0.7272727272727273,3,11,prior_abs_ge_0_05,0.2934439090909091,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,2,0.04901650832320054,0.00961517498986722,0.3333333333333333,3,3,prior_abs_0_005_0_02,0.03940133333333332,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,30,0.05738801211927088,0.016821764928259673,0.3707865168539326,3,178,prior_abs_0_02_0_05,0.04056624719101121,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,26,0.1275757715016782,-0.025967598577062018,0.6771653543307087,3,127,prior_abs_ge_0_05,0.15354337007874022,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,15,0.0026163645966398585,-0.005047940958915694,0.875,3,144,prior_abs_0_005_0_02,0.007664305555555553,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,23,0.010229190914398644,-0.012933882856093192,0.8770491803278688,3,122,prior_abs_0_02_0_05,0.023163073770491836,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,9,0.047404249178829176,0.006741976451556456,0.5,3,22,prior_abs_ge_0_05,0.04066227272727272,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,6,0.05021524726911642,0.026854130990046726,0.16279069767441862,3,43,prior_abs_0_005_0_02,0.023361116279069696,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,16,0.12064378611416025,-0.03372495526515011,0.5,3,58,prior_abs_0_02_0_05,0.15436874137931036,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,9,0.27187518201535016,0.06319310884461854,0.34146341463414637,3,41,prior_abs_ge_0_05,0.20868207317073162,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,13,0.005822149194346741,-0.002036767472319927,0.6354166666666666,3,96,prior_abs_0_005_0_02,0.007858916666666669,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,24,0.04151431976743762,0.013601434709966376,0.3218390804597701,3,174,prior_abs_0_02_0_05,0.027912885057471245,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,9,0.20919297932873787,-0.011059943748185197,0.6153846153846154,3,26,prior_abs_ge_0_05,0.22025292307692307,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,17,0.0029086590577317574,-0.002109281367800164,0.8170212765957446,3,235,prior_abs_0_005_0_02,0.005017940425531922,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,2,0.014476106705291794,0.003797506705291479,0.2,3,5,prior_abs_0_02_0_05,0.010678600000000316,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,2,0.4109594174058629,0.3086364174058628,0.0,3,3,prior_abs_ge_0_05,0.1023230000000001,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_0_3,12,0.16182975419345902,-0.245617075593775,0.723404255319149,5,47,prior_abs_ge_0_05,0.407446829787234,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,9,0.012271392191247458,-0.003399333615203941,0.5967741935483871,5,62,prior_abs_0_005_0_02,0.0156707258064514,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,18,0.012448955803457378,-0.024122258482256808,0.8673469387755102,5,98,prior_abs_0_02_0_05,0.036571214285714186,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,44,0.13592058178046534,-0.05168764951205171,0.6904761904761905,5,294,prior_abs_ge_0_05,0.18760823129251705,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,64,0.13853720986190826,-0.2703237175992317,0.9481865284974094,5,193,prior_abs_lt_0_005,0.40886092746113994,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,14,0.10830448508541128,0.0269312472805332,0.32926829268292684,5,164,prior_abs_0_005_0_02,0.08137323780487808,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_13_plus,14,0.22869392750722128,0.05706381639611022,0.40404040404040403,5,99,prior_abs_0_02_0_05,0.17163011111111107,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_13_plus,6,0.14163051250654135,-0.0910826453881955,0.7368421052631579,5,19,prior_abs_ge_0_05,0.23271315789473684,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_13_plus,4,0.0330804430094059,-0.02743175699059469,1.0,5,5,prior_abs_lt_0_005,0.06051220000000059,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_13_plus,15,0.03232295004199823,0.01593426204199824,0.372,5,250,prior_abs_0_005_0_02,0.016388687999999988,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,14,0.0628794051903877,0.012270597498080002,0.47435897435897434,5,78,prior_abs_0_02_0_05,0.0506088076923077,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,1,0.022115696572767546,-0.08845830342723285,1.0,5,2,prior_abs_ge_0_05,0.1105740000000004,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,5,0.03337161370359205,-0.01182038629640822,0.8333333333333334,5,6,prior_abs_lt_0_005,0.04519200000000027,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,15,0.006524009301806635,-0.0005862420495447492,0.4702702702702703,5,370,prior_abs_0_005_0_02,0.007110251351351384,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,3,0.027252066438210727,-0.022510600228455597,0.3333333333333333,5,6,prior_abs_0_02_0_05,0.04976266666666632,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,10,0.007389339542701259,0.003611546439253244,0.1206896551724138,5,58,prior_abs_lt_0_005,0.003777793103448015,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_13_plus,1,0.06995929575055843,-0.19442370424944316,1.0,5,1,prior_abs_0_005_0_02,0.2643830000000016,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_13_plus,1,0.19484929551712188,0.11428529551712335,0.0,5,1,prior_abs_0_02_0_05,0.08056399999999853,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_13_plus,3,0.07339309936358998,-0.18339415063641115,0.75,5,4,prior_abs_ge_0_05,0.25678725000000113,soh_lt_0_70,condition_fold,delta_capacity_Ah_h
checkup_4_7,1,0.15200889207701146,0.13647389207700938,0.0,5,1,prior_abs_0_005_0_02,0.015535000000002075,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,3,0.1031328444706147,0.02299489208966253,0.42857142857142855,5,21,prior_abs_0_02_0_05,0.08013795238095217,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,2,0.2946849807254507,-0.159576685941217,1.0,5,3,prior_abs_ge_0_05,0.4542616666666677,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_4_7,2,0.12318378116698114,0.015650781166981043,0.0,5,3,prior_abs_0_005_0_02,0.1075330000000001,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,30,0.13129137242716812,0.03337630884335317,0.42196531791907516,5,173,prior_abs_0_02_0_05,0.09791506358381495,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,20,0.17035664142464862,-0.04514493549842838,0.5865384615384616,5,104,prior_abs_ge_0_05,0.215501576923077,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,15,0.00587942967959774,-0.010915480042624496,0.9097222222222222,5,144,prior_abs_0_005_0_02,0.016794909722222237,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,23,0.022506689613384853,-0.02662729399317261,0.8524590163934426,5,122,prior_abs_0_02_0_05,0.04913398360655746,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_4_7,9,0.0464004313306065,-0.017887068669393345,0.5909090909090909,5,22,prior_abs_ge_0_05,0.06428749999999984,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,6,0.10035431972680972,0.028473246556078066,0.2926829268292683,5,41,prior_abs_0_005_0_02,0.07188107317073165,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,12,0.11912907931737221,-0.03054765597674572,0.5,5,34,prior_abs_0_02_0_05,0.14967673529411793,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,6,0.2692951787557371,-0.058251321244262855,0.6666666666666666,5,24,prior_abs_ge_0_05,0.32754649999999996,soh_0_70_0_80,condition_fold,delta_capacity_Ah_h
checkup_8_12,13,0.01647650934088215,0.0009885197575488797,0.5729166666666666,5,96,prior_abs_0_005_0_02,0.01548798958333327,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,22,0.08206020323715807,0.034924854124731994,0.40828402366863903,5,169,prior_abs_0_02_0_05,0.047135349112426075,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,7,0.24116982539089563,0.0027237665673660316,0.4117647058823529,5,17,prior_abs_ge_0_05,0.2384460588235296,soh_0_80_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,17,0.006423011214010579,-0.00519259304130852,0.8595744680851064,5,235,prior_abs_0_005_0_02,0.011615604255319099,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_8_12,2,0.03511611172045239,0.012923511720451784,0.2,5,5,prior_abs_0_02_0_05,0.022192600000000607,soh_ge_0_90,condition_fold,delta_capacity_Ah_h
checkup_0_3,1,0.24391602127791268,0.04892802127791285,0.5,1,2,prior_abs_ge_0_05,0.19498799999999983,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,3,0.10270793158234137,0.029670131582341414,0.4,1,5,prior_abs_ge_0_05,0.07303779999999996,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,2,0.017008748117273303,-0.022202585216059886,1.0,1,6,prior_abs_0_02_0_05,0.03921133333333319,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,12,0.027431691582706887,-0.008799697890977353,0.6947368421052632,1,95,prior_abs_ge_0_05,0.03623138947368424,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,12,0.06987513517661761,0.003828996287728731,0.4722222222222222,1,36,prior_abs_lt_0_005,0.06604613888888888,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,9,0.016774794076525816,0.010259092419067257,0.19337016574585636,1,181,prior_abs_0_005_0_02,0.006515701657458558,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,8,0.02317231985033843,-0.0014150611020425606,0.5238095238095238,1,42,prior_abs_0_02_0_05,0.02458738095238099,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,4,0.23917126698197988,0.01622793364864661,0.3333333333333333,1,9,prior_abs_ge_0_05,0.22294333333333327,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,3,0.009029774862825291,-2.86796826294098e-05,0.45454545454545453,1,11,prior_abs_lt_0_005,0.009058454545454701,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,3,0.006859483513079543,0.004346901694897691,0.14545454545454545,1,55,prior_abs_0_005_0_02,0.002512581818181852,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,4,0.006603568994714275,-0.003221288148142789,0.5714285714285714,1,7,prior_abs_0_02_0_05,0.009824857142857064,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.005769275933802831,-0.009007724066197653,1.0,1,3,prior_abs_lt_0_005,0.014777000000000484,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.037311113895772685,0.0049323996100584105,0.42857142857142855,1,7,prior_abs_0_02_0_05,0.032378714285714275,soh_lt_0_70,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,5,0.17265004107161375,-0.04207779226171959,0.7222222222222222,1,18,prior_abs_ge_0_05,0.21472783333333334,soh_lt_0_70,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,1,0.44885501244222437,-0.015478487557775589,0.5,1,2,prior_abs_ge_0_05,0.46433349999999995,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,2,0.0032518198942077525,-0.0035551801057923287,1.0,1,3,prior_abs_0_005_0_02,0.006807000000000081,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,10,0.00869314795496722,0.0011153979549672352,0.4791666666666667,1,48,prior_abs_0_02_0_05,0.007577749999999985,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,8,0.02533630532221445,-0.003308094677785506,0.6545454545454545,1,55,prior_abs_ge_0_05,0.028644399999999955,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,3,0.006006696978107269,7.885082426103279e-05,0.46153846153846156,1,13,prior_abs_0_02_0_05,0.005927846153846237,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,2,0.04719262373241573,0.018243123732415656,0.5,1,4,prior_abs_ge_0_05,0.028949500000000072,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,2,0.2058408637661826,0.15847911376618262,0.0,1,4,prior_abs_ge_0_05,0.04736174999999998,soh_lt_0_70,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,4,0.022278700017756187,0.02010387393079972,0.08695652173913043,1,23,prior_abs_0_005_0_02,0.002174826086956468,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,3,0.030438574268353336,0.021295449268353417,0.25,1,16,prior_abs_0_02_0_05,0.009143124999999919,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.07446405286906548,-0.031123647130934434,0.7,1,10,prior_abs_ge_0_05,0.10558769999999991,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,4,0.010934605874173808,0.007424920159888045,0.22857142857142856,1,35,prior_abs_0_005_0_02,0.0035096857142857627,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,7,0.014440088243815607,0.002610936069902434,0.2608695652173913,1,46,prior_abs_0_02_0_05,0.011829152173913173,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.021275087819015406,-0.005760093999166417,0.7272727272727273,1,11,prior_abs_ge_0_05,0.027035181818181823,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,1,0.14162242683211512,0.005892226832115155,0.4,1,5,prior_abs_ge_0_05,0.13573019999999997,soh_lt_0_70,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,1,0.6542117462578586,0.29309574625785895,0.0,2,2,prior_abs_ge_0_05,0.36111599999999966,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,3,0.39509495441829945,0.22725555441829945,0.0,2,5,prior_abs_ge_0_05,0.1678394,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,2,0.012325023231918975,-0.06439831010141421,1.0,2,6,prior_abs_0_02_0_05,0.07672333333333319,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,12,0.08108180677351617,-0.002097919542273327,0.5789473684210527,2,95,prior_abs_ge_0_05,0.0831797263157895,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_0_3,12,0.04069369713636341,-0.13613177508585883,1.0,2,36,prior_abs_lt_0_005,0.17682547222222222,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,9,0.04757841788340728,0.022668137181652927,0.1871345029239766,2,171,prior_abs_0_005_0_02,0.024910280701754356,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,7,0.08748698666934332,-0.009406549916022564,0.43902439024390244,2,41,prior_abs_0_02_0_05,0.09689353658536588,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,3,0.1442846285706325,-0.07328922857222464,0.8571428571428571,2,7,prior_abs_ge_0_05,0.21757385714285715,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,3,0.012368146207787057,-0.0043940537922131356,0.6,2,10,prior_abs_lt_0_005,0.016762200000000192,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,3,0.01056408729550781,0.0062826691136896595,0.23636363636363636,2,55,prior_abs_0_005_0_02,0.004281418181818151,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,4,0.019152346875954684,-0.006614795981188162,0.7142857142857143,2,7,prior_abs_0_02_0_05,0.025767142857142846,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,2,0.00617108445584084,-0.018342915544159823,1.0,2,3,prior_abs_lt_0_005,0.024514000000000664,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,1,0.05144767094236644,-0.014550129057633664,0.6,2,5,prior_abs_0_02_0_05,0.0659978000000001,soh_lt_0_70,profile_holdout_fold,capacity_Ah_kh
checkup_13_plus,4,0.13198423826931238,-0.0750769045878307,0.7142857142857143,2,7,prior_abs_ge_0_05,0.20706114285714308,soh_lt_0_70,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,1,0.7817010620445466,-0.03527393795545253,1.0,2,1,prior_abs_ge_0_05,0.8169749999999991,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,2,0.011669371095144912,-0.0004552955715217237,0.6666666666666666,2,3,prior_abs_0_005_0_02,0.012124666666666636,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,10,0.022382901181325365,0.0013029220146587028,0.625,2,48,prior_abs_0_02_0_05,0.021079979166666662,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,8,0.09501316749738012,0.0191931860158987,0.4074074074074074,2,54,prior_abs_ge_0_05,0.07581998148148142,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,3,0.024870010282180013,0.010836241051410645,0.3076923076923077,2,13,prior_abs_0_02_0_05,0.014033769230769369,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_4_7,2,0.058220062286197916,0.013575312286197905,0.5,2,4,prior_abs_ge_0_05,0.04464475000000001,soh_ge_0_90,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,4,0.07044378081182297,0.06693730255095345,0.0,2,23,prior_abs_0_005_0_02,0.0035064782608695156,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,3,0.06927899286262633,0.03740405536262642,0.3125,2,16,prior_abs_0_02_0_05,0.03187493749999991,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,2,0.2829501854570712,-0.021350314542928628,0.5,2,10,prior_abs_ge_0_05,0.3043004999999998,soh_0_70_0_80,profile_holdout_fold,capacity_Ah_kh
checkup_8_12,4,0.02924837051067544,0.022632799082103958,0.2571428571428571,2,35,prior_abs_0_005_0_02,0.006615571428571483,soh_0_80_0_90,profile_holdout_fold,capacity_Ah_kh
