run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
primary,L2_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,condition_fold,5,0.030342571490019538,0.07081544564225212,0.05334812687623497,0.040772186173779826,0.28263290856811896,,,,,,3827,76
primary,L2_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,temperature_holdout_fold,2,0.03487892478551799,0.08707420010766573,0.06364404065213011,0.05332768132743152,0.27405616574517866,,,,,,1802,38
primary,L2_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,voltage_window_holdout_fold,3,0.15381804900424298,0.19579985680245068,0.17710591634405418,0.1884988211921923,0.4244459253400644,,,,,,3827,76
primary,L2_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,c_rate_holdout_fold,1,0.07890842066796248,0.12556062176111704,0.11316381771177658,0.08336516918035897,0.2280869387493422,,,,,,157,12
primary,L2_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,condition_fold,5,0.024704882084666223,0.05927179850843848,0.041752782279885305,0.035535481981152355,0.16115202140853835,,,,,,3827,76
primary,L2_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,temperature_holdout_fold,2,0.027074023958092677,0.0727467647004384,0.046710231312839454,0.04003418466458107,0.13776837535575123,,,,,,1802,38
primary,L2_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,voltage_window_holdout_fold,3,0.11835431554917285,0.1435025584887989,0.12883366120331988,0.12212338061679708,0.22907833184038753,,,,,,3827,76
primary,L2_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,c_rate_holdout_fold,1,0.1098913505752879,0.18362136712644353,0.1475589763207174,0.1507419370733399,0.28021640922283875,,,,,,157,12
primary,L2_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,condition_fold,5,0.03333432728987344,0.07598629786083104,0.06028549980820387,0.04762034149169259,0.3205875781403676,,,,,,3827,76
primary,L2_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,temperature_holdout_fold,2,0.036551993686480114,0.09320784185338868,0.06915684403356029,0.06320575182806039,0.3265457124627161,,,,,,1802,38
primary,L2_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,voltage_window_holdout_fold,3,0.08996920906008572,0.13593043558919535,0.11632530459883877,0.09813728851554121,0.4067931402970832,,,,,,3827,76
primary,L2_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,c_rate_holdout_fold,1,0.1182069529435034,0.1836425955219631,0.15588928825846426,0.15534253242474735,0.27478838204137807,,,,,,157,12
primary,L2_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,condition_fold,5,0.029675261227988588,0.06763968278137301,0.05518624558672482,0.045237794725142,0.2526967534139005,,,,,,3827,76
primary,L2_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,temperature_holdout_fold,2,0.030285386355478932,0.08352337627888227,0.05856151664069181,0.0459778429036153,0.22237966626533523,,,,,,1802,38
primary,L2_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,voltage_window_holdout_fold,3,0.08635115822049867,0.13074143795433743,0.10733136661340836,0.07558249835255215,0.33635005008433155,,,,,,3827,76
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,c_rate_holdout_fold,1,0.13311449024541494,0.23577318253907098,0.1862798783720999,0.1800817381334443,0.3638987271461566,0.6942675159235668,0.29118712025829907,0.06239285852472643,0.06655724512270747,0.026109487794687688,157,12
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,condition_fold,5,0.031281749216662255,0.0882556128118241,0.06521531948954487,0.04182609178719853,0.31472324573535865,0.7968254956271092,0.169794246555626,0.014769981704624183,0.015640874608331128,0.010452537601389672,3827,76
primary,L3_quantile_hist_gradient_boosting,F3_state_nominal,capacity_Ah_k1,temperature_holdout_fold,2,0.03658005744540063,0.10811267688620517,0.0808654193025004,0.05669958823211401,0.3476705690982702,0.7944743935309972,0.16028393705081315,0.019122218647959405,0.018290028722700316,0.012256789335339236,1802,38
