run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0012550745913204634,0.0010195771684697954,0.004454988538973518,0.0007897207776091786,0.0013474675692061223,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0011369976110735668,0.0009414044544963714,0.004289897945771231,0.000886364105894706,0.001331024445809334,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0022677530077275204,0.0018045601611069505,0.004372721822162224,0.0017456689033025915,0.0028312756509973197,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,condition_fold,5,0.001070258298985338,0.0008264320670933499,0.004933889423899451,0.0007191132438862088,0.0011946682895625205,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0009865072808898543,0.0007686844768915414,0.002049554036286201,0.0008384334724938072,0.0011591775192965135,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0012962070366178283,0.0010130036228819484,0.004926228758751579,0.000784874317994346,0.0014020415389589679,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0011573233615543052,0.0009981378401238642,0.005295486498395161,0.0008875334672203612,0.001334570767879564,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0017926203891467836,0.0017202774605616315,0.0035838542244125216,0.0014941861307660492,0.0024376897037206046,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,condition_fold,5,0.0010420374790206803,0.0007054252094754385,0.005094577409009733,0.0006933859864879025,0.00113784727798425,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0009619785202805808,0.0006918541480985879,0.002594407987320429,0.0007548506312839758,0.001062185776872298,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0011270855190051738,0.0008385329017940319,0.005171211905718564,0.0007108144342049053,0.0012996078404318397,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0011629361866752732,0.0009203950304833551,0.004910604869706499,0.0008861893680756158,0.0013060889029265354,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0021974599463268425,0.0015573840547836828,0.004770617574385131,0.0017322283799482193,0.0026945749305910148,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,condition_fold,5,0.0009938911020771874,0.000724707087938445,0.004245573756660033,0.0006879124390834582,0.0011160066147407471,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0033919835019089405,0.0034460238330669933,0.004162152925796249,0.003491153284597898,0.003619316001692564,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0011271088889613099,0.0008044394750166346,0.004625222795962021,0.0007494008331325866,0.001316475828658844,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0016043313734686604,0.0015388095080393863,0.004609187830256367,0.0014366418999127292,0.001728410300046235,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0022266678507428302,0.001708935642089317,0.004833331510977508,0.0017332276187185189,0.0028184419349042656,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,condition_fold,5,0.0009950216691361937,0.0007177932743479725,0.004106236923008886,0.0006958490555168216,0.001109420392684521,2715
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0024256423596359816,0.002168324668363505,0.003865423089965514,0.002171533434844866,0.00237596739056546,510
