auprc,auroc,brier,ece_10_bin,ece_10_bin_equal_freq,feature_group,heldout_fold,label_policy,model_level,n_test,n_train,split_name,target,test_negative_count,test_positive_count
0.41204945132372617,0.8306709265175719,0.11764961439637286,0.09850439352402418,0.0855701157259004,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,742,3085,temperature_holdout_fold,event_within_3_checkups,626,116
0.9465815781643944,0.9887903492343285,0.037692353302388154,0.03490475536079593,0.030035936876767002,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,742,3085,temperature_holdout_fold,event_within_3_checkups,626,116
0.038062315090367255,0.5,0.04409152890334326,0.0014125372482969717,0.022169299902489583,prior_rate,2,all_rows,B0_event_rate_prior,1060,2767,temperature_holdout_fold,event_within_1_checkup,1011,49
0.1088068322313759,0.6406063909243223,0.04359144504086155,0.005197663967958623,0.021228669920551706,distance_to_threshold,2,all_rows,B3_logistic_distance_baseline,1060,2767,temperature_holdout_fold,event_within_1_checkup,1011,49
0.6818926543349932,0.9497264781283433,0.026688814177117715,0.025142605357777004,0.014601977877478257,W2_nominal,2,all_rows,B6_hist_gradient_boosting_classifier,1060,2767,temperature_holdout_fold,event_within_1_checkup,1011,49
0.07520490157613513,0.5,0.0839132854246938,0.0028250744965939434,0.044338599804979166,prior_rate,2,all_rows,B0_event_rate_prior,1060,2767,temperature_holdout_fold,event_within_2_checkups,962,98
0.18402349936848614,0.6128919343205057,0.08240155972232023,0.024418108773004356,0.048713660883428836,distance_to_threshold,2,all_rows,B3_logistic_distance_baseline,1060,2767,temperature_holdout_fold,event_within_2_checkups,962,98
0.7307044032959701,0.9336734693877551,0.04827227136205432,0.04383111081340928,0.040680930188408085,W2_nominal,2,all_rows,B6_hist_gradient_boosting_classifier,1060,2767,temperature_holdout_fold,event_within_2_checkups,962,98
0.11240922996940213,0.5,0.11962347592027792,0.013272667762238233,0.06831491091093822,prior_rate,2,all_rows,B0_event_rate_prior,1060,2767,temperature_holdout_fold,event_within_3_checkups,913,147
0.26939483006740667,0.6221025102264345,0.1157391609935985,0.02655191753778891,0.07480088365561158,distance_to_threshold,2,all_rows,B3_logistic_distance_baseline,1060,2767,temperature_holdout_fold,event_within_3_checkups,913,147
0.7602332867681177,0.9138818725737831,0.07020830364844408,0.06117661019180384,0.059010384835077825,W2_nominal,2,all_rows,B6_hist_gradient_boosting_classifier,1060,2767,temperature_holdout_fold,event_within_3_checkups,913,147
0.3468757700362861,0.5,0.1896362225921447,0.16540203752234506,0.16540203752234506,prior_rate,1,all_rows,B0_event_rate_prior,157,3670,c_rate_holdout_fold,event_within_1_checkup,125,32
0.3429912454857453,0.7605,0.1732801551163013,0.15127223317728122,0.1536901056236563,distance_to_threshold,1,all_rows,B3_logistic_distance_baseline,157,3670,c_rate_holdout_fold,event_within_1_checkup,125,32
0.853902605595182,0.945875,0.09463106479433119,0.10622355429646427,0.10233818527011379,W2_nominal,1,all_rows,B6_hist_gradient_boosting_classifier,157,3670,c_rate_holdout_fold,event_within_1_checkup,125,32
0.6905611123984572,0.5,0.35090157826666796,0.3308040750446901,0.3308040750446901,prior_rate,1,all_rows,B0_event_rate_prior,157,3670,c_rate_holdout_fold,event_within_2_checkups,93,64
