capacity_abs_residual,capacity_residual,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,feature_group,model_level,nominal_temperature_C,parameter_set,split_name,target,voltage_window_family
0.0063934437680446266,0.0063934437680446266,False,0.0014389999999999993,0.0015359999999999992,F1_state_time,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.24920995787235212,0.24920995787235212,False,0.0029090000000000053,0.004230000000000001,F1_state_time,L2_hist_gradient_boosting,25.0,48,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.00021295677292698656,-0.00021295677292698656,False,-0.000733000000000001,0.00013499999999999623,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
2.762345787798992e-05,-2.762345787798992e-05,False,-0.00016599999999999948,1.9000000000001654e-05,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.015766988221983524,0.015766988221983524,False,0.0013279999999999993,0.0010170000000000005,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.005811362515441676,0.005811362515441676,False,-0.00011399999999999605,6.899999999999962e-05,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02739713137561761,0.02739713137561761,False,0.001003999999999998,0.0017020000000000021,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.004143297633664833,-0.004143297633664833,False,-1.9999999999999185e-05,9.999999999999593e-05,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.00705604389769432,-0.00705604389769432,False,0.00027399999999999994,0.00015300000000000383,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.020538823954904917,0.020538823954904917,False,0.000506999999999997,0.001114999999999998,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.05291901125191112,0.05291901125191112,False,0.001017000000000004,0.0010860000000000002,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.09816939311862916,0.09816939311862916,False,0.0016979999999999947,0.0020939999999999986,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.04707131703187972,-0.04707131703187972,False,0.0032990000000000033,0.004295000000000004,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.011441605583178305,-0.011441605583178305,False,0.0025009999999999998,0.002675999999999998,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.28555636772916926,-0.28555636772916926,False,0.001462999999999999,0.002046000000000006,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0031210195079740544,-0.0031210195079740544,False,-0.0010040000000000014,-0.000726000000000001,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.006522801394677646,0.006522801394677646,False,0.0010509999999999999,0.0010009999999999984,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.01919298822198323,0.01919298822198323,False,0.00036399999999999974,0.0007200000000000019,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.012757995439728553,0.012757995439728553,False,0.00010800000000000046,0.00026199999999999835,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.03198977230914446,0.03198977230914446,False,0.0004730000000000012,0.001080000000000001,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.07582515284759062,0.07582515284759062,False,0.00021200000000000038,0.0006950000000000012,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.10728776668028583,0.10728776668028583,False,0.0030769999999999964,0.0030589999999999992,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.25528893259473295,0.25528893259473295,False,0.004691000000000001,0.005153999999999999,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.12582097914899903,0.12582097914899903,False,0.005710000000000003,0.0073080000000000055,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.01116456773298502,-0.01116456773298502,False,-0.0005180000000000011,-0.0004849999999999993,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02230537654212217,0.02230537654212217,False,0.001004999999999999,0.0011560000000000042,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.07197407943592893,0.07197407943592893,False,0.0010350000000000012,0.0007829999999999955,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.10192437787654329,0.10192437787654329,False,0.0018749999999999982,0.0026720000000000008,F1_state_time,L2_hist_gradient_boosting,25.0,52,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.12083726125980743,0.12083726125980743,False,-0.0009260000000000032,-0.00041600000000000317,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.12114208488602696,-0.12114208488602696,False,0.0012500000000000011,0.0025200000000000014,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.03277361043565152,0.03277361043565152,False,0.0028569999999999984,0.003115000000000003,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.08523245814077285,0.08523245814077285,False,-0.0005999999999999998,0.00017399999999999707,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.14096314711378444,-0.14096314711378444,False,0.0010499999999999989,0.0015919999999999997,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.007509755367119286,0.007509755367119286,False,0.002151,0.002749999999999999,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.06276591188992287,0.06276591188992287,False,-1.6999999999999654e-05,0.0005989999999999988,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.13636726208739747,-0.13636726208739747,False,0.0010139999999999975,0.0012060000000000022,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.00823115732114399,-0.00823115732114399,False,0.0010500000000000023,0.002692,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.005736658492994984,-0.005736658492994984,False,0.0012279999999999965,0.002267999999999999,F1_state_time,L2_hist_gradient_boosting,40.0,56,c_rate_holdout_fold,capacity_Ah_k1,approx_0_100
0.013209980492026041,0.013209980492026041,False,0.000619999999999999,0.001361000000000001,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.012642139027142285,0.012642139027142285,False,0.0010290000000000021,0.0010950000000000022,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.03796465724660969,0.03796465724660969,False,0.0002480000000000017,0.0016269999999999965,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.038595581802661094,0.038595581802661094,False,0.001469999999999999,0.0013649999999999982,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.8807778633281802,0.8807778633281802,False,0.011520999999999993,0.015223000000000004,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.024994980492026198,0.024994980492026198,False,-0.0004840000000000018,-0.00011400000000000299,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.009556648807791834,0.009556648807791834,False,0.00019500000000000073,0.001183,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.015904897828384,0.015904897828384,False,0.0012379999999999995,0.0011570000000000018,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.026467594586799148,0.026467594586799148,False,-0.0008169999999999983,-0.0008660000000000022,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.026348648807791974,0.026348648807791974,False,0.0013650000000000016,0.002007000000000002,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.006318958193937796,0.006318958193937796,False,0.0015410000000000007,0.001802999999999999,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.04235400434454162,-0.04235400434454162,False,0.00021899999999999697,0.0008269999999999979,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.005807112982102236,-0.005807112982102236,False,0.0015480000000000008,0.0020250000000000025,F1_state_time,L2_hist_gradient_boosting,40.0,60,c_rate_holdout_fold,capacity_Ah_k1,approx_10_100
0.005930019507973672,-0.005930019507973672,False,-0.0012400000000000015,-0.0008530000000000031,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.001172198605322361,-0.001172198605322361,False,0.0009830000000000012,0.0019340000000000017,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.007056988221983307,0.007056988221983307,False,0.0008900000000000019,0.00047499999999999626,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.004583558333555171,0.004583558333555171,False,-1.5999999999998654e-05,0.0005560000000000009,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.013065077163216365,0.013065077163216365,False,0.0004149999999999987,-3.399999999999584e-05,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02856796122785532,-0.02856796122785532,False,0.0008479999999999981,0.0012199999999999989,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0008745758543442506,-0.0008745758543442506,False,-0.0002539999999999973,0.0008209999999999988,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0018837111474683255,-0.0018837111474683255,False,0.0005140000000000006,0.0004860000000000003,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.023826572671213686,-0.023826572671213686,False,-0.00010600000000000193,0.0008620000000000017,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0465453085680112,-0.0465453085680112,False,0.0004060000000000001,0.0006259999999999981,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.02300261846728935,0.02300261846728935,False,0.0003589999999999982,0.0007279999999999995,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0620809195563754,-0.0620809195563754,False,0.00019800000000000026,0.0006960000000000022,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.07850013096463604,-0.07850013096463604,False,0.001396999999999999,0.0011939999999999971,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.13052111534168453,0.13052111534168453,False,0.003005000000000004,0.004628000000000004,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.08817006740709865,0.08817006740709865,False,0.004059999999999998,0.0043229999999999935,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.007081567732984961,-0.007081567732984961,False,-0.0009940000000000018,-0.0001439999999999983,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
0.0029158607635064726,-0.0029158607635064726,False,0.0010860000000000002,0.0008449999999999985,F1_state_time,L2_hist_gradient_boosting,40.0,64,c_rate_holdout_fold,capacity_Ah_k1,approx_10_90
