capacity_abs_residual,capacity_residual,cell_id,checkup_k,checkup_k_next,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,nominal_charge_C_rate,nominal_temperature_C,parameter_set,split_name,voltage_window_family
0.04553165034686782,-0.04553165034686782,P058_2,1,2,False,-0.00023100000000000204,-0.0003679999999999968,0.33,40.0,58,condition_fold,approx_10_100
0.02350333264892207,-0.02350333264892207,P058_2,2,3,False,0.0012840000000000004,0.0022779999999999988,0.33,40.0,58,condition_fold,approx_10_100
0.00015924194985700996,-0.00015924194985700996,P058_2,3,4,False,0.00010500000000000093,0.0002929999999999981,0.33,40.0,58,condition_fold,approx_10_100
0.01117649364291158,-0.01117649364291158,P058_2,4,5,False,0.00012899999999999717,0.0002940000000000026,0.33,40.0,58,condition_fold,approx_10_100
0.009225239727094263,-0.009225239727094263,P058_2,5,6,False,0.0005409999999999998,0.0008319999999999994,0.33,40.0,58,condition_fold,approx_10_100
0.0017563993326920602,0.0017563993326920602,P058_2,6,7,False,6.1000000000002025e-05,0.001062999999999998,0.33,40.0,58,condition_fold,approx_10_100
0.0029591096792316307,0.0029591096792316307,P058_2,7,8,False,0.0017350000000000004,0.0013930000000000019,0.33,40.0,58,condition_fold,approx_10_100
0.041837311191762094,-0.041837311191762094,P058_2,8,9,False,0.0014939999999999988,0.0030240000000000024,0.33,40.0,58,condition_fold,approx_10_100
0.06173157142301569,-0.06173157142301569,P058_2,9,10,False,0.002200999999999998,0.002961999999999996,0.33,40.0,58,condition_fold,approx_10_100
0.12069889342941448,-0.12069889342941448,P058_2,10,11,False,0.0031270000000000013,0.004118000000000004,0.33,40.0,58,condition_fold,approx_10_100
0.013988590116898306,-0.013988590116898306,P058_3,0,1,False,8.600000000000274e-05,-0.0003520000000000016,0.33,40.0,58,condition_fold,approx_10_100
0.013382427321617138,0.013382427321617138,P058_3,1,2,False,-1.0000000000003062e-05,0.0011140000000000004,0.33,40.0,58,condition_fold,approx_10_100
0.004873638581207457,-0.004873638581207457,P058_3,2,3,False,0.0005260000000000022,0.00041100000000000164,0.33,40.0,58,condition_fold,approx_10_100
0.0013983300249615915,-0.0013983300249615915,P058_3,3,4,False,0.0007520000000000027,1.4999999999997654e-05,0.33,40.0,58,condition_fold,approx_10_100
0.005256837805211044,-0.005256837805211044,P058_3,4,5,False,-0.00032500000000000584,0.001695000000000002,0.33,40.0,58,condition_fold,approx_10_100
0.0019577898513173375,-0.0019577898513173375,P058_3,5,6,False,0.001236000000000001,0.0012570000000000012,0.33,40.0,58,condition_fold,approx_10_100
0.0008798563844345381,0.0008798563844345381,P058_3,6,7,False,-0.00035500000000000115,0.0003099999999999978,0.33,40.0,58,condition_fold,approx_10_100
0.061539307450447195,0.061539307450447195,P058_3,7,8,False,0.0021880000000000024,0.002583000000000002,0.33,40.0,58,condition_fold,approx_10_100
0.060052067804015175,0.060052067804015175,P058_3,8,9,False,0.0034579999999999993,0.004031,0.33,40.0,58,condition_fold,approx_10_100
0.050544606869293074,0.050544606869293074,P058_3,9,10,False,0.0021290000000000024,0.0026659999999999982,0.33,40.0,58,condition_fold,approx_10_100
0.13287308441844925,0.13287308441844925,P058_3,10,11,False,0.002401999999999998,0.0035400000000000015,0.33,40.0,58,condition_fold,approx_10_100
0.014331097316351724,-0.014331097316351724,P060_1,0,1,False,0.000619999999999999,0.001361000000000001,1.67,40.0,60,condition_fold,approx_10_100
0.00288780330995958,-0.00288780330995958,P060_1,1,2,False,0.0010290000000000021,0.0010950000000000022,1.67,40.0,60,condition_fold,approx_10_100
0.02628351875267608,0.02628351875267608,P060_1,2,3,False,0.0002480000000000017,0.0016269999999999965,1.67,40.0,60,condition_fold,approx_10_100
0.032063149021914414,0.032063149021914414,P060_1,3,4,False,0.001469999999999999,0.0013649999999999982,1.67,40.0,60,condition_fold,approx_10_100
0.3035426903072792,0.3035426903072792,P060_1,4,5,False,0.011520999999999993,0.015223000000000004,1.67,40.0,60,condition_fold,approx_10_100
0.004726318069343441,-0.004726318069343441,P060_2,0,1,False,-0.0004840000000000018,-0.00011400000000000299,1.67,40.0,60,condition_fold,approx_10_100
0.05118143032618419,-0.05118143032618419,P060_2,1,2,False,0.00019500000000000073,0.001183,1.67,40.0,60,condition_fold,approx_10_100
0.0307135148263155,0.0307135148263155,P060_2,2,3,False,0.0012379999999999995,0.0011570000000000018,1.67,40.0,60,condition_fold,approx_10_100
0.0056384542488978895,-0.0056384542488978895,P060_3,0,1,False,-0.0008169999999999983,-0.0008660000000000022,1.67,40.0,60,condition_fold,approx_10_100
0.026804741776197655,-0.026804741776197655,P060_3,1,2,False,0.0013650000000000016,0.002007000000000002,1.67,40.0,60,condition_fold,approx_10_100
0.00976660936219291,0.00976660936219291,P060_3,2,3,False,0.0015410000000000007,0.001802999999999999,1.67,40.0,60,condition_fold,approx_10_100
0.024439430734810044,-0.024439430734810044,P060_3,3,4,False,0.00021899999999999697,0.0008269999999999979,1.67,40.0,60,condition_fold,approx_10_100
0.14739026927922472,-0.14739026927922472,P060_3,4,5,False,0.0015480000000000008,0.0020250000000000025,1.67,40.0,60,condition_fold,approx_10_100
0.00819103431914174,-0.00819103431914174,P063_1,0,1,False,-5.199999999999996e-05,-0.0002549999999999983,1.0,40.0,63,condition_fold,approx_10_90
0.04633576909703985,-0.04633576909703985,P063_1,1,2,False,0.0006390000000000007,0.0006729999999999965,1.0,40.0,63,condition_fold,approx_10_90
0.0004350652743349004,0.0004350652743349004,P063_1,2,3,False,0.00023200000000000304,0.0016400000000000026,1.0,40.0,63,condition_fold,approx_10_90
0.0052616352787382345,-0.0052616352787382345,P063_1,3,4,False,0.00020599999999999785,-3.0000000000030003e-06,1.0,40.0,63,condition_fold,approx_10_90
0.009706757088934627,-0.009706757088934627,P063_1,4,5,False,-0.000504000000000001,0.00036600000000000174,1.0,40.0,63,condition_fold,approx_10_90
0.0025589636118577355,0.0025589636118577355,P063_1,5,6,False,0.0006360000000000011,0.00017700000000000007,1.0,40.0,63,condition_fold,approx_10_90
0.030928671920277484,0.030928671920277484,P063_1,6,7,False,7.000000000000062e-06,0.00051,1.0,40.0,63,condition_fold,approx_10_90
0.008066023401592952,-0.008066023401592952,P063_1,7,8,False,0.00016399999999999748,0.0005269999999999997,1.0,40.0,63,condition_fold,approx_10_90
0.030005671537146006,-0.030005671537146006,P063_1,8,9,False,0.0015460000000000022,0.0010909999999999982,1.0,40.0,63,condition_fold,approx_10_90
0.009613091182200703,-0.009613091182200703,P063_1,9,10,False,-0.0007629999999999998,0.0003870000000000019,1.0,40.0,63,condition_fold,approx_10_90
0.019019991591145473,-0.019019991591145473,P063_1,10,11,False,-4.000000000000531e-06,-0.000283000000000002,1.0,40.0,63,condition_fold,approx_10_90
0.011388418221884765,-0.011388418221884765,P063_1,11,12,False,0.0009849999999999998,0.0012100000000000027,1.0,40.0,63,condition_fold,approx_10_90
0.009841938989316859,-0.009841938989316859,P063_1,12,13,False,0.0001250000000000001,0.0008209999999999988,1.0,40.0,63,condition_fold,approx_10_90
0.019171882303845603,-0.019171882303845603,P063_1,13,14,False,-2.0000000000002655e-05,0.0007359999999999971,1.0,40.0,63,condition_fold,approx_10_90
0.014491507025361484,-0.014491507025361484,P063_1,14,15,False,0.000395000000000003,-0.0002699999999999994,1.0,40.0,63,condition_fold,approx_10_90
0.06075395848316658,-0.06075395848316658,P063_1,15,16,False,-0.00022099999999999898,0.0007020000000000012,1.0,40.0,63,condition_fold,approx_10_90
0.08471294187374034,-0.08471294187374034,P063_1,16,17,False,0.000669999999999997,0.0005700000000000011,1.0,40.0,63,condition_fold,approx_10_90
0.025415586957438632,-0.025415586957438632,P063_1,17,18,False,-1.9999999999999185e-05,0.00024400000000000116,1.0,40.0,63,condition_fold,approx_10_90
0.058863853791451135,-0.058863853791451135,P063_1,18,19,False,0.0019190000000000006,0.001631999999999998,1.0,40.0,63,condition_fold,approx_10_90
0.0373003295680583,-0.0373003295680583,P063_1,19,20,False,0.00011199999999999752,0.0007700000000000033,1.0,40.0,63,condition_fold,approx_10_90
0.059286730529287915,-0.059286730529287915,P063_1,20,21,False,0.0009460000000000024,0.0024230000000000015,1.0,40.0,63,condition_fold,approx_10_90
0.0638296385166463,-0.0638296385166463,P063_1,21,22,False,0.0019319999999999997,0.001674999999999996,1.0,40.0,63,condition_fold,approx_10_90
0.07439046480984601,-0.07439046480984601,P063_1,22,23,False,0.0010819999999999996,0.0016270000000000034,1.0,40.0,63,condition_fold,approx_10_90
0.05574132103673285,-0.05574132103673285,P063_1,23,24,False,0.0027009999999999985,0.002813999999999997,1.0,40.0,63,condition_fold,approx_10_90
0.0007025164333757938,-0.0007025164333757938,P063_2,0,1,False,-0.00033600000000000296,-0.0011080000000000013,1.0,40.0,63,condition_fold,approx_10_90
0.04147806141621027,-0.04147806141621027,P063_2,1,2,False,0.00034299999999999956,0.0004630000000000016,1.0,40.0,63,condition_fold,approx_10_90
0.0007338950411149153,0.0007338950411149153,P063_2,2,3,False,0.0007209999999999994,0.0018699999999999967,1.0,40.0,63,condition_fold,approx_10_90
0.0254396909685507,-0.0254396909685507,P063_2,3,4,False,-0.00021599999999999744,0.00041200000000000264,1.0,40.0,63,condition_fold,approx_10_90
0.01882597631135062,-0.01882597631135062,P063_2,4,5,False,0.0007109999999999998,0.0004689999999999972,1.0,40.0,63,condition_fold,approx_10_90
0.029618937837394235,-0.029618937837394235,P063_2,5,6,False,0.0007789999999999984,0.0008070000000000022,1.0,40.0,63,condition_fold,approx_10_90
0.027599245993482485,-0.027599245993482485,P063_2,6,7,False,-0.00022799999999999557,8.000000000001062e-06,1.0,40.0,63,condition_fold,approx_10_90
0.019069967865085323,-0.019069967865085323,P063_2,7,8,False,-0.00023300000000000057,9.999999999975306e-07,1.0,40.0,63,condition_fold,approx_10_90
0.0035059678650854117,-0.0035059678650854117,P063_2,8,9,False,0.0006849999999999981,0.0015349999999999982,1.0,40.0,63,condition_fold,approx_10_90
0.08555935242751223,-0.08555935242751223,P063_2,9,10,False,-0.0010359999999999987,-0.00019099999999999673,1.0,40.0,63,condition_fold,approx_10_90
0.04197108466184969,-0.04197108466184969,P063_2,10,11,False,0.0012789999999999989,0.00033099999999999796,1.0,40.0,63,condition_fold,approx_10_90
