capacity_abs_residual,capacity_residual,cell_id,checkup_k,checkup_k_next,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,nominal_charge_C_rate,nominal_temperature_C,parameter_set,split_name,voltage_window_family
0.04578880261396234,0.04578880261396234,P044_2,0,1,False,0.000388999999999997,0.0010900000000000007,1.67,25.0,44,c_rate_holdout_fold,approx_0_100
0.047560582540359775,0.047560582540359775,P044_3,0,1,False,0.0005270000000000032,0.0002599999999999998,1.67,25.0,44,c_rate_holdout_fold,approx_0_100
0.3239297544949955,0.3239297544949955,P044_3,1,2,False,0.007010999999999996,0.008739000000000004,1.67,25.0,44,c_rate_holdout_fold,approx_0_100
0.0023650357559468205,-0.0023650357559468205,P048_1,0,1,False,-0.0010289999999999987,-0.0008959999999999975,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.009010380803025964,0.009010380803025964,P048_1,1,2,False,0.0015730000000000015,0.0018819999999999983,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.09151363955541258,0.09151363955541258,P048_1,2,3,False,0.0023129999999999956,0.002680000000000002,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.00235896424405313,0.00235896424405313,P048_2,0,1,False,-4.49999999999999e-05,0.00022099999999999898,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.021784232505562606,-0.021784232505562606,P048_2,1,2,False,-0.00016900000000000248,0.0008030000000000016,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.009014657895431988,-0.009014657895431988,P048_2,2,3,False,0.0007980000000000036,0.00028800000000000006,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.07616210351959074,0.07616210351959074,P048_2,3,4,False,0.0006899999999999962,0.0020659999999999984,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.0025832305034891867,-0.0025832305034891867,P048_3,0,1,False,-0.0004420000000000014,-0.00019299999999999873,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.013394232505562709,-0.013394232505562709,P048_3,1,2,False,0.0014389999999999993,0.0015359999999999992,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.14123364545779404,0.14123364545779404,P048_3,2,3,False,0.0029090000000000053,0.004230000000000001,1.67,25.0,48,c_rate_holdout_fold,approx_10_100
0.018584340754746353,-0.018584340754746353,P052_1,0,1,False,-0.000733000000000001,0.00013499999999999623,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.009261717619239995,0.009261717619239995,P052_1,1,2,False,-0.00016599999999999948,1.9000000000001654e-05,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.016632823438883282,0.016632823438883282,P052_1,2,3,False,0.0013279999999999993,0.0010170000000000005,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.0014964846374887486,0.0014964846374887486,P052_1,3,4,False,-0.00011399999999999605,6.899999999999962e-05,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.018748238893542712,0.018748238893542712,P052_1,4,5,False,0.001003999999999998,0.0017020000000000021,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.012574224312480009,-0.012574224312480009,P052_1,5,6,False,-1.9999999999999185e-05,9.999999999999593e-05,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.011217454092747658,0.011217454092747658,P052_1,6,7,False,0.00027399999999999994,0.00015300000000000383,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.0324340567664243,0.0324340567664243,P052_1,7,8,False,0.000506999999999997,0.001114999999999998,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.0045608152902048005,-0.0045608152902048005,P052_1,8,9,False,0.001017000000000004,0.0010860000000000002,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.00629368557449439,0.00629368557449439,P052_1,9,10,False,0.0016979999999999947,0.0020939999999999986,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.07003606949416175,-0.07003606949416175,P052_1,10,11,False,0.0032990000000000033,0.004295000000000004,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.03889472503357938,0.03889472503357938,P052_1,11,12,False,0.0025009999999999998,0.002675999999999998,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.2825796772956517,-0.2825796772956517,P052_1,12,13,False,0.001462999999999999,0.002046000000000006,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.021215782269569772,-0.021215782269569772,P052_2,0,1,False,-0.0010040000000000014,-0.000726000000000001,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.015705251085033733,0.015705251085033733,P052_2,1,2,False,0.0010509999999999999,0.0010009999999999984,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.02005882343888299,0.02005882343888299,P052_2,2,3,False,0.00036399999999999974,0.0007200000000000019,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.007673058592230664,0.007673058592230664,P052_2,3,4,False,0.00010800000000000046,0.00026199999999999835,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.022216238893542517,0.022216238893542517,P052_2,4,5,False,0.0004730000000000012,0.001080000000000001,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.028830759543001072,0.028830759543001072,P052_2,5,6,False,0.00021200000000000038,0.0006950000000000012,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.015323990605319082,-0.015323990605319082,P052_2,6,7,False,0.0030769999999999964,0.0030589999999999992,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.13755108348491185,0.13755108348491185,P052_2,7,8,False,0.004691000000000001,0.005153999999999999,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.017684132701781374,0.017684132701781374,P052_2,8,9,False,0.005710000000000003,0.0073080000000000055,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.02136904000517026,-0.02136904000517026,P052_3,0,1,False,-0.0005180000000000011,-0.0004849999999999993,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.03476565233637663,0.03476565233637663,P052_3,1,2,False,0.001004999999999999,0.0011560000000000042,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.0790526562188063,0.0790526562188063,P052_3,2,3,False,0.0010350000000000012,0.0007829999999999955,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.025524736338065068,0.025524736338065068,P052_3,3,4,False,0.0018749999999999982,0.0026720000000000008,1.67,25.0,52,c_rate_holdout_fold,approx_10_90
0.02057144806940192,0.02057144806940192,P056_1,0,1,False,-0.0009260000000000032,-0.00041600000000000317,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.10083948164234702,-0.10083948164234702,P056_1,1,2,False,0.0012500000000000011,0.0025200000000000014,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.013547030257369475,-0.013547030257369475,P056_1,2,3,False,0.0028569999999999984,0.003115000000000003,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.02732597552097049,0.02732597552097049,P056_2,0,1,False,-0.0005999999999999998,0.00017399999999999707,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.10802701010265281,-0.10802701010265281,P056_2,1,2,False,0.0010499999999999989,0.0015919999999999997,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.05287611011415727,0.05287611011415727,P056_2,2,3,False,0.002151,0.002749999999999999,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.01975995019491039,0.01975995019491039,P056_3,0,1,False,-1.6999999999999654e-05,0.0005989999999999988,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.07894901878245575,-0.07894901878245575,P056_3,1,2,False,0.0010139999999999975,0.0012060000000000022,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.02023055956712083,0.02023055956712083,P056_3,2,3,False,0.0010500000000000023,0.002692,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.10830251922323564,-0.10830251922323564,P056_3,3,4,False,0.0012279999999999965,0.002267999999999999,1.67,40.0,56,c_rate_holdout_fold,approx_0_100
0.017297333795987413,-0.017297333795987413,P060_1,0,1,False,0.000619999999999999,0.001361000000000001,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.027070754312625844,0.027070754312625844,P060_1,1,2,False,0.0010290000000000021,0.0010950000000000022,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
0.03508853300130621,0.03508853300130621,P060_1,2,3,False,0.0002480000000000017,0.0016269999999999965,1.67,40.0,60,c_rate_holdout_fold,approx_10_100
