artifact,split_name,target,horizon_checkups,model_level,feature_group,retention_fraction,rows_retained,conditions_retained,positive_count,negative_count,brier,ece_10_bin,mean_support_score,median_nearest_distance,claim_scope
threshold_warning,condition_fold,event_within_1_checkup,1,B2_linear_extrapolation_to_threshold,distance_to_threshold,1.0,3827,76,173,3654,0.22297692392225268,0.2734883303506292,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.9,3445,69,152,3293,0.21865164891382344,0.268234579268279,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.75,2871,60,125,2746,0.18551697731401057,0.22723406937744509,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.5,1914,40,76,1838,0.1511387053577304,0.18461498779418573,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.25,957,22,39,918,0.08861973487760999,0.10348867547240485,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B3_logistic_distance_baseline,distance_to_threshold,1.0,3827,76,173,3654,0.04084811751817585,0.008932997194048154,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B3_logistic_distance_baseline,distance_to_threshold,0.9,3445,69,152,3293,0.03960772363931727,0.01024330004407319,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B3_logistic_distance_baseline,distance_to_threshold,0.75,2871,60,125,2746,0.0386337530106605,0.01129344892940968,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B3_logistic_distance_baseline,distance_to_threshold,0.5,1914,40,76,1838,0.034642908204280204,0.014232758573648955,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B3_logistic_distance_baseline,distance_to_threshold,0.25,957,22,39,918,0.032955786681418034,0.01584269963323888,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W0_capacity_state,1.0,3827,76,173,3654,0.04325692522279283,0.007049214732454591,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W0_capacity_state,0.9,3445,69,152,3293,0.042284439072956356,0.005981875885020853,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W0_capacity_state,0.75,2871,60,125,2746,0.041621582308782226,0.006690511520168934,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W0_capacity_state,0.5,1914,40,76,1838,0.03789992815504662,0.0036596637450780484,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W0_capacity_state,0.25,957,22,39,918,0.03850629102910152,0.006647993838731704,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W1_state_time,1.0,3827,76,173,3654,0.04211293153704463,0.0074696647192082685,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W1_state_time,0.9,3445,69,152,3293,0.04098915469227764,0.007746592641199409,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W1_state_time,0.75,2871,60,125,2746,0.040051654825173366,0.006181867254202389,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W1_state_time,0.5,1914,40,76,1838,0.03619897643133311,0.009447853984110365,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W1_state_time,0.25,957,22,39,918,0.03585851818212184,0.010939622202607455,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W2_nominal,1.0,3827,76,173,3654,0.038803543445523316,0.010110245121215864,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W2_nominal,0.9,3445,69,152,3293,0.03697911371324175,0.00833843178894537,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W2_nominal,0.75,2871,60,125,2746,0.0350191628102756,0.00871515586823727,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W2_nominal,0.5,1914,40,76,1838,0.029437647851027572,0.009133599781870328,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B4_logistic_regression,W2_nominal,0.25,957,22,39,918,0.026400257149543905,0.013549435030571825,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W0_capacity_state,1.0,3827,76,173,3654,0.04325354201863371,0.006975149526988678,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W0_capacity_state,0.9,3445,69,152,3293,0.0422811442532277,0.005901884781718332,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W0_capacity_state,0.75,2871,60,125,2746,0.04161894293606077,0.006594772448119019,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W0_capacity_state,0.5,1914,40,76,1838,0.03789868749355564,0.003526831223414588,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W0_capacity_state,0.25,957,22,39,918,0.03850650376006353,0.006404557631297068,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W1_state_time,1.0,3827,76,173,3654,0.04244703858932333,0.008293579376206785,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W1_state_time,0.9,3445,69,152,3293,0.04129152237987732,0.00864145092121163,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W1_state_time,0.75,2871,60,125,2746,0.040367167909588005,0.007586667934854612,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W1_state_time,0.5,1914,40,76,1838,0.0365135554459961,0.009407681036207831,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W1_state_time,0.25,957,22,39,918,0.036183793968142,0.010970042533277964,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W2_nominal,1.0,3827,76,173,3654,0.04039552171151401,0.007483627038441176,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W2_nominal,0.9,3445,69,152,3293,0.03885988753402036,0.005379002916609869,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W2_nominal,0.75,2871,60,125,2746,0.0374510538274076,0.003744165663982298,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W2_nominal,0.5,1914,40,76,1838,0.03291636838206324,0.010428449444102952,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B5_ridge_logistic,W2_nominal,0.25,957,22,39,918,0.031098083353006463,0.014090495741295533,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W0_capacity_state,1.0,3827,76,173,3654,0.029454326986538604,0.017242517877154515,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.9,3445,69,152,3293,0.02841785046194082,0.016381906857785306,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.75,2871,60,125,2746,0.029318545557060656,0.018956469974601025,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.5,1914,40,76,1838,0.027799265550445373,0.02026251817435957,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.25,957,22,39,918,0.030655800468994143,0.0282948440163727,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W1_state_time,1.0,3827,76,173,3654,0.01868772105560308,0.012071875844567013,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W1_state_time,0.9,3445,69,152,3293,0.01745729543853084,0.010862928026567055,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W1_state_time,0.75,2871,60,125,2746,0.017236523768857218,0.010757168897673967,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W1_state_time,0.5,1914,40,76,1838,0.01476898696733435,0.009972979957153157,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W1_state_time,0.25,957,22,39,918,0.011432019159766087,0.011950943406988636,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W2_nominal,1.0,3827,76,173,3654,0.018022884178633385,0.011597470734001275,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W2_nominal,0.9,3445,69,152,3293,0.01687174959156123,0.011173727282917269,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W2_nominal,0.75,2871,60,125,2746,0.0161331382500921,0.010654818245695056,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W2_nominal,0.5,1914,40,76,1838,0.013566711872498935,0.00964938977159005,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_1_checkup,1,B6_hist_gradient_boosting_classifier,W2_nominal,0.25,957,22,39,918,0.011338864467751274,0.010198444272723784,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B0_event_rate_prior,prior_rate,1.0,3827,76,346,3481,0.08261504168963904,0.0012899277473151366,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B0_event_rate_prior,prior_rate,0.9,3445,69,305,3140,0.08109666692368613,0.0032972086499255537,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B0_event_rate_prior,prior_rate,0.75,2871,60,250,2621,0.07995026329525205,0.00484915060561758,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B0_event_rate_prior,prior_rate,0.5,1914,40,152,1762,0.07360021504599827,0.012871490202239641,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B0_event_rate_prior,prior_rate,0.25,957,22,78,879,0.07515082418602784,0.011607045469144331,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B1_distance_to_threshold_rule,distance_to_threshold,1.0,3827,76,346,3481,0.39918159798212477,0.49714483003473775,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B1_distance_to_threshold_rule,distance_to_threshold,0.9,3445,69,305,3140,0.39899754557493106,0.497481402294242,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B1_distance_to_threshold_rule,distance_to_threshold,0.75,2871,60,250,2621,0.3860658389513682,0.48014454258623657,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B1_distance_to_threshold_rule,distance_to_threshold,0.5,1914,40,152,1762,0.3588730445962622,0.44512781857677286,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B1_distance_to_threshold_rule,distance_to_threshold,0.25,957,22,78,879,0.32631281116445815,0.399643992227305,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B2_linear_extrapolation_to_threshold,distance_to_threshold,1.0,3827,76,346,3481,0.30565336515847613,0.35836577238588607,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.9,3445,69,305,3140,0.2981729413449899,0.3484516568084464,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.75,2871,60,250,2621,0.2562479326424931,0.2954546645925509,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.5,1914,40,152,1762,0.18849946802304096,0.21038543607186236,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B2_linear_extrapolation_to_threshold,distance_to_threshold,0.25,957,22,78,879,0.12554479285813602,0.119897734055845,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,1.0,3827,76,346,3481,0.0766744976337638,0.018162631773784323,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,0.9,3445,69,305,3140,0.07470772783934526,0.018191944989646762,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,0.75,2871,60,250,2621,0.07253905405400407,0.025372675897091797,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,0.5,1914,40,152,1762,0.06508361458913069,0.04116602525206398,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B3_logistic_distance_baseline,distance_to_threshold,0.25,957,22,78,879,0.062172185498246976,0.03537834869568767,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,1.0,3827,76,346,3481,0.08250799421022835,0.021846236122807835,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,0.9,3445,69,305,3140,0.08103879113512459,0.020620615148110803,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,0.75,2871,60,250,2621,0.07970096482450373,0.021356741966806096,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,0.5,1914,40,152,1762,0.07303093612227074,0.02881396990820699,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W0_capacity_state,0.25,957,22,78,879,0.07424085986604445,0.04029530371970014,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,1.0,3827,76,346,3481,0.07910212509460134,0.01097214384499979,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,0.9,3445,69,305,3140,0.07738315925415046,0.010295728847477682,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,0.75,2871,60,250,2621,0.07509794012152017,0.016946595801068817,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,0.5,1914,40,152,1762,0.06723553380025295,0.03216966165468667,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W1_state_time,0.25,957,22,78,879,0.06628093882773273,0.03259584598593235,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,1.0,3827,76,346,3481,0.07053546997730012,0.020600762232658075,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,0.9,3445,69,305,3140,0.06718870620524181,0.014132749532866197,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,0.75,2871,60,250,2621,0.06297125384703126,0.013204066877707704,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,0.5,1914,40,152,1762,0.05216388831431551,0.018167149718048618,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B4_logistic_regression,W2_nominal,0.25,957,22,78,879,0.047044222144046556,0.026242256687973094,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,1.0,3827,76,346,3481,0.08250618173257136,0.021770756419332203,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,0.9,3445,69,305,3140,0.08103696913007367,0.020533692398941355,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,0.75,2871,60,250,2621,0.07969961425016976,0.021385476633913148,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,0.5,1914,40,152,1762,0.07303062027943498,0.028845536203941667,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W0_capacity_state,0.25,957,22,78,879,0.07424157868235536,0.0403269393751621,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,1.0,3827,76,346,3481,0.07909077377676457,0.010984212017692487,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,0.9,3445,69,305,3140,0.07737474356812761,0.01008032013024152,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,0.75,2871,60,250,2621,0.07510536154444523,0.01712412777839706,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,0.5,1914,40,152,1762,0.06724737890633113,0.032492334429030184,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W1_state_time,0.25,957,22,78,879,0.0663119222735044,0.032813039163951944,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,1.0,3827,76,346,3481,0.07096374259914408,0.01821040818676025,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,0.9,3445,69,305,3140,0.06776116097705809,0.015291574421591356,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,0.75,2871,60,250,2621,0.06363681638210927,0.011224733252971254,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,0.5,1914,40,152,1762,0.052658825320735896,0.017699683158712027,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B5_ridge_logistic,W2_nominal,0.25,957,22,78,879,0.046087675367299734,0.022579915238184,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,1.0,3827,76,346,3481,0.05590093952555236,0.022882723341146244,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.9,3445,69,305,3140,0.054705954951852875,0.02418767205267629,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.75,2871,60,250,2621,0.05612633992117779,0.026398076858986437,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.5,1914,40,152,1762,0.05118067068471656,0.018862435379210233,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W0_capacity_state,0.25,957,22,78,879,0.054707057250237286,0.02661938962085705,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,1.0,3827,76,346,3481,0.03703561228890641,0.01897443322515023,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,0.9,3445,69,305,3140,0.03565708333610489,0.017406944496984583,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,0.75,2871,60,250,2621,0.03760565978865039,0.02063304430052114,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,0.5,1914,40,152,1762,0.03433387451733963,0.021387773288445166,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W1_state_time,0.25,957,22,78,879,0.032450940595271385,0.02611975998977328,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,1.0,3827,76,346,3481,0.03296561132814432,0.021327402851402815,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,0.9,3445,69,305,3140,0.03192374836648343,0.02087307151302616,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,0.75,2871,60,250,2621,0.030777994210341518,0.01884582577772373,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,0.5,1914,40,152,1762,0.025134716376935623,0.018376965178657924,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_2_checkups,2,B6_hist_gradient_boosting_classifier,W2_nominal,0.25,957,22,78,879,0.021131884980070792,0.018613048744367276,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,1.0,3827,76,494,3333,0.11313062661875879,0.0016619284449123917,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,0.9,3445,69,433,3012,0.11064823733823677,0.005267611994126342,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,0.75,2871,60,350,2521,0.10791354296945205,0.00929805153968001,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,0.5,1914,40,206,1708,0.09717375516054653,0.02408397830630396,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B0_event_rate_prior,prior_rate,0.25,957,22,99,858,0.09366949024709174,0.02947334552587265,0.8,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,1.0,3827,76,494,3333,0.41758640605056885,0.5088432556416188,0.7436918486765044,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,0.9,3445,69,433,3012,0.42022099180806466,0.5135431941501771,0.7580623247096396,0.375,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,0.75,2871,60,350,2521,0.41470106812869156,0.5069802846146384,0.7644596434565087,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,0.5,1914,40,206,1708,0.40584795031524507,0.49895278555910266,0.7830531015483994,0.25,prospective_threshold_warning_diagnostic
threshold_warning,condition_fold,event_within_3_checkups,3,B1_distance_to_threshold_rule,distance_to_threshold,0.25,957,22,99,858,0.3930954869616513,0.4823908543067267,0.8,0.25,prospective_threshold_warning_diagnostic
