cell_id,checkup_k,checkup_k_next,duration_delta_h,event_count,event_duration_h,interval_duration_h,max_gap_s,parameter_set,replicate_id
P007_3,24,25,-1.9133333333333553,229,502.04166666666663,503.955,30.0,7,3
P007_3,25,26,-1.7694444444446162,213,502.3166666666665,504.0861111111111,30.0,7,3
P007_3,26,27,-1.9444444444446276,233,500.96666666666647,502.9111111111111,30.0,7,3
P007_3,27,28,-2.2844444444447163,274,996.8166666666664,999.1011111111111,30.0,7,3
P008_1,0,1,-4.151111111111135,309,166.76666666666665,170.9177777777778,30.0,8,1
P008_1,1,2,-3.365000000000009,403,496.375,499.74,30.0,8,1
P008_1,2,3,-3.5405555555555566,425,501.76666666666665,505.3072222222222,30.0,8,1
P008_1,3,4,-4.325833333333321,519,498.06666666666666,502.3925,30.0,8,1
P008_1,4,5,-3.6302777777779056,436,500.1583333333332,503.7886111111111,30.0,8,1
P008_1,5,6,-3.53361111111127,424,500.3333333333332,503.86694444444447,30.0,8,1
P008_1,6,7,-3.6227777777779693,435,500.1083333333331,503.7311111111111,30.0,8,1
P008_1,7,8,-3.6088888888889983,433,500.44166666666655,504.05055555555555,30.0,8,1
P008_1,8,9,-3.531111111110988,424,500.5833333333334,504.1144444444444,30.0,8,1
P008_1,9,10,-3.538611111111095,424,500.125,503.6636111111111,30.0,8,1
P008_1,10,11,-3.4161111111112064,410,500.7166666666666,504.1327777777778,30.0,8,1
P008_1,11,12,-3.448888888888632,414,504.05000000000024,507.49888888888887,30.0,8,1
P008_1,12,13,-3.6255555555553656,435,496.0166666666669,499.64222222222224,30.0,8,1
P008_1,13,14,-3.490555555555318,419,500.6916666666669,504.1822222222222,30.0,8,1
P008_1,14,15,-3.5983333333334144,432,499.7249999999999,503.3233333333333,30.0,8,1
P008_1,15,16,-3.6897222222224855,443,522.2666666666664,525.9563888888889,30.0,8,1
P008_1,16,17,-3.4441666666667174,413,479.3916666666666,482.8358333333333,30.0,8,1
P008_1,17,18,-3.603888888888889,432,499.85833333333335,503.46222222222224,30.0,8,1
P008_1,18,19,-3.5458333333333485,426,500.425,503.97083333333336,30.0,8,1
P008_1,19,20,-3.3072222222220944,397,500.4583333333335,503.7655555555556,30.0,8,1
P008_1,20,21,-3.469444444444491,416,499.66666666666663,503.1361111111111,30.0,8,1
P008_1,21,22,-3.381111111111238,406,509.5416666666666,512.9227777777778,30.0,8,1
P008_1,22,23,-3.6805555555553724,441,507.1833333333335,510.8638888888889,30.0,8,1
P008_1,23,24,-3.515000000000043,422,493.8166666666666,497.33166666666665,30.0,8,1
P008_1,24,25,-3.5925000000000864,431,500.36666666666656,503.95916666666665,30.0,8,1
P008_1,25,26,-3.3086111111111336,397,500.7833333333333,504.09194444444444,30.0,8,1
P008_1,26,27,-3.345000000000141,402,499.56666666666655,502.9116666666667,30.0,8,1
P008_1,27,28,-4.491666666666674,539,994.625,999.1166666666667,30.0,8,1
P008_2,0,1,-4.179722222222182,312,166.73333333333338,170.91305555555556,30.0,8,2
P008_2,1,2,-3.4541666666667084,415,496.2833333333333,499.7375,30.0,8,2
P008_2,2,3,-3.4719444444442615,416,501.83333333333354,505.3052777777778,30.0,8,2
P008_2,3,4,-4.033888888888953,484,498.3583333333333,502.39222222222224,30.0,8,2
P008_2,4,5,-3.620555555555427,435,500.1666666666668,503.7872222222222,30.0,8,2
P008_2,5,6,-3.6494444444447254,438,500.2166666666664,503.86611111111114,30.0,8,2
P008_2,6,7,-3.5472222222221603,425,500.1833333333334,503.73055555555555,30.0,8,2
P008_2,7,8,-3.358055555555552,403,500.69166666666666,504.0497222222222,30.0,8,2
P008_2,8,9,-3.5736111111112336,429,500.5416666666666,504.1152777777778,30.0,8,2
P008_2,9,10,-3.480000000000075,418,500.1833333333333,503.66333333333336,30.0,8,2
P008_2,10,11,-3.440833333333387,413,500.6916666666666,504.1325,30.0,8,2
P008_2,11,12,-3.5033333333332735,420,503.99166666666673,507.495,30.0,8,2
P008_2,12,13,-3.7461111111112473,450,495.89999999999986,499.6461111111111,30.0,8,2
P008_2,13,14,-3.5752777777777283,429,500.6083333333334,504.18361111111113,30.0,8,2
P008_2,14,15,-3.6061111111114315,432,499.71666666666636,503.3227777777778,30.0,8,2
P008_2,15,16,-3.663888888888664,440,522.2916666666669,525.9555555555555,30.0,8,2
P008_2,16,17,-3.5224999999999227,423,479.3166666666667,482.83916666666664,30.0,8,2
P008_2,17,18,-3.4602777777778897,415,499.9999999999999,503.4602777777778,30.0,8,2
P008_2,18,19,-3.3374999999999773,400,500.6333333333334,503.97083333333336,30.0,8,2
P008_2,19,20,-3.72444444444443,447,500.0416666666667,503.7661111111111,30.0,8,2
P008_2,20,21,-3.585555555555686,431,499.5499999999999,503.1355555555556,30.0,8,2
P008_2,21,22,-3.756388888888921,450,509.1666666666667,512.9230555555556,30.0,8,2
P008_2,22,23,-3.511111111111063,422,504.95000000000005,508.4611111111111,30.0,8,2
P008_2,23,24,-3.3844444444445685,406,496.35833333333323,499.7427777777778,30.0,8,2
P008_2,24,25,-3.60277777777776,432,500.35,503.9527777777778,30.0,8,2
P008_2,25,26,-3.533333333333246,424,500.5583333333334,504.09166666666664,30.0,8,2
P008_2,26,27,-3.360555555555493,403,499.55000000000007,502.91055555555556,30.0,8,2
P008_2,27,28,-4.613888888889164,554,994.5166666666664,999.1305555555556,30.0,8,2
P008_3,0,1,-3.990277777777777,289,166.925,170.9152777777778,30.0,8,3
P008_3,1,2,-3.451666666666995,415,496.29166666666634,499.74333333333334,30.0,8,3
P008_3,2,3,-3.4874999999998977,418,501.8166666666668,505.3041666666667,30.0,8,3
P008_3,3,4,-4.399722222221897,528,497.991666666667,502.3913888888889,30.0,8,3
P008_3,4,5,-3.6963888888890324,444,500.0916666666665,503.78805555555556,30.0,8,3
P008_3,5,6,-3.4591666666667606,415,500.40833333333325,503.8675,30.0,8,3
P008_3,6,7,-3.5955555555554497,431,500.13333333333344,503.7288888888889,30.0,8,3
P008_3,7,8,-3.5672222222223127,428,500.48333333333323,504.05055555555555,30.0,8,3
P008_3,8,9,-3.4488888888888027,414,500.66666666666674,504.11555555555555,30.0,8,3
P008_3,9,10,-3.6372222222220785,437,500.02500000000015,503.6622222222222,30.0,8,3
P008_3,10,11,-3.6252777777778533,435,500.50833333333327,504.1336111111111,30.0,8,3
P008_3,11,12,-3.7655555555555225,451,503.73333333333335,507.49888888888887,30.0,8,3
P008_3,12,13,-3.4999999999998863,420,496.14166666666677,499.64166666666665,30.0,8,3
P008_3,13,14,-3.5169444444446754,422,500.66666666666646,504.18361111111113,30.0,8,3
P008_3,14,15,-3.5319444444447186,424,499.7916666666664,503.3236111111111,30.0,8,3
P008_3,15,16,-3.605000000000018,433,522.35,525.955,30.0,8,3
P008_3,16,17,-3.610833333333403,433,479.2249999999999,482.8358333333333,30.0,8,3
P008_3,17,18,-3.545555555555495,426,499.91666666666674,503.46222222222224,30.0,8,3
P008_3,18,19,-3.4288888888889346,411,500.54166666666663,503.97055555555556,30.0,8,3
P008_3,19,20,-3.449444444444566,414,500.31666666666655,503.7661111111111,30.0,8,3
P008_3,20,21,-3.6627777777777624,440,499.475,503.1377777777778,30.0,8,3
P008_3,21,22,-3.5791666666666515,429,509.3416666666667,512.9208333333333,30.0,8,3
P008_3,22,23,-3.5566666666665583,427,507.30833333333345,510.865,30.0,8,3
P008_3,23,24,-3.308333333333451,397,494.02499999999986,497.3333333333333,30.0,8,3
P008_3,24,25,-3.239166666666563,389,500.71666666666675,503.9558333333333,30.0,8,3
P008_3,25,26,-3.126111111110845,375,500.9666666666669,504.09277777777777,30.0,8,3
P008_3,26,27,-3.4038888888889005,408,499.5083333333333,502.9122222222222,30.0,8,3
P008_3,27,28,-4.476388888889005,537,994.6249999999999,999.1013888888889,30.0,8,3
P009_1,0,1,-3.3202777777777897,209,165.00833333333333,168.32861111111112,30.0,9,1
P009_1,1,2,-1.8925000000001546,227,497.89166666666654,499.7841666666667,30.0,9,1
P009_1,2,3,-2.0083333333334963,241,503.3249999999998,505.3333333333333,30.0,9,1
P009_1,3,4,-2.5000000000001705,300,499.9166666666665,502.4166666666667,30.0,9,1
P009_1,4,5,-1.859166666666738,223,501.94999999999993,503.80916666666667,30.0,9,1
P009_1,5,6,-1.926111111111254,231,501.9583333333332,503.88444444444445,30.0,9,1
P009_1,6,7,-1.9722222222222854,237,501.7749999999999,503.7472222222222,30.0,9,1
P009_1,7,8,-1.965277777777942,236,502.09999999999985,504.0652777777778,30.0,9,1
P009_1,8,9,-1.9025000000001455,228,502.22499999999985,504.1275,30.0,9,1
P009_1,9,10,-1.914444444444598,230,501.75833333333316,503.67277777777775,30.0,9,1
P009_1,10,11,-1.9194444444445935,230,502.22499999999985,504.14444444444445,30.0,9,1
P009_1,11,12,-2.0077777777779033,241,505.4999999999999,507.5077777777778,30.0,9,1
P009_1,12,13,-2.062499999999943,248,497.5916666666667,499.65416666666664,30.0,9,1
P009_1,13,14,-2.0150000000001,241,502.1749999999999,504.19,30.0,9,1
P009_1,14,15,-1.8650000000001796,224,501.46666666666647,503.33166666666665,30.0,9,1
P009_1,15,16,-1.990555555555602,239,523.9749999999999,525.9655555555555,30.0,9,1
P009_1,16,17,-1.9488888888889733,234,480.8916666666666,482.84055555555557,30.0,9,1
P009_1,17,18,-2.043333333333237,245,501.42500000000007,503.4683333333333,30.0,9,1
P009_1,18,19,-2.0419444444445958,245,501.93333333333317,503.97527777777776,30.0,9,1
P009_1,19,20,-2.0644444444445185,248,501.70833333333326,503.7727777777778,30.0,9,1
P009_1,20,21,-1.9833333333332348,238,501.1583333333334,503.14166666666665,30.0,9,1
P009_1,21,22,-2.052777777777976,246,510.87499999999983,512.9277777777778,30.0,9,1
P009_1,22,23,-2.0283333333333644,244,508.8333333333333,510.8616666666667,30.0,9,1
P009_1,23,24,-1.977500000000191,237,495.3666666666665,497.3441666666667,30.0,9,1
P009_1,24,25,-1.9869444444446458,238,501.9749999999998,503.96194444444444,30.0,9,1
P009_1,25,26,-1.9463888888890324,234,502.14999999999986,504.0963888888889,30.0,9,1
P009_1,26,27,-2.0058333333334417,241,500.90833333333325,502.9141666666667,30.0,9,1
P009_1,27,28,-2.6255555555558203,315,996.4916666666664,999.1172222222223,30.0,9,1
P009_2,0,1,-3.4861111111111143,229,164.88333333333333,168.36944444444444,30.0,9,2
P009_2,1,2,-1.8783333333333871,225,497.8916666666666,499.77,30.0,9,2
P009_2,2,3,-2.0244444444446117,243,503.30833333333317,505.3327777777778,30.0,9,2
P009_2,3,4,-2.669166666666797,320,499.7499999999999,502.4191666666667,30.0,9,2
P009_2,4,5,-2.0036111111112405,241,501.8083333333332,503.81194444444446,30.0,9,2
P009_2,5,6,-1.9933333333335668,239,501.8916666666664,503.885,30.0,9,2
P009_2,6,7,-1.9366666666667811,233,501.8083333333332,503.745,30.0,9,2
P009_2,7,8,-2.0413888888890597,244,502.0249999999998,504.06638888888887,30.0,9,2
P009_2,8,9,-1.9705555555555634,237,502.1583333333333,504.12888888888887,30.0,9,2
P009_2,9,10,-1.8538888888890597,222,501.8166666666665,503.67055555555555,30.0,9,2
P009_2,10,11,-1.9966666666668402,240,502.1499999999998,504.14666666666665,30.0,9,2
P009_2,11,12,-2.0252777777778874,243,505.48333333333323,507.5086111111111,30.0,9,2
P009_2,12,13,-1.9769444444444844,237,497.67499999999995,499.65194444444444,30.0,9,2
P009_2,13,14,-2.0069444444446844,241,502.1833333333331,504.1902777777778,30.0,9,2
P009_2,14,15,-1.964166666666813,236,501.3666666666665,503.3308333333333,30.0,9,2
P009_2,15,16,-1.8502777777778192,222,524.1166666666667,525.9669444444445,30.0,9,2
P009_2,16,17,-1.9294444444445844,231,480.9083333333332,482.8377777777778,30.0,9,2
P009_2,17,18,-1.9252777777779215,231,501.5416666666665,503.46694444444444,30.0,9,2
P009_2,18,19,-1.9341666666668402,233,502.0416666666665,503.97583333333336,30.0,9,2
P009_2,19,20,-1.9802777777778715,237,501.7916666666666,503.77194444444444,30.0,9,2
P009_2,20,21,-2.0177777777778942,242,501.1249999999999,503.1427777777778,30.0,9,2
P009_2,21,22,-1.9852777777778101,239,510.9416666666666,512.9269444444444,30.0,9,2
P009_2,22,23,-1.865277777777976,223,508.99999999999983,510.8652777777778,30.0,9,2
P009_2,23,24,-1.9713888888890096,237,495.36666666666656,497.33805555555557,30.0,9,2
P009_2,24,25,-1.9263888888889937,231,502.03333333333325,503.95972222222224,30.0,9,2
P009_2,25,26,-1.8966666666668743,228,502.1999999999998,504.0966666666667,30.0,9,2
P009_2,26,27,-1.9786111111112064,237,500.9333333333332,502.91194444444443,30.0,9,2
P009_2,27,28,-2.5394444444444844,305,996.5749999999999,999.1144444444444,30.0,9,2
P009_3,0,1,-3.6636111111111234,250,164.65833333333333,168.32194444444445,30.0,9,3
P009_3,1,2,-1.7572222222223104,211,498.03333333333325,499.79055555555556,30.0,9,3
P009_3,2,3,-1.9427777777778488,233,503.3916666666666,505.33444444444444,30.0,9,3
P009_3,3,4,-2.633611111111236,316,499.7833333333332,502.4169444444444,30.0,9,3
P009_3,4,5,-1.9661111111112177,236,501.8416666666666,503.8077777777778,30.0,9,3
P009_3,5,6,-1.811944444444464,218,502.075,503.88694444444445,30.0,9,3
P009_3,6,7,-1.8041666666669016,216,501.94166666666644,503.74583333333334,30.0,9,3
P009_3,7,8,-1.8580555555557225,223,502.20833333333314,504.06638888888887,30.0,9,3
P009_3,8,9,-1.9352777777777987,232,502.19166666666666,504.12694444444446,30.0,9,3
P009_3,9,10,-1.9288888888888778,232,501.7416666666667,503.67055555555555,30.0,9,3
P009_3,10,11,-1.9555555555556339,234,502.1916666666666,504.14722222222224,30.0,9,3
P009_3,11,12,-1.9416666666666629,233,505.56666666666666,507.5083333333333,30.0,9,3
P009_3,12,13,-1.9697222222224582,237,497.6833333333331,499.65305555555557,30.0,9,3
P009_3,13,14,-1.9658333333333076,236,502.225,504.19083333333333,30.0,9,3
P009_3,14,15,-1.9219444444445344,230,501.40833333333325,503.3302777777778,30.0,9,3
P009_3,15,16,-1.9188888888890006,231,524.0499999999998,525.9688888888888,30.0,9,3
P009_3,16,17,-1.8980555555556862,227,480.94166666666655,482.83972222222224,30.0,9,3
P009_3,17,18,-1.9850000000001842,239,501.4833333333331,503.4683333333333,30.0,9,3
P009_3,18,19,-2.0661111111111836,247,501.90833333333325,503.97444444444443,30.0,9,3
P009_3,19,20,-2.0136111111112314,242,501.7583333333332,503.77194444444444,30.0,9,3
P009_3,20,21,-1.885833333333494,226,501.25833333333316,503.14416666666665,30.0,9,3
P009_3,21,22,-2.0116666666668266,242,510.91666666666646,512.9283333333333,30.0,9,3
P009_3,22,23,-1.9833333333335759,238,508.8833333333331,510.8666666666667,30.0,9,3
P009_3,23,24,-1.9616666666667584,235,495.3749999999999,497.33666666666664,30.0,9,3
P009_3,24,25,-1.953055555555693,235,502.0083333333332,503.9613888888889,30.0,9,3
P009_3,25,26,-1.9450000000001069,233,502.1499999999999,504.095,30.0,9,3
P009_3,26,27,-1.9430555555555884,233,500.97499999999997,502.91805555555555,30.0,9,3
P009_3,27,28,-2.5794444444449027,310,996.5416666666662,999.1211111111111,30.0,9,3
P010_1,0,1,-3.7291666666666856,258,165.75833333333333,169.4875,30.0,10,1
P010_1,1,2,-1.709166666666647,205,498.05,499.75916666666666,30.0,10,1
P010_1,2,3,-1.7422222222222103,209,503.575,505.3172222222222,30.0,10,1
P010_1,3,4,-2.376111111111129,285,500.0333333333333,502.40944444444443,30.0,10,1
P010_1,4,5,-1.6052777777778147,193,502.1916666666666,503.7969444444444,30.0,10,1
P010_1,5,6,-1.6563888888888982,199,502.22499999999997,503.88138888888886,30.0,10,1
P010_1,6,7,-1.7577777777779033,211,501.98333333333323,503.74111111111114,30.0,10,1
P010_1,7,8,-1.7750000000003183,213,502.283333333333,504.05833333333334,30.0,10,1
P010_1,8,9,-1.7630555555555816,211,502.3583333333333,504.1213888888889,30.0,10,1
P010_1,9,10,-1.713055555555627,206,501.94999999999993,503.66305555555556,30.0,10,1
P010_1,10,11,-1.8177777777779056,218,502.3249999999999,504.1427777777778,30.0,10,1
P010_1,11,12,-1.8172222222222558,218,505.67499999999995,507.4922222222222,30.0,10,1
P010_1,12,13,-1.8713888888890438,225,497.7833333333332,499.65472222222223,30.0,10,1
P010_1,13,14,-1.7472222222223195,209,502.44166666666655,504.18888888888887,30.0,10,1
P010_1,14,15,-1.7522222222223718,210,501.5749999999999,503.32722222222225,30.0,10,1
P010_1,15,16,-1.7783333333334213,214,524.1833333333333,525.9616666666667,30.0,10,1
P010_1,16,17,-1.7302777777778715,208,481.10833333333323,482.8386111111111,30.0,10,1
P010_1,17,18,-1.706666666666706,204,501.75833333333327,503.465,30.0,10,1
P010_1,18,19,-1.8133333333334463,218,502.15833333333325,503.9716666666667,30.0,10,1
P010_1,19,20,-1.685555555555652,202,502.08333333333326,503.7688888888889,30.0,10,1
P010_1,20,21,-1.7752777777778874,213,501.35833333333323,503.1336111111111,30.0,10,1
P010_1,21,22,-1.8500000000001364,222,511.0749999999998,512.925,30.0,10,1
P010_1,22,23,-1.797222222222274,216,509.0666666666666,510.8638888888889,30.0,10,1
P010_1,23,24,-1.7608333333334372,211,495.5749999999999,497.3358333333333,30.0,10,1
P010_1,24,25,-1.7811111111112155,214,502.1749999999999,503.9561111111111,30.0,10,1
P010_1,25,26,-1.7833333333333599,214,502.3083333333333,504.09166666666664,30.0,10,1
P010_1,26,27,-1.8052777777778601,217,501.10833333333323,502.9136111111111,30.0,10,1
P010_1,27,28,-2.1097222222225582,253,996.9916666666663,999.1013888888889,30.0,10,1
P010_2,0,1,-3.378888888888895,216,166.1,169.4788888888889,30.0,10,2
P010_2,1,2,-1.769722222222299,212,497.99999999999994,499.76972222222224,30.0,10,2
P010_2,2,3,-1.8291666666667084,220,503.4916666666666,505.3208333333333,30.0,10,2
P010_2,3,4,-2.506666666666831,301,499.89999999999986,502.4066666666667,30.0,10,2
P010_2,4,5,-1.8416666666667538,221,501.95833333333326,503.8,30.0,10,2
P010_2,5,6,-1.7016666666667675,204,502.1749999999999,503.87666666666667,30.0,10,2
P010_2,6,7,-1.8394444444445526,221,501.89999999999986,503.7394444444444,30.0,10,2
P010_2,7,8,-1.840833333333478,220,502.2166666666665,504.0575,30.0,10,2
P010_2,8,9,-1.6986111111113473,204,502.4249999999998,504.12361111111113,30.0,10,2
P010_2,9,10,-1.741111111111195,209,501.9249999999999,503.6661111111111,30.0,10,2
P010_2,10,11,-1.8383333333333667,221,502.29999999999995,504.1383333333333,30.0,10,2
P010_2,11,12,-1.7222222222223422,207,505.76666666666654,507.4888888888889,30.0,10,2
P010_2,12,13,-1.7375000000000682,208,497.9166666666666,499.65416666666664,30.0,10,2
P010_2,13,14,-1.8611111111112564,223,502.3333333333332,504.19444444444446,30.0,10,2
P010_2,14,15,-1.7966666666667948,216,501.52499999999986,503.32166666666666,30.0,10,2
P010_2,15,16,-1.7455555555555975,209,524.2166666666666,525.9622222222222,30.0,10,2
P010_2,16,17,-1.8377777777778874,221,480.9999999999999,482.8377777777778,30.0,10,2
P010_2,17,18,-1.6838888888890438,202,501.7833333333332,503.46722222222223,30.0,10,2
P010_2,18,19,-1.8425000000000296,221,502.12499999999994,503.9675,30.0,10,2
P010_2,19,20,-1.6883333333334463,203,502.0833333333332,503.77166666666665,30.0,10,2
P010_2,20,21,-1.7677777777778942,212,501.36666666666656,503.13444444444445,30.0,10,2
P010_2,21,22,-1.8694444444447527,224,511.05833333333305,512.9277777777778,30.0,10,2
P010_2,22,23,-1.6469444444444434,198,508.15,509.7969444444444,30.0,10,2
P010_2,23,24,-1.787777777777876,214,496.6333333333332,498.4211111111111,30.0,10,2
P010_2,24,25,-1.7286111111111495,208,502.22499999999997,503.9536111111111,30.0,10,2
P010_2,25,26,-1.781388888888955,214,502.3083333333333,504.08972222222224,30.0,10,2
P010_2,26,27,-1.7730555555555156,212,501.1416666666667,502.9147222222222,30.0,10,2
P010_2,27,28,-2.1022222222223945,253,996.9916666666664,999.0938888888888,30.0,10,2
P010_3,0,1,-3.4780555555555566,228,166.01666666666665,169.4947222222222,30.0,10,3
P010_3,1,2,-1.8311111111111131,220,497.925,499.7561111111111,30.0,10,3
P010_3,2,3,-1.8130555555557066,217,503.50833333333316,505.32138888888886,30.0,10,3
P010_3,3,4,-2.5277777777778283,304,499.88333333333327,502.4111111111111,30.0,10,3
P010_3,4,5,-1.8558333333334076,222,501.94999999999993,503.80583333333334,30.0,10,3
P010_3,5,6,-1.8900000000001,227,501.98333333333323,503.87333333333333,30.0,10,3
P010_3,6,7,-1.8144444444444616,218,501.92499999999995,503.7394444444444,30.0,10,3
P010_3,7,8,-1.8019444444445298,216,502.25833333333327,504.0602777777778,30.0,10,3
P010_3,8,9,-1.6700000000001296,200,502.4499999999999,504.12,30.0,10,3
P010_3,9,10,-1.7827777777778806,214,501.8833333333332,503.6661111111111,30.0,10,3
P010_3,10,11,-1.6588888888889528,199,502.4749999999999,504.13388888888886,30.0,10,3
P010_3,11,12,-1.7930555555556111,216,505.69999999999993,507.49305555555554,30.0,10,3
P010_3,12,13,-1.7197222222224013,206,497.93333333333317,499.65305555555557,30.0,10,3
P010_3,13,14,-1.7130555555557976,205,502.47499999999974,504.18805555555554,30.0,10,3
P010_3,14,15,-1.7508333333334463,211,501.5749999999999,503.3258333333333,30.0,10,3
P010_3,15,16,-1.8297222222223581,219,524.1333333333332,525.9630555555556,30.0,10,3
P010_3,16,17,-1.7455555555556543,210,481.0916666666666,482.83722222222224,30.0,10,3
P010_3,17,18,-1.7791666666667538,213,501.6833333333332,503.4625,30.0,10,3
P010_3,18,19,-1.7630555555556384,212,502.20833333333326,503.9713888888889,30.0,10,3
P010_3,19,20,-1.7747222222223513,213,501.99166666666656,503.7663888888889,30.0,10,3
P010_3,20,21,-1.7394444444445867,208,501.39999999999986,503.13944444444445,30.0,10,3
P010_3,21,22,-1.8191666666668311,219,511.1083333333332,512.9275,30.0,10,3
P010_3,22,23,-1.6713888888890551,200,509.1916666666665,510.86305555555555,30.0,10,3
P010_3,23,24,-1.6669444444445958,200,495.6666666666665,497.3336111111111,30.0,10,3
P010_3,24,25,-1.750277777777967,210,502.20833333333314,503.9586111111111,30.0,10,3
P010_3,25,26,-1.7411111111111381,209,502.34999999999997,504.0911111111111,30.0,10,3
P010_3,26,27,-1.8241666666668266,219,501.0916666666665,502.91583333333335,30.0,10,3
P010_3,27,28,-2.0894444444446663,251,997.0083333333331,999.0977777777778,30.0,10,3
P011_1,0,1,-3.361944444444447,214,167.18333333333334,170.54527777777778,30.0,11,1
P011_1,1,2,-1.5086111111111222,181,498.23333333333335,499.74194444444447,30.0,11,1
P011_1,2,3,-1.6316666666667743,196,503.6666666666666,505.29833333333335,30.0,11,1
P011_1,3,4,-2.1288888888889232,255,500.26666666666665,502.3955555555556,30.0,11,1
P011_1,4,5,-1.5100000000000477,181,502.275,503.785,30.0,11,1
P011_1,5,6,-1.5152777777777828,182,502.34166666666664,503.8569444444444,30.0,11,1
P011_1,6,7,-1.5580555555555406,187,502.1666666666667,503.7247222222222,30.0,11,1
P011_1,7,8,-1.5411111111111495,185,502.50833333333327,504.0494444444444,30.0,11,1
P011_1,8,9,-1.4930555555555998,179,502.6166666666666,504.1097222222222,30.0,11,1
P011_1,9,10,-1.5719444444444548,189,502.09166666666664,503.6636111111111,30.0,11,1
P011_1,10,11,-1.5769444444443934,189,502.55000000000007,504.12694444444446,30.0,11,1
P011_1,11,12,-1.5277777777777146,184,505.9750000000001,507.5027777777778,30.0,11,1
P011_1,12,13,-1.5791666666666515,189,498.06666666666666,499.6458333333333,30.0,11,1
P011_1,13,14,-1.595833333333303,192,502.57500000000005,504.17083333333335,30.0,11,1
P011_1,14,15,-1.4974999999999454,179,501.83333333333337,503.3308333333333,30.0,11,1
P011_1,15,16,-1.5886111111110495,191,524.3666666666667,525.9552777777777,30.0,11,1
P011_1,16,17,-1.6269444444444048,195,481.20000000000005,482.82694444444445,30.0,11,1
P011_1,17,18,-1.3788888888888664,166,502.08333333333337,503.46222222222224,30.0,11,1
P011_1,18,19,-1.6374999999999886,196,502.33333333333337,503.97083333333336,30.0,11,1
P011_1,19,20,-1.6541666666665833,199,502.1083333333334,503.7625,30.0,11,1
P011_1,20,21,-1.578333333333262,189,501.5583333333334,503.13666666666666,30.0,11,1
P011_1,21,22,-1.5674999999999955,188,511.35,512.9175,30.0,11,1
P011_1,22,23,-1.6044444444443116,193,509.25833333333344,510.86277777777775,30.0,11,1
P011_1,23,24,-1.5561111111110222,186,495.7750000000001,497.3311111111111,30.0,11,1
P011_1,24,25,-1.6044444444444252,193,502.35,503.95444444444445,30.0,11,1
P011_1,25,26,-1.610555555555493,193,502.4833333333334,504.0938888888889,30.0,11,1
P011_1,26,27,-1.4822222222222194,178,501.4166666666667,502.8988888888889,30.0,11,1
P011_1,27,28,-1.7316666666669107,208,997.3749999999998,999.1066666666667,30.0,11,1
P011_2,0,1,-3.6899999999999977,253,166.89166666666668,170.58166666666668,30.0,11,2
P011_2,1,2,-1.5369444444444298,185,498.2,499.7369444444444,30.0,11,2
P011_2,2,3,-1.5038888888889232,180,503.79166666666663,505.29555555555555,30.0,11,2
P011_2,3,4,-2.2233333333333007,267,500.175,502.3983333333333,30.0,11,2
P011_2,4,5,-1.4852777777776964,178,502.30000000000007,503.78527777777776,30.0,11,2
P011_2,5,6,-1.599166666666747,192,502.2666666666666,503.86583333333334,30.0,11,2
P011_2,6,7,-1.5388888888888914,185,502.19166666666666,503.73055555555555,30.0,11,2
P011_2,7,8,-1.5988888888888937,192,502.45,504.0488888888889,30.0,11,2
P011_2,8,9,-1.4997222222220898,180,502.6166666666668,504.1163888888889,30.0,11,2
P011_2,9,10,-1.5852777777777192,190,502.07500000000005,503.66027777777776,30.0,11,2
P011_2,10,11,-1.601111111111038,192,502.5333333333334,504.13444444444445,30.0,11,2
P011_2,11,12,-1.4911111111110245,179,506.0000000000001,507.49111111111114,30.0,11,2
P011_2,12,13,-1.549166666666622,186,498.1,499.64916666666664,30.0,11,2
P011_2,13,14,-1.5511111111110836,186,502.6333333333334,504.18444444444447,30.0,11,2
P011_2,14,15,-1.4738888888889505,177,501.84999999999997,503.3238888888889,30.0,11,2
P011_2,15,16,-1.5138888888888005,182,524.4416666666667,525.9555555555555,30.0,11,2
P011_2,16,17,-1.6313888888888641,195,481.20833333333337,482.83972222222224,30.0,11,2
P011_2,17,18,-1.5133333333332644,182,501.9416666666667,503.455,30.0,11,2
P011_2,18,19,-1.6105555555555497,193,502.35833333333335,503.9688888888889,30.0,11,2
P011_2,19,20,-1.6088888888888846,193,502.1666666666667,503.77555555555557,30.0,11,2
P011_2,20,21,-1.5408333333332962,185,501.5916666666667,503.1325,30.0,11,2
P011_2,21,22,-1.5688888888888073,188,511.3500000000001,512.9188888888889,30.0,11,2
P011_2,22,23,-1.5544444444444139,187,509.3166666666667,510.87111111111113,30.0,11,2
P011_2,23,24,-1.493055555555543,179,495.83333333333337,497.3263888888889,30.0,11,2
P011_2,24,25,-1.5894444444443252,191,502.3666666666668,503.9561111111111,30.0,11,2
P011_2,25,26,-1.544444444444423,185,502.55,504.09444444444443,30.0,11,2
P011_2,26,27,-1.5494444444443616,186,501.3583333333334,502.90777777777777,30.0,11,2
P011_2,27,28,-1.7550000000003365,211,997.3499999999997,999.105,30.0,11,2
P011_3,0,1,-3.635833333333352,247,166.92499999999998,170.56083333333333,30.0,11,3
P011_3,1,2,-1.543611111111204,185,498.2249999999999,499.7686111111111,30.0,11,3
P011_3,2,3,-1.5063888888889778,181,503.7999999999999,505.3063888888889,30.0,11,3
P011_3,3,4,-2.1958333333333258,263,500.2,502.3958333333333,30.0,11,3
