run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L1_ridge,capacity_Ah_k1,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08703527052670551,0.13080579689313293,-0.04377052636642742,0.3529486851582715,0.6197585416087441,-0.2668098564504726
primary,L1_ridge,delta_capacity_Ah,c_rate_holdout_fold,F1_state_time,F2_state_exposure,0.25776893034635145,0.258246564298063,-0.00047763395171152023,0.4918251528379267,0.49304869721729044,-0.001223544379363728
primary,L1_ridge,delta_capacity_Ah,c_rate_holdout_fold,F2_state_exposure,F3_state_nominal,0.258246564298063,0.17540615023079845,0.08284041406726453,0.49304869721729044,0.31605114558860226,0.1769975516286882
primary,L1_ridge,delta_capacity_Ah,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.17540615023079845,0.3417893727205672,-0.16638322248976875,0.31605114558860226,0.4913789141429702,-0.17532776855436794
primary,L1_ridge,delta_capacity_Ah,condition_fold,F1_state_time,F2_state_exposure,0.10630184194034982,0.10452466658829965,0.0017771753520501726,0.4854764944497793,0.48557099181695645,-9.449736717714874e-05
primary,L1_ridge,delta_capacity_Ah,condition_fold,F2_state_exposure,F3_state_nominal,0.10452466658829965,0.08313835552011824,0.02138631106818141,0.48557099181695645,0.3431135834838088,0.14245740833314763
primary,L1_ridge,delta_capacity_Ah,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.08313835552011824,0.08120315510896062,0.0019352004111576199,0.3431135834838088,0.3209487083622498,0.022164875121559013
primary,L1_ridge,delta_capacity_Ah,profile_holdout_fold,F1_state_time,F2_state_exposure,0.08066751874051947,0.07807469283185006,0.0025928259086694105,0.20948897814841458,0.21395857399947846,-0.004469595851063879
primary,L1_ridge,delta_capacity_Ah,profile_holdout_fold,F2_state_exposure,F3_state_nominal,0.07807469283185006,0.08698858434044726,-0.0089138915085972,0.21395857399947846,0.3031425261142155,-0.08918395211473704
primary,L1_ridge,delta_capacity_Ah,profile_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.08698858434044726,0.33503777247104743,-0.24804918813060017,0.3031425261142155,0.6200271760011978,-0.31688464988698234
primary,L1_ridge,delta_capacity_Ah,temperature_holdout_fold,F1_state_time,F2_state_exposure,0.1132815321083958,0.1116763060734042,0.0016052260349915942,0.4169202181099025,0.41337325656232543,0.0035469615475770544
primary,L1_ridge,delta_capacity_Ah,temperature_holdout_fold,F2_state_exposure,F3_state_nominal,0.1116763060734042,0.08963935948895571,0.02203694658444849,0.41337325656232543,0.3402938410007543,0.0730794155615711
