comparison,target,split_name,heldout_fold,reference_model_level,reference_feature_group,candidate_model_level,candidate_feature_group,reference_condition_mean_mae,candidate_condition_mean_mae,gain,test_rows,test_parameter_sets
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.0642411303265696,0.1716339963019423,-0.10739286597537269,1060,19
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,temperature_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.04663479837569638,0.17151380902310964,-0.12487901064741326,1060,19
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,temperature_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.0642411303265696,0.6370261857965653,-0.5727850554699957,1060,19
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,temperature_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.04663479837569638,0.15441989196355277,-0.10778509358785639,1060,19
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.13157356792440153,0.3352501263923744,-0.20367655846797286,157,12
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,c_rate_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.09546361519432946,0.33913976323130796,-0.2436761480369785,157,12
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,c_rate_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.13157356792440153,0.987951703947437,-0.8563781360230355,157,12
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,c_rate_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.09546361519432946,0.5109201177086475,-0.4154565025143181,157,12
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.104286657659333,0.4806383149960461,-0.3763516573367131,752,12
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.10957071288525212,0.45716319646483994,-0.34759248357958783,752,12
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.104286657659333,1.1462460561440466,-1.0419593984847135,752,12
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,profile_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.10957071288525212,0.17892012942870816,-0.06934941654345604,752,12
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.11893737782633,0.2568464079723458,-0.1379090301460158,1130,28
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.09027377100738931,0.24281549959888699,-0.15254172859149767,1130,28
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.11893737782633,0.6984873632002516,-0.5795499853739217,1130,28
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,1,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.09027377100738931,0.18751522387374592,-0.0972414528663566,1130,28
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.10728598598930565,0.15145108888726605,-0.0441651028979604,1371,32
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.10804112905855977,0.15200543848960182,-0.043964309431042056,1371,32
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.10728598598930565,0.6579083923099704,-0.5506224063206648,1371,32
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.10804112905855977,0.22600673774683885,-0.11796560868827909,1371,32
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.0579459830588469,0.4526293266073301,-0.39468334354848317,1326,16
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,S0_ridge_true_sequence,E0_f4_plus_event_sequence,0.028977479772394666,0.4621489309288808,-0.43317145115648614,1326,16
true_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.0579459830588469,0.6350913067565153,-0.5771453236976684,1326,16
true_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,voltage_window_holdout_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.028977479772394666,0.25770592098478123,-0.22872844121238656,1326,16
