comparison,target,split_name,heldout_fold,reference_model_level,reference_feature_group,candidate_model_level,candidate_feature_group,reference_condition_mean_mae,candidate_condition_mean_mae,gain,test_rows,test_parameter_sets
true_sequence_vs_shuffled,capacity_Ah_k1,c_rate_holdout_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,2.644855137474737,0.987951703947437,1.6569034335273,157,12
true_sequence_vs_shuffled,capacity_Ah_k1,condition_fold,0,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.5203620954708429,0.3311885735296558,0.18917352194118708,844,16
true_sequence_vs_shuffled,capacity_Ah_k1,condition_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.46793665505515025,0.2928751715737514,0.17506148348139883,865,15
true_sequence_vs_shuffled,capacity_Ah_k1,condition_fold,2,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.36801016166025263,0.19275891690676944,0.1752512447534832,892,15
true_sequence_vs_shuffled,capacity_Ah_k1,condition_fold,3,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.47474039725706757,0.36486336974961525,0.10987702750745232,509,15
true_sequence_vs_shuffled,capacity_Ah_k1,condition_fold,4,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.4091394805380258,0.3172861974335932,0.09185328310443258,717,15
true_sequence_vs_shuffled,capacity_Ah_k1,profile_holdout_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.7381243405309464,1.1462460561440466,-0.4081217156131002,752,12
true_sequence_vs_shuffled,capacity_Ah_k1,temperature_holdout_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.7244545827134286,0.4594698445589175,0.26498473815451107,742,19
true_sequence_vs_shuffled,capacity_Ah_k1,temperature_holdout_fold,2,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.7796642612816997,0.6370261857965653,0.1426380754851344,1060,19
true_sequence_vs_shuffled,capacity_Ah_k1,voltage_window_holdout_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.6131134333540925,0.6984873632002516,-0.0853739298461591,1130,28
true_sequence_vs_shuffled,capacity_Ah_k1,voltage_window_holdout_fold,2,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.7231407660309283,0.6579083923099704,0.0652323737209578,1371,32
true_sequence_vs_shuffled,capacity_Ah_k1,voltage_window_holdout_fold,3,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.4793927726659386,0.6350913067565153,-0.15569853409057666,1326,16
true_sequence_vs_shuffled,delta_capacity_Ah,c_rate_holdout_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.4875854293709588,0.5109201177086475,-0.023334688337688758,157,12
true_sequence_vs_shuffled,delta_capacity_Ah,condition_fold,0,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.12094220640948221,0.10384888583787742,0.017093320571604786,844,16
true_sequence_vs_shuffled,delta_capacity_Ah,condition_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.16724622779097398,0.14985755881256208,0.017388668978411903,865,15
true_sequence_vs_shuffled,delta_capacity_Ah,condition_fold,2,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.09239514517335744,0.08008153211820793,0.012313613055149511,892,15
true_sequence_vs_shuffled,delta_capacity_Ah,condition_fold,3,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.211914348793031,0.1722500217444702,0.039664327048560793,509,15
true_sequence_vs_shuffled,delta_capacity_Ah,condition_fold,4,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.1550867449879924,0.16917551407331988,-0.014088769085327468,717,15
true_sequence_vs_shuffled,delta_capacity_Ah,profile_holdout_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.170612596546292,0.17892012942870816,-0.008307532882416174,752,12
true_sequence_vs_shuffled,delta_capacity_Ah,temperature_holdout_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.14794567054366453,0.1361067434782324,0.011838927065432131,742,19
true_sequence_vs_shuffled,delta_capacity_Ah,temperature_holdout_fold,2,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.21448311618669466,0.15441989196355277,0.06006322422314189,1060,19
true_sequence_vs_shuffled,delta_capacity_Ah,voltage_window_holdout_fold,1,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.21724959616421585,0.18751522387374592,0.029734372290469935,1130,28
true_sequence_vs_shuffled,delta_capacity_Ah,voltage_window_holdout_fold,2,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.20607267452517758,0.22600673774683885,-0.019934063221661275,1371,32
true_sequence_vs_shuffled,delta_capacity_Ah,voltage_window_holdout_fold,3,S3_torch_mlp_shuffled_sequence,E0_f4_plus_event_sequence,S2_torch_mlp_true_sequence,E0_f4_plus_event_sequence,0.15498711710518187,0.25770592098478123,-0.10271880387959936,1326,16
