candidate_condition_mae,condition_mae_delta,feature_group,heldout_fold,model_level,parameter_set,reference_condition_mae,relative_degradation,run_scope,split_name,target
0.2647107234717603,0.07567662926850921,F8_timestamp_weighted_stress,3,R3_condition_bagged_hgb,3,0.18903409420325107,0.40033322870921395,primary,voltage_window_holdout_fold,delta_capacity_Ah
0.177290249226057,0.07565666829563525,F8_timestamp_weighted_stress,2,R3_condition_bagged_hgb,62,0.10163358093042174,0.74440620514424,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.19282516183196896,0.07539202950230049,F8_timestamp_weighted_stress,3,R2_stressor_balanced_hgb,5,0.11743313232966847,0.6419996470046754,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.2980323636178197,0.07286133509942494,F4_state_log_age_scalar,3,R3_condition_bagged_hgb,36,0.22517102851839477,0.3235821925175988,primary,condition_fold,capacity_Ah_k1
0.14889814143437252,0.07257702943012195,F8_timestamp_weighted_stress,2,R3_condition_bagged_hgb,34,0.07632111200425057,0.9509430290543972,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.21654468808122507,0.07117044265555703,F4_state_log_age_scalar,2,R3_condition_bagged_hgb,59,0.14537424542566804,0.48956706497195546,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.18424506083394976,0.07014087457931614,F8_timestamp_weighted_stress,3,R2_stressor_balanced_hgb,9,0.11410418625463362,0.6147090381310862,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.15312563334421586,0.07008738098913704,F4_state_log_age_scalar,2,R1_condition_balanced_hgb,47,0.08303825235507882,0.8440372840391351,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.24149443837188814,0.0688369513849704,F4_state_log_age_scalar,2,R3_condition_bagged_hgb,60,0.17265748698691774,0.3986907986804312,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.4078273623563265,0.06818168577649608,F8_timestamp_weighted_stress,3,R1_condition_balanced_hgb,4,0.3396456765798304,0.2007435703674286,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.4078273623563265,0.06818168577649608,F8_timestamp_weighted_stress,3,R4_worst_fold_selected_hgb,4,0.3396456765798304,0.2007435703674286,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.1746211875062184,0.06790525316710692,F8_timestamp_weighted_stress,2,R1_condition_balanced_hgb,58,0.10671593433911149,0.6363178431378789,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.09836164336488909,0.0676832269793754,F8_timestamp_weighted_stress,2,R3_condition_bagged_hgb,16,0.030678416385513697,2.2062164529240604,primary,temperature_holdout_fold,capacity_Ah_k1
0.19312906409972388,0.06720776648425245,F8_timestamp_weighted_stress,4,R3_condition_bagged_hgb,19,0.12592129761547144,0.5337283506201329,primary,condition_fold,capacity_Ah_k1
0.19731700864563181,0.06632579322341328,F8_timestamp_weighted_stress,3,R2_stressor_balanced_hgb,1,0.13099121542221853,0.5063377189808348,primary,voltage_window_holdout_fold,capacity_Ah_k1
0.12027360885514425,0.0662104934524496,F4_state_log_age_scalar,2,R3_condition_bagged_hgb,76,0.05406311540269465,1.224688828220016,primary,temperature_holdout_fold,delta_capacity_Ah
0.15377281078257748,0.06551564087117362,F8_timestamp_weighted_stress,2,R3_condition_bagged_hgb,32,0.08825716991140387,0.7423265547370359,primary,condition_fold,delta_capacity_Ah
