candidate_condition_mae,candidate_feature_group,candidate_model_level,condition_mae_gain,feature_group,heldout_fold,model_setting_id,parameter_set,reference_condition_mae,reference_feature_group,reference_model_level,run_scope,split_name,target
0.014041346717337283,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.00028101620149603886,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,15,0.014322362918833322,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.08520875602064222,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.0026849263050161554,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,18,0.08789368232565838,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.08520875602064222,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.013335777985414216,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,18,0.071872978035228,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.10244288954334818,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.031035081321521454,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,24,0.07140780822182673,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.10244288954334818,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.08089171631062352,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,24,0.021551173232724666,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.0494856617518307,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.00324998277639163,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,30,0.05273564452822233,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.0494856617518307,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.008321023353723478,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,30,0.041164638398107224,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.040251135815017464,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.000705401674702448,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,34,0.039545734140315016,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.040251135815017464,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0036416207003347814,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,34,0.03660951511468268,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.008028295994741403,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.00161828712835921,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,37,0.009646583123100613,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.008028295994741403,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0014533483590347899,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,37,0.0065749476357066135,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.06510528727725047,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.002566859820194667,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,39,0.0625384274570558,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.06510528727725047,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.027834183160904566,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,39,0.037271104116345904,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.028235215656168492,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.004829690625356469,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,42,0.03306490628152496,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.028235215656168492,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.003526797990922672,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,42,0.031762013647091164,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.0062386396878409385,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.00011590038331919621,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,61,0.006354540071160135,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.0062386396878409385,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-7.307725540352944e-05,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,61,0.006165562432437409,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.06047257584554627,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.005158423003858208,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,65,0.055314152841688065,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.06047257584554627,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0024772586729242888,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,65,0.057995317172621984,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.029156800366932013,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0020679887792526726,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,68,0.02708881158767934,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.029156800366932013,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.005725838606816084,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,68,0.02343096176011593,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.10955049981049364,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0129962989850671,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,70,0.09655420082542654,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.10955049981049364,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.08064272297880565,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,70,0.1901932227892993,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.017215099587633464,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0009930715112711243,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,72,0.01622202807636234,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.017215099587633464,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0021523938140310256,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,72,0.015062705773602438,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.054625450503935156,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.017203933816383576,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,73,0.03742151668755158,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.054625450503935156,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.028492930582746025,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,73,0.08311838108668118,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.013212409228745987,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.004619037767120708,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,75,0.008593371461625279,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.013212409228745987,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.0018936977886070908,F4_state_log_age_scalar,0,R5_train_only_stressor_selected_hgb,75,0.015106107017353078,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.0060237109858752155,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.00212734380354746,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,3,0.0038963671823277553,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.0060237109858752155,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.0011144588494383934,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,3,0.007138169835313609,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.002822281273580432,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.00019610754440339828,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,5,0.0026261737291770337,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.002822281273580432,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.00014578385799625393,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,5,0.002676497415584178,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.0024266853053383198,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0007832387562626965,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,10,0.0016434465490756233,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.0024266853053383198,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.00032443908696979523,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,10,0.0021022462183685245,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.002571668821809447,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0001510936406927568,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,11,0.00242057518111669,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.002571668821809447,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,6.152532112237543e-05,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,11,0.0026331941429318224,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.1705255048212365,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.012596286252199135,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,20,0.18312179107343562,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.1705255048212365,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.03256726689407469,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,20,0.1379582379271618,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.016813509178674562,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.0010170174715071444,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,25,0.017830526650181706,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.016813509178674562,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0013075284858409114,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,25,0.01550598069283365,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.045773516756356596,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.008198567067665571,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,29,0.037574949688691024,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.045773516756356596,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0135498970187828,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,29,0.032223619737573796,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.020831559792941934,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.001600536837442313,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,33,0.01923102295549962,F4_state_log_age_scalar,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
0.020831559792941934,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.003481227064580438,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,33,0.017350332728361496,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,condition_fold,delta_capacity_Ah
