comparison_id,run_scope,candidate_model_level,reference_model_level,feature_group,target,split_name,heldout_fold,parameter_set,candidate_condition_mae,reference_condition_mae,condition_mae_gain,row_count
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,26,0.04917259593779198,0.04962127922153359,0.00044868328374160493,33
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,26,0.042950196035905525,0.042878974385606755,-7.122165029876948e-05,33
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,26,0.042950196035905525,0.042878974385606755,-7.122165029876948e-05,33
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,27,0.13476046522112986,0.13524690278095666,0.00048643755982680226,15
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,27,0.07425538256208379,0.0742108419720551,-4.4540590028688265e-05,15
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,27,0.07425538256208379,0.0742108419720551,-4.4540590028688265e-05,15
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,32,0.15172723095743088,0.14540722076987003,-0.006320010187560843,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,32,0.11777551986753276,0.11771900013221459,-5.651973531817234e-05,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,32,0.11777551986753276,0.11771900013221459,-5.651973531817234e-05,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,49,0.034681525382395724,0.035096096385574184,0.00041457100317845996,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,49,0.006533618880161675,0.006795767394242937,0.0002621485140812622,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,49,0.006533618880161675,0.006795767394242937,0.0002621485140812622,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,55,0.0721498824498461,0.0721498824498461,0.0,22
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,55,0.03471028598875799,0.03496196132476386,0.0002516753360058688,22
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,55,0.03471028598875799,0.03496196132476386,0.0002516753360058688,22
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,62,0.012206224292772632,0.012552134478309093,0.0003459101855364608,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,62,0.00773386928399105,0.007776746223802415,4.287693981136487e-05,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,62,0.00773386928399105,0.007776746223802415,4.287693981136487e-05,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,66,0.056526183673429715,0.058477488483601195,0.0019513048101714794,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,66,0.027333368306651312,0.02729192987408696,-4.143843256435367e-05,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,66,0.027333368306651312,0.02729192987408696,-4.143843256435367e-05,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,76,0.0420326808517332,0.029977952450746432,-0.012054728400986769,83
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,76,0.09114033847071032,0.08980231618909496,-0.0013380222816153642,83
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,76,0.09114033847071032,0.08980231618909496,-0.0013380222816153642,83
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,7,0.009582623925191738,0.009593321886451829,1.0697961260091107e-05,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,7,0.001865123281059984,0.0018389321813256933,-2.6191099734290766e-05,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,7,0.001865123281059984,0.0018389321813256933,-2.6191099734290766e-05,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,12,0.023030954965686114,0.023393534315983372,0.00036257935029725824,78
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,12,0.014080970473469286,0.014030441520500614,-5.052895296867206e-05,78
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,12,0.014080970473469286,0.014030441520500614,-5.052895296867206e-05,78
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,22,0.09497262591526812,0.09497262591526812,0.0,22
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,22,0.06975475354538754,0.07012048098744181,0.00036572744205426444,22
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,22,0.06975475354538754,0.07012048098744181,0.00036572744205426444,22
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,28,0.2500093435180845,0.2520394267000547,0.002030083181970177,9
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,28,0.07558272329227347,0.07560949416343805,2.6770871164580323e-05,9
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,28,0.07558272329227347,0.07560949416343805,2.6770871164580323e-05,9
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,31,0.1924750328497343,0.1988261484992384,0.006351115649504108,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,31,0.04433705878161085,0.04460828269087556,0.0002712239092647062,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,31,0.04433705878161085,0.04460828269087556,0.0002712239092647062,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,35,0.0859000528447062,0.0887852565666177,0.0028852037219115056,11
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,35,0.04908594216286363,0.04858607533001076,-0.0004998668328528716,11
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,35,0.04908594216286363,0.04858607533001076,-0.0004998668328528716,11
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,36,0.24832378636276353,0.24832378636276353,0.0,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,36,0.14101637245436324,0.14116717850875946,0.00015080605439621309,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,36,0.14101637245436324,0.14116717850875946,0.00015080605439621309,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,41,0.049824618790756406,0.04963482805418314,-0.0001897907365732629,56
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,41,0.03885810939599956,0.03898365492446602,0.00012554552846645584,56
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,41,0.03885810939599956,0.03898365492446602,0.00012554552846645584,56
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,43,0.0964063015758569,0.10009581102637344,0.0036895094505165343,12
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,43,0.06881297020562492,0.0688323258872172,1.9355681592281293e-05,12
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,43,0.06881297020562492,0.0688323258872172,1.9355681592281293e-05,12
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,54,0.07069828128307479,0.07200383834799474,0.0013055570649199572,46
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,54,0.04420964551484856,0.04417251087553225,-3.713463931630939e-05,46
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,54,0.04420964551484856,0.04417251087553225,-3.713463931630939e-05,46
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,56,0.1337496825865026,0.1342235972480908,0.00047391466158819284,13
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,56,0.04850115161176476,0.04866482002567118,0.00016366841390641484,13
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,56,0.04850115161176476,0.04866482002567118,0.00016366841390641484,13
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,59,0.1402767707228192,0.1463989179611221,0.0061221472383029,19
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,59,0.0789717611237567,0.07880598412490458,-0.0001657769988521185,19
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,59,0.0789717611237567,0.07880598412490458,-0.0001657769988521185,19
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,67,0.24155096444017887,0.2490748428289736,0.00752387838879473,15
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,67,0.1803546379176173,0.18041083460685806,5.619668924075616e-05,15
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,67,0.1803546379176173,0.18041083460685806,5.619668924075616e-05,15
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,71,0.01921308938345444,0.019536510562644625,0.00032342117919018434,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,71,0.012578623064096874,0.013115852359885775,0.0005372292957889005,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,71,0.012578623064096874,0.013115852359885775,0.0005372292957889005,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,74,0.07120555613924885,0.07113533901660717,-7.021712264168589e-05,48
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,74,0.06323009736680206,0.06325185749776395,2.176013096188978e-05,48
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,74,0.06323009736680206,0.06325185749776395,2.176013096188978e-05,48
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,2,0.016843525414765487,0.01703221078370302,0.00018868536893753424,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,2,0.002393014820660974,0.002481824089395049,8.880926873407538e-05,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,2,0.002393014820660974,0.002481824089395049,8.880926873407538e-05,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,4,0.015626840435639368,0.015777317079337404,0.00015047664369803593,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,4,0.0028660745097641113,0.002708681428798293,-0.00015739308096581828,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,4,0.0028660745097641113,0.002708681428798293,-0.00015739308096581828,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,14,0.011242837651216354,0.011464242094991238,0.0002214044437748846,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,14,0.0037284230476909226,0.003855530722448486,0.0001271076747575632,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,14,0.0037284230476909226,0.003855530722448486,0.0001271076747575632,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,19,0.22477407495213966,0.230838509885105,0.0060644349329653235,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,19,0.06874380003580578,0.06929554502754572,0.0005517449917399331,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,19,0.06874380003580578,0.06929554502754572,0.0005517449917399331,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,23,0.2988801556670517,0.2988801556670517,0.0,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,23,0.10393757299787225,0.10467993386705583,0.0007423608691835837,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,23,0.10393757299787225,0.10467993386705583,0.0007423608691835837,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,38,0.03658132046757342,0.037087546838587636,0.0005062263710142179,60
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,38,0.02062278495799872,0.020591548063157165,-3.123689484155548e-05,60
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,38,0.02062278495799872,0.020591548063157165,-3.123689484155548e-05,60
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,40,0.15776482903599617,0.1615254310413429,0.003760602005346725,15
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,40,0.06865113602169821,0.06880145501965888,0.00015031899796066894,15
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,40,0.06865113602169821,0.06880145501965888,0.00015031899796066894,15
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,44,0.1234432655081197,0.1234432655081197,0.0,6
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,44,0.07551308055109077,0.07551308055109075,-1.3877787807814457e-17,6
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,44,0.07551308055109077,0.07551308055109075,-1.3877787807814457e-17,6
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,45,0.02640825779260292,0.026078465726637218,-0.00032979206596570054,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,45,0.020336901057953865,0.020199276633163937,-0.0001376244247899283,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,45,0.020336901057953865,0.020199276633163937,-0.0001376244247899283,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,47,0.06099665954720813,0.05757733812648983,-0.0034193214207182965,31
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,47,0.07333455384610456,0.07300992092656301,-0.0003246329195415454,31
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,47,0.07333455384610456,0.07300992092656301,-0.0003246329195415454,31
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,51,0.04244274493908957,0.03743493941274562,-0.005007805526343945,63
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,51,0.05724628203499508,0.05714685886790694,-9.942316708813626e-05,63
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,51,0.05724628203499508,0.05714685886790694,-9.942316708813626e-05,63
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,52,0.17077245424505158,0.17737103415057956,0.006598579905527979,28
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,52,0.0757259346050191,0.07635925237282963,0.0006333177678105317,28
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,52,0.0757259346050191,0.07635925237282963,0.0006333177678105317,28
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,53,0.06975693120822167,0.06989395962957277,0.00013702842135110416,44
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,53,0.05294702396691882,0.05292056606942361,-2.6457897495210658e-05,44
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,53,0.05294702396691882,0.05292056606942361,-2.6457897495210658e-05,44
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,64,0.15267155382804137,0.16064429453702,0.007972740708978632,38
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,64,0.055903144482367474,0.055903144482367474,0.0,38
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,64,0.055903144482367474,0.055903144482367474,0.0,38
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,69,0.02597661283778133,0.02709057685677492,0.00111396401899359,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,69,0.011486704427546872,0.011515604302559459,2.8899875012587325e-05,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,69,0.011486704427546872,0.011515604302559459,2.8899875012587325e-05,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,65,0.26565975394806685,0.26517061801895847,-0.0004891359291083752,55
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,65,0.17732235046498082,0.17749020768298213,0.00016785721800130493,55
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,65,0.17732235046498082,0.17749020768298213,0.00016785721800130493,55
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,66,0.27271177008007996,0.2721842705486886,-0.0005274995313913622,84
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,66,0.132848755292058,0.13308189031705983,0.00023313502500182937,84
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,66,0.132848755292058,0.13308189031705983,0.00023313502500182937,84
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,67,0.6501410158833824,0.6496135163519909,-0.0005274995313914177,15
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,67,0.17130420503163005,0.17124825262562962,-5.5952406000425725e-05,15
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,67,0.17130420503163005,0.17124825262562962,-5.5952406000425725e-05,15
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,68,0.2782980791087164,0.279132728966006,0.0008346498572895933,78
hgb_partial_pooling_vs_hgb,primary,H4_hgb_residual_partial_pooling,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,68,0.11527723913514791,0.1153889312146902,0.000111692079542286,78
replicate_interval_vs_hgb,primary,H5_replicate_variance_interval,H3_hgb_reference,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,68,0.11527723913514791,0.1153889312146902,0.000111692079542286,78
ridge_partial_pooling_vs_ridge,primary,H2_partial_pooling_ridge,H1_state_time_ridge,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,69,0.25525731255850553,0.2560919624157952,0.0008346498572896488,84
