target,split_name,model_level,feature_group,parameter_set,n_predictions,model_mae,model_median_abs_error,mean_replicate_spread,model_mae_minus_replicate_spread,model_error_exceeds_spread
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,65,55,0.0674308071071767,0.05073190027432117,0.1070016545454546,-0.039570847438277906,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,66,84,0.057704601976940634,0.044009778851893167,0.0941765,-0.03647189802305936,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,67,15,0.22845508429484299,0.28403302662877605,0.06253039999999999,0.165924684294843,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,68,78,0.05356201319544912,0.04797601707850507,0.08882469230769233,-0.035262679112243206,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,69,84,0.045622811602318326,0.038628102786591345,0.022681821428571464,0.022940990173746862,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,70,18,0.14150429221183294,0.07420495189592713,0.16078088888888892,-0.019276596677055974,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,71,84,0.020582076431185987,0.017708391116992406,0.03308039285714285,-0.012498316425956862,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,72,84,0.034371160569794654,0.035918924927023976,0.02635085714285717,0.008020303426937485,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,73,35,0.09580143532479447,0.040648218089984756,0.07969054285714279,0.016110892467651683,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,74,48,0.07151225715447941,0.026155969525497813,0.1328560416666666,-0.06134378451218718,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,75,84,0.020880403684246342,0.017867198503884518,0.02451274999999994,-0.0036323463157535985,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F3_state_nominal,76,83,0.02620103004222434,0.016852733319710822,0.06706425301204816,-0.04086322296982382,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,65,55,0.1071079391372669,0.0735334776420391,0.1070016545454546,0.00010628459181230565,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,66,84,0.11006568503713025,0.08883331931463068,0.0941765,0.015889185037130257,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,67,15,0.24778254637974909,0.25141940404625096,0.06253039999999999,0.1852521463797491,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,68,78,0.09231832727277424,0.07663532077846247,0.08882469230769233,0.0034936349650819126,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,69,84,0.10560482630129554,0.09278066402872764,0.022681821428571464,0.08292300487272408,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,70,18,0.13689690496219814,0.06274846155944269,0.16078088888888892,-0.023883983926690777,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,71,84,0.05689547032571241,0.030880459027929685,0.03308039285714285,0.023815077468569562,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,72,84,0.08157217099506152,0.07108645835034899,0.02635085714285717,0.05522131385220435,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,73,35,0.1207048206965563,0.10327906632148798,0.07969054285714279,0.04101427783941351,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,74,48,0.09607383906271838,0.052748202999897575,0.1328560416666666,-0.03678220260394821,False
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,75,84,0.06324478902916515,0.0400235354237366,0.02451274999999994,0.03873203902916521,True
capacity_Ah_k1,profile_holdout_fold,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,76,83,0.08815433272124396,0.06923222017211161,0.06706425301204816,0.021090079709195797,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,1,84,0.01259435212725731,0.009189852802252929,0.02610532142857139,-0.01351096930131408,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,2,84,0.007028984868986975,0.006080992490082648,0.020372428571428607,-0.013343443702441633,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,3,84,0.004539994842840654,0.0029802037077006904,0.020342178571428535,-0.015802183728587882,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,4,84,0.004161680422569988,0.00271022690249767,0.018236285714285705,-0.014074605291715718,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,13,84,0.0068706342834240165,0.0030654999999999433,0.018049142857142875,-0.011178508573718857,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,14,84,0.006069312203980664,0.004681823267216556,0.021517535714285736,-0.015448223510305071,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,15,78,0.01121217169571068,0.007434430053110619,0.047662217948717965,-0.03645004625300728,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,16,78,0.011719328002438988,0.00906596714978325,0.06587328205128205,-0.054153954048843066,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,17,24,0.07469663314873136,0.057223286067770385,0.05091625000000016,0.023780383148731196,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,18,17,0.08386774348675907,0.09413706266492916,0.03281870588235291,0.05104903760440616,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,19,6,0.15171220382129558,0.14891758540523514,0.02906350000000002,0.12264870382129556,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,20,6,0.23377492646311268,0.23077625666722523,0.02733399999999986,0.20644092646311282,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,21,43,0.03428902146495183,0.015605507354746084,0.03242846511627908,0.0018605563486727497,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,22,22,0.0886393399792455,0.027310336748714636,0.16523659090909087,-0.07659725092984537,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,23,6,0.3440093014744156,0.3302476572136106,0.07167500000000004,0.27233430147441556,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,24,4,0.14300397139414478,0.13140322315083464,0.021890999999999994,0.12111297139414479,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,25,67,0.021192624122626475,0.010144387713218794,0.05666973134328359,-0.03547710722065711,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,26,33,0.05547533792327608,0.01570674712652531,0.06727572727272726,-0.011800389349451185,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,27,15,0.1222093626325075,0.08005519450064824,0.21257900000000002,-0.09036963736749251,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,28,9,0.18112403956310866,0.06755255935307725,0.07086466666666673,0.11025937289644193,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,53,44,0.07153239194409967,0.038289930389451055,0.054619227272727215,0.01691316467137246,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,54,46,0.09517428831947945,0.07225219452393006,0.0975688043478261,-0.002394516028346644,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,55,22,0.14604307680489745,0.08725142928358287,0.10430604545454546,0.04173703135035199,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,56,13,0.2049788557025843,0.09660064427762594,0.12802292307692303,0.07695593262566128,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,57,36,0.086013582402616,0.011700803492593614,0.032190083333333286,0.053823499069282715,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,58,38,0.060877729352624234,0.012137672157772172,0.12262815789473692,-0.06175042854211269,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,59,19,0.15543923819072133,0.039131421813099365,0.18072063157894727,-0.025281393388225937,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,60,16,0.16733472313242634,0.034548798759159505,0.2783338125,-0.11099908936757366,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,61,84,0.009845474139261819,0.007053397629472213,0.012511428571428618,-0.0026659544321667988,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,62,84,0.00878804432154109,0.0061790959004466295,0.01687860714285713,-0.008090562821316039,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,63,81,0.03876973732516222,0.014612962006961716,0.159343962962963,-0.12057422563780076,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,64,38,0.04341532114466013,0.023545016198801783,0.12186707894736845,-0.07845175780270833,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,65,55,0.07285039909655723,0.03831417849762886,0.1070016545454546,-0.03415125544889737,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,66,84,0.03599159998519587,0.01977470389535374,0.0941765,-0.05818490001480413,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,67,15,0.11947470245085413,0.0775299192114085,0.06253039999999999,0.05694430245085415,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,74,48,0.06556175580074698,0.014384989006615001,0.1328560416666666,-0.06729428586591961,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,75,84,0.012570300856216824,0.008050016961650863,0.02451274999999994,-0.011942449143783116,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F1_state_time,76,83,0.03776830058148186,0.012798519607735592,0.06706425301204816,-0.029295952430566298,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,1,84,0.007757400275981126,0.00675810405422439,0.02610532142857139,-0.018347921152590263,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,2,84,0.0056884500667454966,0.004898732235948833,0.020372428571428607,-0.014683978504683112,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,3,84,0.004065655719852369,0.0030867551199860177,0.020342178571428535,-0.016276522851576165,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,4,84,0.005974139666772505,0.0031313506088495036,0.018236285714285705,-0.0122621460475132,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,13,84,0.004311863445593846,0.0036576603012430375,0.018049142857142875,-0.013737279411549029,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,14,84,0.00809537212520215,0.007791356118535431,0.021517535714285736,-0.013422163589083585,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,15,78,0.013810346667384711,0.010907280143169773,0.047662217948717965,-0.033851871281333254,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,16,78,0.015114382795122326,0.010688922774131138,0.06587328205128205,-0.05075889925615973,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,17,24,0.06412310473869497,0.03753160132413802,0.05091625000000016,0.013206854738694804,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,18,17,0.08585963130720009,0.04763520752986006,0.03281870588235291,0.05304092542484718,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,19,6,0.12965322404069266,0.12525377661857062,0.02906350000000002,0.10058972404069264,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,20,6,0.2303879298620762,0.23438808887538765,0.02733399999999986,0.20305392986207635,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,21,43,0.030162766800773747,0.01328687784461513,0.03242846511627908,-0.0022656983155053337,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,22,22,0.09220548741572364,0.021471666929469002,0.16523659090909087,-0.07303110349336724,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,23,6,0.3462002804824456,0.3274079223094861,0.07167500000000004,0.27452528048244557,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,24,4,0.12378593193620668,0.1203258566490204,0.021890999999999994,0.10189493193620669,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,25,67,0.023273310407574972,0.011931896698703426,0.05666973134328359,-0.03339642093570862,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,26,33,0.05837008544825024,0.021480424056142144,0.06727572727272726,-0.008905641824477027,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,27,15,0.12908584822601327,0.11691228567323941,0.21257900000000002,-0.08349315177398675,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,28,9,0.16720452254664245,0.03162275145913451,0.07086466666666673,0.09633985587997572,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,53,44,0.06056427103711875,0.0356113863770644,0.054619227272727215,0.005945043764391533,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,54,46,0.10861585077832968,0.08744249752363209,0.0975688043478261,0.011047046430503582,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,55,22,0.15555938142399703,0.12534328112980186,0.10430604545454546,0.05125333596945157,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,56,13,0.20880022116560612,0.09379828880376717,0.12802292307692303,0.08077729808868309,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,57,36,0.07889443151666854,0.011995563585728508,0.032190083333333286,0.046704348183335256,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,58,38,0.06787537068530645,0.018860947775083847,0.12262815789473692,-0.05475278720943047,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,59,19,0.14626009541043486,0.036378802367711405,0.18072063157894727,-0.03446053616851241,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,60,16,0.16582141158989314,0.0321036065213145,0.2783338125,-0.11251240091010686,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,61,84,0.009806997999508424,0.007711663272151892,0.012511428571428618,-0.0027044305719201942,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,62,84,0.015580587545839015,0.007642815160645355,0.01687860714285713,-0.0012980195970181147,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,63,81,0.034816969382827245,0.018689971405198236,0.159343962962963,-0.12452699358013575,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,64,38,0.04888229216288056,0.023878288730851294,0.12186707894736845,-0.07298478678448789,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,65,55,0.06481414767495071,0.02036763180824197,0.1070016545454546,-0.04218750687050389,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,66,84,0.0269591474140151,0.013132622988468734,0.0941765,-0.0672173525859849,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,67,15,0.13471784981579898,0.07177357363492387,0.06253039999999999,0.072187449815799,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,74,48,0.06722784577699607,0.027487034916148234,0.1328560416666666,-0.06562819588967052,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,75,84,0.012184959515467967,0.009293160137781031,0.02451274999999994,-0.012327790484531973,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F2_state_exposure,76,83,0.038930875322275994,0.0161140327168523,0.06706425301204816,-0.028133377689772164,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,1,84,0.007966738701682746,0.007116486405138733,0.02610532142857139,-0.018138582726888647,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,2,84,0.0058114685742017514,0.00509943703786675,0.020372428571428607,-0.014560959997226855,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,3,84,0.0038087890758809343,0.002548411939055306,0.020342178571428535,-0.016533389495547602,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,4,84,0.00447389632404742,0.00319205252469823,0.018236285714285705,-0.013762389390238286,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,13,84,0.004703206486457294,0.004063907301611769,0.018049142857142875,-0.01334593637068558,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,14,84,0.006409045726436741,0.00613851488980699,0.021517535714285736,-0.015108489987848995,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,15,78,0.01590859391169886,0.011083895871207394,0.047662217948717965,-0.031753624037019104,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,16,78,0.015878018505624165,0.011497502204195209,0.06587328205128205,-0.04999526354565789,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,17,24,0.05840528789649149,0.02835590071534888,0.05091625000000016,0.0074890378964913296,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,18,17,0.0946689991915982,0.06047450322052095,0.03281870588235291,0.06185029330924529,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,19,6,0.1837572518299653,0.17423322638019556,0.02906350000000002,0.15469375182996528,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,20,6,0.1135647163903764,0.12477427120025653,0.02733399999999986,0.08623071639037654,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,21,43,0.027670202498208188,0.010054005150014866,0.03242846511627908,-0.004758262618070892,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,22,22,0.08981085293639192,0.026945927996920638,0.16523659090909087,-0.07542573797269896,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,23,6,0.3182386216423407,0.2956957325942591,0.07167500000000004,0.24656362164234064,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,24,4,0.04312584451856449,0.04629609086628239,0.021890999999999994,0.0212348445185645,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,25,67,0.02160442504757177,0.00953733273783186,0.05666973134328359,-0.03506530629571182,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,26,33,0.05297847252864178,0.015874104535251732,0.06727572727272726,-0.014297254744085483,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,27,15,0.11065544249369459,0.07977022720558402,0.21257900000000002,-0.10192355750630543,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,28,9,0.17883826759709004,0.15595958834043655,0.07086466666666673,0.10797360093042331,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,53,44,0.05841086890398083,0.0404410672473825,0.054619227272727215,0.003791641631253617,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,54,46,0.06530307712395915,0.042007955630545823,0.0975688043478261,-0.03226572722386695,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,55,22,0.11028846511720154,0.09312739546358206,0.10430604545454546,0.0059824196626560855,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,56,13,0.22457427464663673,0.18182590085382389,0.12802292307692303,0.0965513515697137,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,57,36,0.08677420028466866,0.01683798679054771,0.032190083333333286,0.054584116951335374,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,58,38,0.06975855328229615,0.01682329636586033,0.12262815789473692,-0.05286960461244078,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,59,19,0.14616993766615624,0.048425465424839054,0.18072063157894727,-0.03455069391279103,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,60,16,0.16236862011283662,0.03892138353990626,0.2783338125,-0.11596519238716338,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,61,84,0.0066181310802362284,0.00594913355076776,0.012511428571428618,-0.005893297491192389,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,62,84,0.009117030471227663,0.008313292109079606,0.01687860714285713,-0.0077615766716294665,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,63,81,0.04065575139045323,0.029264287380503795,0.159343962962963,-0.11868821157250976,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,64,38,0.07174250995581888,0.061960120067835245,0.12186707894736845,-0.05012456899154957,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,65,55,0.058323652921511114,0.014651564410983475,0.1070016545454546,-0.048678001623943486,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,66,84,0.023102782526063046,0.010975743954036554,0.0941765,-0.07107371747393695,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,67,15,0.12368554055011087,0.062317370113929016,0.06253039999999999,0.061155140550110884,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,74,48,0.06643481191407373,0.020533630849046913,0.1328560416666666,-0.06642122975259286,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,75,84,0.00819276603728085,0.005538076718386131,0.02451274999999994,-0.01631998396271909,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F3_state_nominal,76,83,0.035055966830728084,0.014172835883367707,0.06706425301204816,-0.032008286181320074,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,1,84,0.006663289828779263,0.004480442052090083,0.02610532142857139,-0.019442031599792128,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,2,84,0.0052049481255437395,0.004597336090851112,0.020372428571428607,-0.015167480445884868,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,3,84,0.004512947481195202,0.003958330274732136,0.020342178571428535,-0.015829231090233334,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,4,84,0.004897419012876938,0.0039256191992418366,0.018236285714285705,-0.013338866701408766,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,13,84,0.006167657043672392,0.005474471280708215,0.018049142857142875,-0.011881485813470483,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,14,84,0.010228336596029937,0.01010655777632885,0.021517535714285736,-0.011289199118255799,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,15,78,0.02027419953811487,0.015491310529469171,0.047662217948717965,-0.027388018410603097,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,16,78,0.018396592248149036,0.016506629952097507,0.06587328205128205,-0.04747668980313302,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,17,24,0.055257907877563996,0.03603059583157853,0.05091625000000016,0.004341657877563833,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,18,17,0.09220664594836354,0.06348242604532928,0.03281870588235291,0.059387940066010635,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,19,6,0.10766242761023052,0.09979359594507975,0.02906350000000002,0.0785989276102305,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,20,6,0.12865324434548772,0.14209865731839055,0.02733399999999986,0.10131924434548786,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,21,43,0.02802376791261621,0.009338133782658353,0.03242846511627908,-0.00440469720366287,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,22,22,0.07808672137819271,0.025970461666657174,0.16523659090909087,-0.08714986953089816,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,23,6,0.2782085808786395,0.25425089614580054,0.07167500000000004,0.20653358087863943,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,24,4,0.11581414183739203,0.11514288650862436,0.021890999999999994,0.09392314183739203,True
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,25,67,0.02462358451307811,0.012537139491472171,0.05666973134328359,-0.03204614683020548,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,26,33,0.04993595441999641,0.013633434226498764,0.06727572727272726,-0.017339772852730855,False
capacity_Ah_k1,temperature_holdout_fold,L2_hist_gradient_boosting,F4_state_log_age_scalar,27,15,0.08159414196284007,0.04931733597436505,0.21257900000000002,-0.13098485803715995,False
