diagnostic_family,gain_10pct_rows,horizon_checkups,max_relative_gain,mean_gain,mean_relative_gain,min_gain,min_relative_gain,nonnegative_gain_rows,positive_gain_rows,reference_name,rows,split_name,target_name
eis,1,1,0.5557015563732491,0.0002067976725756767,0.5557015563732491,0.0002067976725756767,0.5557015563732491,1,1,capacity_state,1,condition_fold,nyquist_im_peak_abs
eis,0,1,-0.13401733957745715,-1.9539800380892914e-05,-0.13401733957745715,-1.9539800380892914e-05,-0.13401733957745715,0,0,persistence,1,condition_fold,nyquist_im_peak_abs
eis,0,1,0.0785051032996734,1.4085873388741752e-05,0.0785051032996734,1.4085873388741752e-05,0.0785051032996734,1,1,prior_same_diagnostic,1,condition_fold,nyquist_im_peak_abs
eis,1,1,0.5772691864698353,0.0001999009733760066,0.5772691864698353,0.0001999009733760066,0.5772691864698353,1,1,capacity_state,1,profile_holdout_fold,nyquist_im_peak_abs
eis,0,1,-0.16874335743047658,-2.1135278175081338e-05,-0.16874335743047658,-2.1135278175081338e-05,-0.16874335743047658,0,0,persistence,1,profile_holdout_fold,nyquist_im_peak_abs
eis,1,1,0.30409240449155844,6.39667718167781e-05,0.30409240449155844,6.39667718167781e-05,0.30409240449155844,1,1,prior_same_diagnostic,1,profile_holdout_fold,nyquist_im_peak_abs
eis,1,1,0.5150021901568267,0.0001833384878305387,0.5150021901568267,0.0001833384878305387,0.5150021901568267,1,1,capacity_state,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,0,1,-0.030144384779699614,-5.0523411938064894e-06,-0.030144384779699614,-5.0523411938064894e-06,-0.030144384779699614,0,0,persistence,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,0,1,0.01912593394027051,3.366617260786573e-06,0.01912593394027051,3.366617260786573e-06,0.01912593394027051,1,1,prior_same_diagnostic,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,1,1,0.544587318642746,0.00020517669103207946,0.544587318642746,0.00020517669103207946,0.544587318642746,1,1,capacity_state,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,0,1,-0.1937461994498084,-2.7847538134518154e-05,-0.1937461994498084,-2.7847538134518154e-05,-0.1937461994498084,0,0,persistence,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,1,1,0.20825747137018016,4.513175629390528e-05,0.20825747137018016,4.513175629390528e-05,0.20825747137018016,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,1,2,0.465846087624688,0.00018071944054751985,0.465846087624688,0.00018071944054751985,0.465846087624688,1,1,capacity_state,1,all,nyquist_im_peak_abs
eis,0,2,-0.10531507242033532,-1.9743915025291855e-05,-0.10531507242033532,-1.9743915025291855e-05,-0.10531507242033532,0,0,persistence,1,all,nyquist_im_peak_abs
eis,1,2,0.14135132219990793,3.411247296228987e-05,0.14135132219990793,3.411247296228987e-05,0.14135132219990793,1,1,prior_same_diagnostic,1,all,nyquist_im_peak_abs
eis,1,2,0.4561493536121358,0.00022699426716154273,0.4561493536121358,0.00022699426716154273,0.4561493536121358,1,1,capacity_state,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,1,2,0.1729114662603585,5.6579521178370875e-05,0.1729114662603585,5.6579521178370875e-05,0.1729114662603585,1,1,persistence,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,0,2,-0.1270499760266424,-3.050836176975532e-05,-0.1270499760266424,-3.050836176975532e-05,-0.1270499760266424,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,1,2,0.5156429260972691,0.00019808527312979845,0.5156429260972691,0.00019808527312979845,0.5156429260972691,1,1,capacity_state,1,condition_fold,nyquist_im_peak_abs
eis,0,2,-0.06628792258047245,-1.1567211856403032e-05,-0.06628792258047245,-1.1567211856403032e-05,-0.06628792258047245,0,0,persistence,1,condition_fold,nyquist_im_peak_abs
eis,0,2,0.08751906846361547,1.7846278256309804e-05,0.08751906846361547,1.7846278256309804e-05,0.08751906846361547,1,1,prior_same_diagnostic,1,condition_fold,nyquist_im_peak_abs
eis,1,2,0.3518039685412507,0.00011533335005681455,0.3518039685412507,0.00011533335005681455,0.3518039685412507,1,1,capacity_state,1,profile_holdout_fold,nyquist_im_peak_abs
eis,0,2,-0.5107226992268893,-7.18391105289586e-05,-0.5107226992268893,-7.18391105289586e-05,-0.5107226992268893,0,0,persistence,1,profile_holdout_fold,nyquist_im_peak_abs
eis,1,2,0.29528797167261756,8.904193986793098e-05,0.29528797167261756,8.904193986793098e-05,0.29528797167261756,1,1,prior_same_diagnostic,1,profile_holdout_fold,nyquist_im_peak_abs
eis,1,2,0.47694819669009686,0.0001729349188547452,0.47694819669009686,0.0001729349188547452,0.47694819669009686,1,1,capacity_state,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,0,2,0.05138895466901095,1.0273958178199722e-05,0.05138895466901095,1.0273958178199722e-05,0.05138895466901095,1,1,persistence,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,0,2,0.024103995641522175,4.684267493916311e-06,0.024103995641522175,4.684267493916311e-06,0.024103995641522175,1,1,prior_same_diagnostic,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,1,2,0.4139087794072865,0.00016333648866446638,0.4139087794072865,0.00016333648866446638,0.4139087794072865,1,1,capacity_state,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,0,2,-0.3619041182964382,-6.145974934243292e-05,-0.3619041182964382,-6.145974934243292e-05,-0.3619041182964382,0,0,persistence,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,1,2,0.26659488638352596,8.407205705997372e-05,0.26659488638352596,8.407205705997372e-05,0.26659488638352596,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,1,3,0.4061054432999812,0.00016233817898232925,0.4061054432999812,0.00016233817898232925,0.4061054432999812,1,1,capacity_state,1,all,nyquist_im_peak_abs
eis,0,3,-0.14707080358918656,-3.043879415699476e-05,-0.14707080358918656,-3.043879415699476e-05,-0.14707080358918656,0,0,persistence,1,all,nyquist_im_peak_abs
eis,1,3,0.18187774223093986,5.277795400376111e-05,0.18187774223093986,5.277795400376111e-05,0.18187774223093986,1,1,prior_same_diagnostic,1,all,nyquist_im_peak_abs
eis,1,3,0.385674963082528,0.00021225041879551762,0.385674963082528,0.00021225041879551762,0.385674963082528,1,1,capacity_state,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,0,3,0.06255803062568312,2.2561293741415024e-05,0.06255803062568312,2.2561293741415024e-05,0.06255803062568312,1,1,persistence,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,0,3,-0.045759667302535424,-1.4793682539580605e-05,-0.045759667302535424,-1.4793682539580605e-05,-0.045759667302535424,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,1,3,0.48825557937956593,0.00019631941429300342,0.48825557937956593,0.00019631941429300342,0.48825557937956593,1,1,capacity_state,1,condition_fold,nyquist_im_peak_abs
eis,0,3,-0.05998185049518621,-1.1643688603029209e-05,-0.05998185049518621,-1.1643688603029209e-05,-0.05998185049518621,0,0,persistence,1,condition_fold,nyquist_im_peak_abs
eis,0,3,0.09929123621184974,2.2682748673582897e-05,0.09929123621184974,2.2682748673582897e-05,0.09929123621184974,1,1,prior_same_diagnostic,1,condition_fold,nyquist_im_peak_abs
eis,1,3,0.3085480931289443,0.00010412401156889052,0.3085480931289443,0.00010412401156889052,0.3085480931289443,1,1,capacity_state,1,profile_holdout_fold,nyquist_im_peak_abs
eis,0,3,-0.5375148853281078,-8.15757678184722e-05,-0.5375148853281078,-8.15757678184722e-05,-0.5375148853281078,0,0,persistence,1,profile_holdout_fold,nyquist_im_peak_abs
eis,1,3,0.44573801161424104,0.00018765259718853778,0.44573801161424104,0.00018765259718853778,0.44573801161424104,1,1,prior_same_diagnostic,1,profile_holdout_fold,nyquist_im_peak_abs
eis,1,3,0.42089642884889655,0.00015349317208682563,0.42089642884889655,0.00015349317208682563,0.42089642884889655,1,1,capacity_state,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,0,3,0.034410447970288215,7.526062698596527e-06,0.034410447970288215,7.526062698596527e-06,0.034410447970288215,1,1,persistence,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,0,3,0.004046954535829174,8.581427248917849e-07,0.004046954535829174,8.581427248917849e-07,0.004046954535829174,1,1,prior_same_diagnostic,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,1,3,0.293411655438157,0.00011436676726162492,0.293411655438157,0.00011436676726162492,0.293411655438157,1,1,capacity_state,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,0,3,-0.46715570040574833,-8.769491272964225e-05,-0.46715570040574833,-8.769491272964225e-05,-0.46715570040574833,0,0,persistence,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,1,3,0.29476634023545323,0.0001151155015261593,0.29476634023545323,0.0001151155015261593,0.29476634023545323,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,1,5,0.30219024959024393,0.00013380685002824488,0.30219024959024393,0.00013380685002824488,0.30219024959024393,1,1,capacity_state,1,all,nyquist_im_peak_abs
eis,0,5,-0.27597548007840933,-6.682871367171664e-05,-0.27597548007840933,-6.682871367171664e-05,-0.27597548007840933,0,0,persistence,1,all,nyquist_im_peak_abs
eis,0,5,0.06087795900675802,2.00296326163506e-05,0.06087795900675802,2.00296326163506e-05,0.06087795900675802,1,1,prior_same_diagnostic,1,all,nyquist_im_peak_abs
eis,1,5,0.36443528200200276,0.00024272285316285206,0.36443528200200276,0.00024272285316285206,0.36443528200200276,1,1,capacity_state,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,0,5,0.013857379009144079,5.948279939675097e-06,0.013857379009144079,5.948279939675097e-06,0.013857379009144079,1,1,persistence,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,0,5,-0.22634509403867242,-7.812830833631943e-05,-0.22634509403867242,-7.812830833631943e-05,-0.22634509403867242,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,nyquist_im_peak_abs
eis,1,5,0.4082955887979021,0.00017216248750965955,0.4082955887979021,0.00017216248750965955,0.4082955887979021,1,1,capacity_state,1,condition_fold,nyquist_im_peak_abs
eis,0,5,-0.09377011042792296,-2.1389814802834302e-05,-0.09377011042792296,-2.1389814802834302e-05,-0.09377011042792296,0,0,persistence,1,condition_fold,nyquist_im_peak_abs
eis,0,5,-0.020284729528743165,-4.96039753211517e-06,-0.020284729528743165,-4.96039753211517e-06,-0.020284729528743165,0,0,prior_same_diagnostic,1,condition_fold,nyquist_im_peak_abs
eis,1,5,0.1183345697955731,4.40425687972807e-05,0.1183345697955731,4.40425687972807e-05,0.1183345697955731,1,1,capacity_state,1,profile_holdout_fold,nyquist_im_peak_abs
eis,0,5,-0.8667387082034392,-0.00015235947839622565,-0.8667387082034392,-0.00015235947839622565,-0.8667387082034392,0,0,persistence,1,profile_holdout_fold,nyquist_im_peak_abs
eis,1,5,0.480874974488347,0.00030396601405606005,0.480874974488347,0.00030396601405606005,0.480874974488347,1,1,prior_same_diagnostic,1,profile_holdout_fold,nyquist_im_peak_abs
eis,1,5,0.37639727454394345,0.00014483004971089662,0.37639727454394345,0.00014483004971089662,0.37639727454394345,1,1,capacity_state,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,0,5,0.035826291439326294,8.915932747042166e-06,0.035826291439326294,8.915932747042166e-06,0.035826291439326294,1,1,persistence,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,0,5,-0.020276998050681675,-4.768763425872045e-06,-0.020276998050681675,-4.768763425872045e-06,-0.020276998050681675,0,0,prior_same_diagnostic,1,temperature_holdout_fold,nyquist_im_peak_abs
eis,1,5,0.12054089418145648,5.6148080469571875e-05,0.12054089418145648,5.6148080469571875e-05,0.12054089418145648,1,1,capacity_state,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,0,5,-0.854912443117302,-0.0001888053856946538,-0.854912443117302,-0.0001888053856946538,-0.854912443117302,0,0,persistence,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,0,5,0.03823506925229104,1.6285800062929207e-05,0.03823506925229104,1.6285800062929207e-05,0.03823506925229104,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,nyquist_im_peak_abs
eis,1,1,0.402526949067629,0.00039912378556192414,0.402526949067629,0.00039912378556192414,0.402526949067629,1,1,capacity_state,1,all,nyquist_semicircle_width_proxy
eis,1,1,0.14866900800802701,0.00010345535361983688,0.14866900800802701,0.00010345535361983688,0.14866900800802701,1,1,persistence,1,all,nyquist_semicircle_width_proxy
eis,0,1,0.0726025012429091,4.63784929569137e-05,0.0726025012429091,4.63784929569137e-05,0.0726025012429091,1,1,prior_same_diagnostic,1,all,nyquist_semicircle_width_proxy
eis,1,1,0.11456495177081837,0.000166004861152943,0.11456495177081837,0.000166004861152943,0.11456495177081837,1,1,capacity_state,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.12105323890748163,0.0001767012336879913,0.12105323890748163,0.0001767012336879913,0.12105323890748163,1,1,persistence,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,0,1,-0.4901201450006341,-0.0004219947083912421,-0.4901201450006341,-0.0004219947083912421,-0.4901201450006341,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.3833776716612043,0.00029350797794687044,0.3833776716612043,0.00029350797794687044,0.3833776716612043,1,1,capacity_state,1,condition_fold,nyquist_semicircle_width_proxy
eis,1,1,0.2406455853680213,0.00014960486569810816,0.2406455853680213,0.00014960486569810816,0.2406455853680213,1,1,persistence,1,condition_fold,nyquist_semicircle_width_proxy
eis,0,1,0.053046322004158354,2.6444714567523675e-05,0.053046322004158354,2.6444714567523675e-05,0.053046322004158354,1,1,prior_same_diagnostic,1,condition_fold,nyquist_semicircle_width_proxy
eis,1,1,0.6220292964578404,0.0007883015561363148,0.6220292964578404,0.0007883015561363148,0.6220292964578404,1,1,capacity_state,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.16027414974488838,9.142514169451768e-05,0.16027414974488838,9.142514169451768e-05,0.16027414974488838,1,1,persistence,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.25125971670348063,0.00016074273356686845,0.25125971670348063,0.00016074273356686845,0.25125971670348063,1,1,prior_same_diagnostic,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.43725775457827554,0.000398337874542175,0.43725775457827554,0.000398337874542175,0.43725775457827554,1,1,capacity_state,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.23592573524155375,0.0001582935961414642,0.23592573524155375,0.0001582935961414642,0.23592573524155375,1,1,persistence,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.12395280412966414,7.253580794910636e-05,0.12395280412966414,7.253580794910636e-05,0.12395280412966414,1,1,prior_same_diagnostic,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.4447381150601213,0.0005236544568783772,0.4447381150601213,0.0005236544568783772,0.4447381150601213,1,1,capacity_state,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,0,1,-0.04880692027175498,-3.0424550905978854e-05,-0.04880692027175498,-3.0424550905978854e-05,-0.04880692027175498,0,0,persistence,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,1,1,0.21603797978819766,0.0001801662338571687,0.21603797978819766,0.0001801662338571687,0.21603797978819766,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,1,2,0.2981864898318404,0.00034314718176618254,0.2981864898318404,0.00034314718176618254,0.2981864898318404,1,1,capacity_state,1,all,nyquist_semicircle_width_proxy
eis,1,2,0.253140619859769,0.000273739328405433,0.253140619859769,0.000273739328405433,0.253140619859769,1,1,persistence,1,all,nyquist_semicircle_width_proxy
eis,0,2,-0.02581412116981713,-2.032370437685051e-05,-0.02581412116981713,-2.032370437685051e-05,-0.02581412116981713,0,0,prior_same_diagnostic,1,all,nyquist_semicircle_width_proxy
eis,1,2,0.11702026301606429,0.0001989775859333803,0.11702026301606429,0.0001989775859333803,0.11702026301606429,1,1,capacity_state,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,1,2,0.38134404260604843,0.000925468394403187,0.38134404260604843,0.000925468394403187,0.38134404260604843,1,1,persistence,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,0,2,-0.30202848909665836,-0.00034827415573320604,-0.30202848909665836,-0.00034827415573320604,-0.30202848909665836,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,1,2,0.301245304544089,0.0002564758169950684,0.301245304544089,0.0002564758169950684,0.301245304544089,1,1,capacity_state,1,condition_fold,nyquist_semicircle_width_proxy
eis,1,2,0.37645630087076687,0.0003591687557829808,0.37645630087076687,0.0003591687557829808,0.37645630087076687,1,1,persistence,1,condition_fold,nyquist_semicircle_width_proxy
eis,0,2,0.0595829907717963,3.7692305122085886e-05,0.0595829907717963,3.7692305122085886e-05,0.0595829907717963,1,1,prior_same_diagnostic,1,condition_fold,nyquist_semicircle_width_proxy
eis,1,2,0.42834930553504036,0.0006202549444935514,0.42834930553504036,0.0006202549444935514,0.42834930553504036,1,1,capacity_state,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,0,2,0.0858289747491978,7.771580966170304e-05,0.0858289747491978,7.771580966170304e-05,0.0858289747491978,1,1,persistence,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,0,2,0.07207040791656759,6.42902121223976e-05,0.07207040791656759,6.42902121223976e-05,0.07207040791656759,1,1,prior_same_diagnostic,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,2,0.31460397579209276,0.0003211694227622386,0.31460397579209276,0.0003211694227622386,0.31460397579209276,1,1,capacity_state,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,2,0.29657415288104605,0.0002950030741418662,0.29657415288104605,0.0002950030741418662,0.29657415288104605,1,1,persistence,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,0,2,0.003077659903331589,2.160085111658247e-06,0.003077659903331589,2.160085111658247e-06,0.003077659903331589,1,1,prior_same_diagnostic,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,2,0.31492773995132467,0.00045793857342248025,0.31492773995132467,0.00045793857342248025,0.31492773995132467,1,1,capacity_state,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,0,2,-0.036112975132885125,-3.472073013277663e-05,-0.036112975132885125,-3.472073013277663e-05,-0.036112975132885125,0,0,persistence,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,0,2,-0.05384053599929758,-5.0894068248381126e-05,-0.05384053599929758,-5.0894068248381126e-05,-0.05384053599929758,0,0,prior_same_diagnostic,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.25274288921393634,0.0003113560383027934,0.25274288921393634,0.0003113560383027934,0.25274288921393634,1,1,capacity_state,1,all,nyquist_semicircle_width_proxy
eis,1,3,0.31082551978305295,0.00041517948369266513,0.31082551978305295,0.00041517948369266513,0.31082551978305295,1,1,persistence,1,all,nyquist_semicircle_width_proxy
eis,0,3,0.03999591958342525,3.8352264407808e-05,0.03999591958342525,3.8352264407808e-05,0.03999591958342525,1,1,prior_same_diagnostic,1,all,nyquist_semicircle_width_proxy
eis,0,3,0.03519956856925114,5.439186106949586e-05,0.03519956856925114,5.439186106949586e-05,0.03519956856925114,1,1,capacity_state,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.4141726840563112,0.001054012840634496,0.4141726840563112,0.001054012840634496,0.4141726840563112,1,1,persistence,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,0,3,-0.39830254663318465,-0.00042466454347681406,-0.39830254663318465,-0.00042466454347681406,-0.39830254663318465,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.23657681817977794,0.00020939919144389327,0.23657681817977794,0.00020939919144389327,0.23657681817977794,1,1,capacity_state,1,condition_fold,nyquist_semicircle_width_proxy
eis,1,3,0.442909906753113,0.0005372273525227788,0.442909906753113,0.0005372273525227788,0.442909906753113,1,1,persistence,1,condition_fold,nyquist_semicircle_width_proxy
eis,0,3,0.053742496588575626,3.837749807842055e-05,0.053742496588575626,3.837749807842055e-05,0.053742496588575626,1,1,prior_same_diagnostic,1,condition_fold,nyquist_semicircle_width_proxy
eis,1,3,0.4036905680808859,0.0006658576385980388,0.4036905680808859,0.0006658576385980388,0.4036905680808859,1,1,capacity_state,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.21769833295570898,0.00027370662535357673,0.21769833295570898,0.00027370662535357673,0.21769833295570898,1,1,persistence,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.1715234210570352,0.00020363276444926542,0.1715234210570352,0.00020363276444926542,0.1715234210570352,1,1,prior_same_diagnostic,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.258496190608155,0.0002767759009762099,0.258496190608155,0.0002767759009762099,0.258496190608155,1,1,capacity_state,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.34833003082274444,0.0004243759097002205,0.34833003082274444,0.0004243759097002205,0.34833003082274444,1,1,persistence,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,0,3,-0.006487591584885774,-5.117555826686664e-06,-0.006487591584885774,-5.117555826686664e-06,-0.006487591584885774,0,0,prior_same_diagnostic,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.2819002083762275,0.00047182506693136663,0.2819002083762275,0.00047182506693136663,0.2819002083762275,1,1,capacity_state,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,0,3,0.03209055462904509,3.984858543652466e-05,0.03209055462904509,3.984858543652466e-05,0.03209055462904509,1,1,persistence,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,1,3,0.12169723840809445,0.00016653552439417196,0.12169723840809445,0.00016653552439417196,0.12169723840809445,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,1,5,0.2157574668370653,0.00036301754505935636,0.2157574668370653,0.00036301754505935636,0.2157574668370653,1,1,capacity_state,1,all,nyquist_semicircle_width_proxy
eis,1,5,0.2854291291383142,0.0005270661891189138,0.2854291291383142,0.0005270661891189138,0.2854291291383142,1,1,persistence,1,all,nyquist_semicircle_width_proxy
eis,0,5,0.036798862900994544,5.0411496019286614e-05,0.036798862900994544,5.0411496019286614e-05,0.036798862900994544,1,1,prior_same_diagnostic,1,all,nyquist_semicircle_width_proxy
eis,0,5,0.03518142210397643,6.715481424265143e-05,0.03518142210397643,6.715481424265143e-05,0.03518142210397643,1,1,capacity_state,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,1,5,0.45794474108367783,0.0015558901550688496,0.45794474108367783,0.0015558901550688496,0.45794474108367783,1,1,persistence,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,0,5,-0.47720283035326705,-0.000594938807651033,-0.47720283035326705,-0.000594938807651033,-0.47720283035326705,0,0,prior_same_diagnostic,1,c_rate_holdout_fold,nyquist_semicircle_width_proxy
eis,1,5,0.1772233673513469,0.00018304230088542857,0.1772233673513469,0.00018304230088542857,0.1772233673513469,1,1,capacity_state,1,condition_fold,nyquist_semicircle_width_proxy
eis,1,5,0.49147978779704937,0.0008213152252339376,0.49147978779704937,0.0008213152252339376,0.49147978779704937,1,1,persistence,1,condition_fold,nyquist_semicircle_width_proxy
eis,0,5,0.005267740605131465,4.500187509632225e-06,0.005267740605131465,4.500187509632225e-06,0.005267740605131465,1,1,prior_same_diagnostic,1,condition_fold,nyquist_semicircle_width_proxy
eis,1,5,0.3674745041321236,0.0011116181794561205,0.3674745041321236,0.0011116181794561205,0.3674745041321236,1,1,capacity_state,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,0,5,-0.02234181416702846,-4.1814679758006004e-05,-0.02234181416702846,-4.1814679758006004e-05,-0.02234181416702846,0,0,persistence,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,5,0.13781343271207336,0.00030584174432399984,0.13781343271207336,0.00030584174432399984,0.13781343271207336,1,1,prior_same_diagnostic,1,profile_holdout_fold,nyquist_semicircle_width_proxy
eis,1,5,0.1961279460103146,0.00022828386582515498,0.1961279460103146,0.00022828386582515498,0.1961279460103146,1,1,capacity_state,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,5,0.4214124972310771,0.0006814924223011696,0.4214124972310771,0.0006814924223011696,0.4214124972310771,1,1,persistence,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,0,5,-0.021697363442076907,-1.987043434237008e-05,-0.021697363442076907,-1.987043434237008e-05,-0.021697363442076907,0,0,prior_same_diagnostic,1,temperature_holdout_fold,nyquist_semicircle_width_proxy
eis,1,5,0.23255609781858785,0.0006018861036453504,0.23255609781858785,0.0006018861036453504,0.23255609781858785,1,1,capacity_state,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,0,5,-0.1243122273177317,-0.0002196140588853026,-0.1243122273177317,-0.0002196140588853026,-0.1243122273177317,0,0,persistence,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
eis,1,5,0.13264525261547858,0.00030375831556501715,0.13264525261547858,0.00030375831556501715,0.13264525261547858,1,1,prior_same_diagnostic,1,voltage_window_holdout_fold,nyquist_semicircle_width_proxy
pulse,1,1,0.28404175425806216,0.00029064511473745464,0.28404175425806216,0.00029064511473745464,0.28404175425806216,1,1,capacity_state,1,all,pulse_10ms_resistance
pulse,1,1,0.22413944408166764,0.00021164263199597883,0.22413944408166764,0.00021164263199597883,0.22413944408166764,1,1,persistence,1,all,pulse_10ms_resistance
pulse,1,1,0.12623315257640197,0.00010583916441901317,0.12623315257640197,0.00010583916441901317,0.12623315257640197,1,1,prior_same_diagnostic,1,all,pulse_10ms_resistance
pulse,1,1,0.10715396517507753,0.00016530048937517619,0.10715396517507753,0.00016530048937517619,0.10715396517507753,1,1,capacity_state,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,1,1,0.3812509026680917,0.000848669841519629,0.3812509026680917,0.000848669841519629,0.3812509026680917,1,1,persistence,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,0,1,0.06871850141631325,0.00010163309986092341,0.06871850141631325,0.00010163309986092341,0.06871850141631325,1,1,prior_same_diagnostic,1,c_rate_holdout_fold,pulse_10ms_resistance
pulse,1,1,0.2735464714419283,0.00022831902151039855,0.2735464714419283,0.00022831902151039855,0.2735464714419283,1,1,capacity_state,1,condition_fold,pulse_10ms_resistance
pulse,1,1,0.267516888465419,0.00022144832702071992,0.267516888465419,0.00022144832702071992,0.267516888465419,1,1,persistence,1,condition_fold,pulse_10ms_resistance
pulse,1,1,0.13597404986248776,9.542190039988599e-05,0.13597404986248776,9.542190039988599e-05,0.13597404986248776,1,1,prior_same_diagnostic,1,condition_fold,pulse_10ms_resistance
pulse,1,1,0.4497298511783412,0.00048797903351780587,0.4497298511783412,0.00048797903351780587,0.4497298511783412,1,1,capacity_state,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,1,0.24939580387430843,0.00019838258971270715,0.24939580387430843,0.00019838258971270715,0.24939580387430843,1,1,persistence,1,profile_holdout_fold,pulse_10ms_resistance
pulse,1,1,0.21069193301487893,0.00015937741085855414,0.21069193301487893,0.00015937741085855414,0.21069193301487893,1,1,prior_same_diagnostic,1,profile_holdout_fold,pulse_10ms_resistance
