bias,condition_mean_mae,condition_median_mae,diagnostic_family,feature_group,heldout_fold,horizon_checkups,mae,model_level,n_test,n_train,rmse,split_name,target_name,test_conditions,train_conditions,worst_condition_mae
-0.0009047286457113797,0.001460146944821928,0.001296919229239191,eis,DH0_time_nominal,1,1,0.0012105829725141957,DM3_hist_gradient_boosting,142,3608,0.0018036207870672028,c_rate_holdout_fold,nyquist_semicircle_width_proxy,12,64,0.0027535940451009007
0.00025213809996923445,0.0015853097169042948,0.0016576488682934374,eis,DH1_capacity_state,1,1,0.0014490021475767534,DM3_hist_gradient_boosting,142,3608,0.002580479691453704,c_rate_holdout_fold,nyquist_semicircle_width_proxy,12,64,0.0027487417507149566
-0.0003610878610182366,0.001215744112117566,0.0011092085647682558,eis,DH2_prior_same_diagnostic_state,1,1,0.0008610025780325682,DM3_hist_gradient_boosting,142,3608,0.0014570336169015849,c_rate_holdout_fold,nyquist_semicircle_width_proxy,12,64,0.002875154772293408
0.0002288087111934508,0.0014813692623810405,0.0015335152712091593,eis,DH3_capacity_plus_prior_same_diagnostic,1,1,0.0012829972864238104,DM3_hist_gradient_boosting,142,3608,0.0025171875325635702,c_rate_holdout_fold,nyquist_semicircle_width_proxy,12,64,0.0028049091228381728
-0.004338037383177571,0.007261597539251209,0.0068233166666666675,pulse,persistence,1,2,0.004338037383177571,DM0_persistence,107,3417,0.005948587060696985,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.013461666666666669
-0.002003460186697082,0.004991185835500787,0.00414052560725783,pulse,train_mean,1,2,0.003727092853489562,DM1_train_mean,107,3417,0.005073305677804876,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.009432525607257833
-0.0009036836590016408,0.004016911939115509,0.0040707954391234515,pulse,DH0_time_nominal,1,2,0.003117611464942855,DM2_ridge,107,3417,0.004223179040587967,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.007835413815402238
-0.0007007125413886217,0.005363314028895579,0.00412696553513604,pulse,DH1_capacity_state,1,2,0.0030963750187573908,DM2_ridge,107,3417,0.004282613111286804,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.010669451126809717
-0.00016093900476357826,0.004277733549576538,0.0029333676566975168,pulse,DH2_prior_same_diagnostic_state,1,2,0.0029599887559850083,DM2_ridge,107,3417,0.0037205513915431723,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.00885652670287058
-0.00042117184164177567,0.004905391139830424,0.003420287058053419,pulse,DH3_capacity_plus_prior_same_diagnostic,1,2,0.0029479207161810035,DM2_ridge,107,3417,0.003957128551149688,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.010210311025851638
-0.0021492326116418128,0.003883379631083929,0.0030957265114465193,pulse,DH0_time_nominal,1,2,0.0025866368024165145,DM3_hist_gradient_boosting,107,3417,0.004132937421054886,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.009426872002788089
-0.0008549509051399087,0.0038582681044041444,0.0035485984436214695,pulse,DH1_capacity_state,1,2,0.0023299163913819616,DM3_hist_gradient_boosting,107,3417,0.003411921149925152,c_rate_holdout_fold,pulse_1s_resistance,12,64,0.008947718055710065
