auprc,auroc,brier,ece_10_bin,feature_group,group_field,group_value,model_level,negative_count,positive_count,row_count,split_name,target
,,0.08056641037709115,0.1554196846983725,W0_capacity_state,lead_time_bin,event_within_2_checkups,B6_hist_gradient_boosting_classifier,506,0,506,all,event_within_1_checkup
,,0.03959895670727425,0.10587629649344854,W0_capacity_state,lead_time_bin,event_within_3_checkups,B6_hist_gradient_boosting_classifier,427,0,427,all,event_within_1_checkup
,,0.003884806103369846,0.024279609815865855,W0_capacity_state,lead_time_bin,no_observed_event_censored,B6_hist_gradient_boosting_classifier,3347,0,3347,all,event_within_1_checkup
0.9364923746514979,0.9687228665845915,0.05773414258440281,0.06366846907052483,W1_state_time,lead_time_bin,event_at_next_checkup,B6_hist_gradient_boosting_classifier,2440,506,2946,all,event_within_1_checkup
,,0.004261197741442846,0.010048463197077081,W1_state_time,lead_time_bin,event_later_than_3_checkups,B6_hist_gradient_boosting_classifier,3139,0,3139,all,event_within_1_checkup
,,0.148222547175989,0.20237538267287752,W1_state_time,lead_time_bin,event_within_2_checkups,B6_hist_gradient_boosting_classifier,506,0,506,all,event_within_1_checkup
,,0.06459577111381727,0.1047263128085392,W1_state_time,lead_time_bin,event_within_3_checkups,B6_hist_gradient_boosting_classifier,427,0,427,all,event_within_1_checkup
,,0.00020123321704821178,0.0011637690338041616,W1_state_time,lead_time_bin,no_observed_event_censored,B6_hist_gradient_boosting_classifier,3347,0,3347,all,event_within_1_checkup
0.9444030666112537,0.9823013186029936,0.0546545267769877,0.06086191697128519,W2_nominal,lead_time_bin,event_at_next_checkup,B6_hist_gradient_boosting_classifier,2440,506,2946,all,event_within_1_checkup
,,0.0013993583920575371,0.004499667517400035,W2_nominal,lead_time_bin,event_later_than_3_checkups,B6_hist_gradient_boosting_classifier,3139,0,3139,all,event_within_1_checkup
,,0.14289988522034072,0.20462604013314756,W2_nominal,lead_time_bin,event_within_2_checkups,B6_hist_gradient_boosting_classifier,506,0,506,all,event_within_1_checkup
,,0.05417518029717902,0.09113229443329962,W2_nominal,lead_time_bin,event_within_3_checkups,B6_hist_gradient_boosting_classifier,427,0,427,all,event_within_1_checkup
,,0.00033248487855222394,0.0011377958608622526,W2_nominal,lead_time_bin,no_observed_event_censored,B6_hist_gradient_boosting_classifier,3347,0,3347,all,event_within_1_checkup
0.17070346722263488,0.4756823851487073,0.1505921981010698,0.08930363311688978,prior_rate,lead_time_bin,event_at_next_checkup,B0_event_rate_prior,2440,506,2946,all,event_within_2_checkups
,,0.007282708106707232,0.08431545647826526,prior_rate,lead_time_bin,event_later_than_3_checkups,B0_event_rate_prior,3139,0,3139,all,event_within_2_checkups
1.0,,0.8431935719967819,0.9181857445796913,prior_rate,lead_time_bin,event_within_2_checkups,B0_event_rate_prior,0,506,506,all,event_within_2_checkups
,,0.006917243833543149,0.08235394747183462,prior_rate,lead_time_bin,event_within_3_checkups,B0_event_rate_prior,427,0,427,all,event_within_2_checkups
,,0.01179716772084519,0.1061958274682342,prior_rate,lead_time_bin,no_observed_event_censored,B0_event_rate_prior,3347,0,3347,all,event_within_2_checkups
0.1648888498364019,0.46936758893280633,0.4860738789077785,0.5911870288582133,distance_to_threshold,lead_time_bin,event_at_next_checkup,B1_distance_to_threshold_rule,2440,506,2946,all,event_within_2_checkups
