run_scope,model_level,feature_group,target,split_name,fold_count,mean_mae,mean_rmse,condition_mean_mae,condition_median_mae,worst_condition_mae,q10_q90_interval_coverage,q10_q90_interval_width_mean,pinball_loss_q10,pinball_loss_q50,pinball_loss_q90,test_rows,test_parameter_sets
primary,L2_hist_gradient_boosting,F16_event_order_shuffled,delta_capacity_Ah,voltage_window_holdout_fold,3,0.06563441088212155,0.08971471080006112,0.07622849303772035,0.07171667161678232,0.2163637835237582,,,,,,3827,76
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,c_rate_holdout_fold,1,0.09262832728300761,0.1552662536277666,0.12795535662485824,0.10390504572417143,0.261628782010209,,,,,,157,12
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,condition_fold,5,0.03194648805586021,0.07378840426045226,0.05641841561908284,0.045292551024197394,0.2461127478191777,,,,,,3827,76
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,profile_holdout_fold,1,0.07539622345511934,0.11459536894501045,0.0926351008350969,0.07487376998221631,0.21644778435208814,,,,,,752,12
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,temperature_holdout_fold,2,0.03807425452025998,0.0912466221565357,0.0666899995384617,0.05619343911602481,0.2851612416659298,,,,,,1802,38
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,capacity_Ah_k1,voltage_window_holdout_fold,3,0.13612819975357487,0.18044272201443437,0.16082365048743522,0.15785015945875455,0.38625403200620806,,,,,,3827,76
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,delta_capacity_Ah,c_rate_holdout_fold,1,0.08347133911187164,0.1283689553997277,0.10702788335174741,0.0840309860162739,0.20127558863281705,,,,,,157,12
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,delta_capacity_Ah,condition_fold,5,0.025609011462401347,0.05946273679534728,0.04477004464896591,0.03582647416591729,0.18951995308520125,,,,,,3827,76
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,delta_capacity_Ah,profile_holdout_fold,1,0.05636988864250971,0.09420876723854602,0.07196070827700975,0.06688199616695101,0.1731380623104771,,,,,,752,12
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,delta_capacity_Ah,temperature_holdout_fold,2,0.030788893222097137,0.07451514428511266,0.0526820984680507,0.04453576114946106,0.16538820720542527,,,,,,1802,38
primary,L2_hist_gradient_boosting,F17_event_order_plus_stress,delta_capacity_Ah,voltage_window_holdout_fold,3,0.11547014777073611,0.13976470500222585,0.12790721475718944,0.12088261326754368,0.2274338693179016,,,,,,3827,76
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,c_rate_holdout_fold,1,0.09184040307093654,0.15916538230897417,0.12518636786777063,0.11979160891693752,0.2764345999580851,,,,,,157,12
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,5,0.030995424062215438,0.07218590001186348,0.05392666527617392,0.04475224925416543,0.2588867309972366,,,,,,3827,76
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,profile_holdout_fold,1,0.07006006630902376,0.10819020685237836,0.08436802390070613,0.07367608976551171,0.17718560597321364,,,,,,752,12
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,temperature_holdout_fold,2,0.03871997782735417,0.09228357738144016,0.06929389733378725,0.05925269097387954,0.2782085808786395,,,,,,1802,38
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,0.06239438477866092,0.09793486716838541,0.08441287861354206,0.07963764587076089,0.3603624225203877,,,,,,3827,76
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,0.08173421578436833,0.12616470780674297,0.10113277130259181,0.08979647569805231,0.193505570859936,,,,,,157,12
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,5,0.026415232316391646,0.06338160048814606,0.044644919626207015,0.037842726786889436,0.18312179107343562,,,,,,3827,76
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,0.10086052487805526,0.13749674052456434,0.10915767923739267,0.10635580708256355,0.17749020768298213,,,,,,752,12
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,2,0.02841401828990739,0.0775029685431727,0.04857476766234761,0.04784279126059907,0.16868537789777535,,,,,,1802,38
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,3,0.05918880560915315,0.0807328445305194,0.07084470672683431,0.061544839778507214,0.2315662886975436,,,,,,3827,76
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,c_rate_holdout_fold,1,0.08814494356804406,0.14958573796285973,0.12244211150469492,0.10792304693682522,0.2539914861259202,,,,,,157,12
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,condition_fold,5,0.031447922865746145,0.07237443538058565,0.05357260418838129,0.04404255391201638,0.2578082469271345,,,,,,3827,76
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,profile_holdout_fold,1,0.07742961104185911,0.12253089131807185,0.09760217173253728,0.07748000396147817,0.2409738886903882,,,,,,752,12
