target,split_name,heldout_fold,parameter_set,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode,semi_empirical_feature_group,semi_empirical_source_report,reference_feature_group,reference_source_report,reference_condition_mae,semi_empirical_condition_mae,reference
capacity_Ah_k1,temperature_holdout_fold,1,17,-0.045229601611583986,24,0.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05537389368188658,0.10060349529347057,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,18,-0.04058802492395243,17,0.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.09495695073447698,0.1355449756584294,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,19,-0.3104774087472904,6,0.0,approx_0_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.11757362391559989,0.4280510326628903,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,20,-0.3123913234843927,6,0.0,approx_0_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.10474119116047194,0.4171325146448646,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,21,-0.00326898541297594,43,0.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03895314954906532,0.04222213496204126,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,22,-0.08364524881335345,22,0.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05777744957944011,0.14142269839279356,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,23,-0.13088247392579622,6,0.0,approx_10_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.2878027823829729,0.4186852563087691,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,24,-0.277042074858437,4,0.0,approx_10_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.02655273550430881,0.3035948103627458,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,25,-0.014813379868589327,67,0.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.021505030680436278,0.036318410549025605,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,26,-0.04356740333523369,33,0.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.031783922349669494,0.07535132568490319,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,27,-0.13329487225334533,15,0.0,approx_10_90,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.08014854089431145,0.21344341314765677,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,28,-0.07439592411848375,9,0.0,approx_10_90,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.1579039208473651,0.23229984496584885,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,65,-0.013628604219403033,55,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05469201014380425,0.06832061436320729,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,66,-0.035463685292307,84,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.021841552756573464,0.057305238048880464,best_stress
capacity_Ah_k1,temperature_holdout_fold,1,67,-0.12825775951778398,15,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.14702651418002208,0.27528427369780606,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,13,-0.014469600952696575,84,40.0,calendar_soc_10,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.004307020268133873,0.018776621220830448,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,14,-0.011621595072952493,84,40.0,calendar_soc_50,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.005661660602701399,0.01728325567565389,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,15,0.022060852075227847,78,40.0,calendar_soc_90,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03872712841991992,0.01666627634469207,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,16,0.015275893228689722,78,40.0,calendar_soc_100,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.029594061771761354,0.014318168543071632,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,53,-0.01740896808376377,44,40.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.054455579528314854,0.07186454761207862,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,54,0.023034940241871783,46,40.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07286590619499984,0.04983096595312806,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,55,-0.03205639145111752,22,40.0,approx_0_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.07874901271058764,0.11080540416170516,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,56,-0.026359655772622143,13,40.0,approx_0_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.1330003161538004,0.15935997192642254,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,57,0.008621107464598446,36,40.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.08478695069363658,0.07616584322903813,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,58,-0.0226189460071987,38,40.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05478004260935744,0.07739898861655614,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,59,-0.017413561377375347,19,40.0,approx_10_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.11917671482770531,0.13659027620508066,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,60,-0.0713684533880081,16,40.0,approx_10_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.13909252625881677,0.21046097964682486,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,61,-0.04279538341779135,84,40.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.007064970801330538,0.04986035421912189,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,62,-0.05647275417352614,84,40.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.007361322099742395,0.06383407627326854,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,63,-0.05750185827243715,81,40.0,approx_10_90,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.03855252902593755,0.0960543872983747,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,64,-0.02528548493832207,38,40.0,approx_10_90,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.04731103338467138,0.07259651832299345,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,74,-0.019555452320882204,48,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.05746609576404207,0.07702154808492427,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,75,-0.02126826940649061,84,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.021666319421205123,0.042934588827695734,best_stress
capacity_Ah_k1,temperature_holdout_fold,2,76,0.0731229662471849,83,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F6_coupled_stress,capacity_stress_features_v1_1_hgb50_report.json,0.12388159898299768,0.050758632735812784,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,17,0.11588939226802818,24,0.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.1960819603518822,0.08019256808385401,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,18,0.06098605422129329,17,0.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.16396700760790234,0.10298095338660905,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,19,0.04164293855166268,6,0.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.32259016281366154,0.28094722426199886,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,20,0.03856782208537847,6,0.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.1433205912162295,0.10475276913085103,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,29,0.15148280176118428,40,10.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.22332151703365133,0.07183871527246705,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,30,0.10759082129147728,25,10.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.19143218884209623,0.08384136755061895,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,31,0.025237380198081555,6,10.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.2504045830927207,0.22516720289463912,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,32,0.035058432021215724,6,10.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.24613640237056644,0.21107797034935072,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,41,0.11171021592588955,56,25.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.1569589880368942,0.045248772111004656,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,42,0.13303981395336306,49,25.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.19544994642653507,0.06241013247317201,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,43,0.07782685677527555,12,25.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.19428544320773108,0.11645858643245553,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,44,-0.04266803559156984,6,25.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.1761913695063196,0.21885940509788945,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,53,0.0663304564665143,44,40.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.11939994546763533,0.05306948900112103,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,54,0.09181306905818463,46,40.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.13531506938868668,0.04350200033050204,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,55,0.13444591456779784,22,40.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.21378381058152598,0.07933789601372815,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,56,0.015254003827624402,13,40.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.14400745585735134,0.12875345202972693,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,65,0.06970021073425892,55,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.13322623404427802,0.06352602331001911,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,66,0.013528690948439823,84,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.055651149762521376,0.042122458814081554,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,67,-0.15154638298202022,15,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.07717550474423086,0.2287218877262511,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,68,0.025958200029409684,78,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.07729160843671774,0.05133340840730806,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,69,0.0031056490257714703,84,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.03941936091945345,0.03631371189368198,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,70,0.015597610807010998,18,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.14881608910625493,0.13321847829924394,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,71,-0.028261661643370687,84,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.011572415702440508,0.039834077345811195,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,72,-0.026028422680323036,84,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.02240776461106038,0.048436187291383416,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,73,-0.09366117477191356,35,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.09265002268126059,0.18631119745317415,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,74,-0.06015834851867828,48,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.07348879654608777,0.13364714506476605,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,75,-0.05932027756131935,84,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.009507352067261964,0.06882762962858131,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,1,76,-0.08813345372591005,83,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.04768190004365246,0.13581535376956252,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,21,0.0066352460038189565,43,0.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.04666009829681279,0.04002485229299383,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,22,0.014284851455665895,22,0.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.131570132608529,0.11728528115286312,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,23,-0.0444757623627538,6,0.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.3310775956758035,0.37555335803855733,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,24,-0.10813678764739276,4,0.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.04813252143653246,0.15626930908392522,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,25,0.008819016578128693,67,0.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.03828341773190858,0.02946440115377989,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,26,0.038610989199658566,33,0.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.10454107441502476,0.0659300852153662,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,27,-0.01788185561408223,15,0.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.1471845968663644,0.16506645248044663,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,28,-0.054465043742612795,9,0.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.2220141070877953,0.2764791508304081,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,33,-0.006358323293076042,67,10.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.034970840024208485,0.04132916331728453,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,34,0.019917462271965086,44,10.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.05955843122974651,0.03964096895778142,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,35,0.018332283003633473,11,10.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.13333144983325815,0.11499916682962467,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,36,0.050836150135638636,6,10.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.39902957171096376,0.3481934215753251,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,37,-0.005313944323821131,84,10.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.020754913275525783,0.026068857599346913,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,38,0.016266293288535086,60,10.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.06415632295704801,0.047890029668512926,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,39,0.025763008087104272,21,10.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.13813169654677465,0.11236868845967038,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,40,-0.08232807009894852,15,10.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.13056488216411982,0.21289295226306834,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,45,-0.002679756959790329,84,25.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.020067672127483373,0.0227474290872737,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,46,0.007307470184568884,84,25.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.042534659997912005,0.03522718981334312,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,47,-0.005781333396836591,31,25.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.07938630696115966,0.08516764035799625,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,48,-0.07182846010225113,10,25.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.11653121804946967,0.1883596781517208,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,49,0.006844464089520521,84,25.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.026453620951535865,0.019609156862015344,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,50,0.01952461280816009,84,25.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.05325541191996054,0.03373079911180045,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,51,-0.019501607946949856,63,25.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.07167525383106255,0.0911768617780124,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,52,-0.14006118196756534,28,25.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.11141052599532153,0.25147170796288687,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,57,0.015744735810058447,36,40.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.09091269792358261,0.07516796211352417,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,58,0.015795990157129097,38,40.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.08216667230155582,0.06637068214442672,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,59,0.01906641651614771,19,40.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.15994372835586784,0.14087731183972013,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,60,-0.13928370545661165,16,40.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.18669277884574556,0.3259764843023572,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,61,-0.0033303874753056427,84,40.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.024761619487324017,0.02809200696262966,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,62,-0.0019790060784586894,84,40.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.036074024045467744,0.03805303012392643,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,63,-0.032607818707867026,81,40.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.06265222884545109,0.09526004755331811,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,2,64,-0.18049311543224056,38,40.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.0756380301545057,0.25613114558674627,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,3,1,-0.109659303105104,84,0.0,calendar_soc_10,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.05555705173362562,0.16521635483872962,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,3,2,-0.08598739884475823,84,0.0,calendar_soc_50,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.05284725701722028,0.13883465586197852,best_stress
capacity_Ah_k1,voltage_window_holdout_fold,3,3,-0.0755303809405811,84,0.0,calendar_soc_90,0.0,calendar,SE4_coupled_stress,semi_empirical_capacity_report.json,F10_c_rate_v1_1,capacity_stress_features_v1_1_hgb50_report.json,0.04700872400308935,0.12253910494367044,best_stress
