target,split_name,heldout_fold,parameter_set,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode,semi_empirical_feature_group,semi_empirical_source_report,reference_feature_group,reference_source_report,reference_condition_mae,semi_empirical_condition_mae,reference
capacity_Ah_k1,profile_holdout_fold,1,75,0.010592596204946653,84,40.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03441494136472424,0.02382234515977759,hgb_f4
capacity_Ah_k1,profile_holdout_fold,1,76,-0.014706216535310651,83,40.0,approx_0_100,0.0,profile,SE3_c_rate_interactions,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07347808145397675,0.0881842979892874,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,1,-0.006845111432974107,84,0.0,calendar_soc_10,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.006663289828779263,0.01350840126175337,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,2,-0.005481386981314364,84,0.0,calendar_soc_50,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0052049481255437395,0.010686335106858104,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,3,-0.006963411729561979,84,0.0,calendar_soc_90,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.004512947481195202,0.011476359210757181,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,4,-0.009987167882775174,84,0.0,calendar_soc_100,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.004897419012876938,0.014884586895652112,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,17,-0.04534558741590657,24,0.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.055257907877563996,0.10060349529347057,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,18,-0.04333832971006586,17,0.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09220664594836354,0.1355449756584294,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,19,-0.32038860505265976,6,0.0,approx_0_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10766242761023052,0.4280510326628903,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,20,-0.2884792702993769,6,0.0,approx_0_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12865324434548772,0.4171325146448646,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,21,-0.01419836704942505,43,0.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02802376791261621,0.04222213496204126,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,22,-0.06333597701460085,22,0.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07808672137819271,0.14142269839279356,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,23,-0.14047667543012965,6,0.0,approx_10_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.2782085808786395,0.4186852563087691,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,24,-0.1877806685253538,4,0.0,approx_10_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11581414183739203,0.3035948103627458,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,25,-0.011694826035947493,67,0.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02462358451307811,0.036318410549025605,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,26,-0.025415371264906776,33,0.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04993595441999641,0.07535132568490319,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,27,-0.1318492711848167,15,0.0,approx_10_90,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08159414196284007,0.21344341314765677,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,28,-0.07673921884787088,9,0.0,approx_10_90,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.15556062611797797,0.23229984496584885,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,65,-0.0065080589929713065,55,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06181255537023598,0.06832061436320729,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,66,-0.03523085390268761,84,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.022074384146192855,0.057305238048880464,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,1,67,-0.11930569249512932,15,0.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.15597858120267674,0.27528427369780606,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,13,-0.012608964177158056,84,40.0,calendar_soc_10,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.006167657043672392,0.018776621220830448,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,14,-0.007054919079623955,84,40.0,calendar_soc_50,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.010228336596029937,0.01728325567565389,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,15,0.0036079231934227976,78,40.0,calendar_soc_90,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02027419953811487,0.01666627634469207,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,16,0.004078423705077404,78,40.0,calendar_soc_100,0.0,calendar,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.018396592248149036,0.014318168543071632,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,53,-0.020874240448471318,44,40.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05099030716360731,0.07186454761207862,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,54,0.01863321825680097,46,40.0,approx_0_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06846418420992903,0.04983096595312806,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,55,-0.015279287605505593,22,40.0,approx_0_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09552611655619957,0.11080540416170516,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,56,0.0007233028423498378,13,40.0,approx_0_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16008327476877238,0.15935997192642254,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,57,0.0019504874272531086,36,40.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07811633065629124,0.07616584322903813,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,58,-0.020706162039033027,38,40.0,approx_10_100,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.056692826577523114,0.07739898861655614,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,59,-0.004541596836867945,19,40.0,approx_10_100,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1320486793682127,0.13659027620508066,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,60,-0.07291815157506587,16,40.0,approx_10_100,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.137542828071759,0.21046097964682486,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,61,-0.037568800283868234,84,40.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.012291553935253654,0.04986035421912189,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,62,-0.03803075779687845,84,40.0,approx_10_90,0.33,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02580331847639009,0.06383407627326854,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,63,-0.04659537713481973,81,40.0,approx_10_90,1.0,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04945901016355497,0.0960543872983747,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,64,-0.010409680396566381,38,40.0,approx_10_90,1.67,cyclic,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06218683792642707,0.07259651832299345,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,74,-0.010362630962306538,48,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06665891712261773,0.07702154808492427,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,75,-0.026768070231924422,84,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.016166518595771312,0.042934588827695734,hgb_f4
capacity_Ah_k1,temperature_holdout_fold,2,76,0.058540106959947644,83,40.0,approx_0_100,0.0,profile,SE1_calendar_cycling,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10929873969576043,0.050758632735812784,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,17,0.06535136787331282,24,0.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14554393595716683,0.08019256808385401,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,18,0.004301693891732836,17,0.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10728264727834189,0.10298095338660905,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,19,-0.1049537115306459,6,0.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.17599351273135297,0.28094722426199886,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,20,0.060383970664841954,6,0.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.165136739795693,0.10475276913085103,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,29,0.08201536189170106,40,10.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1538540771641681,0.07183871527246705,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,30,0.022285282587975602,25,10.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10612665013859456,0.08384136755061895,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,31,-0.1083434335590283,6,10.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11682376933561082,0.22516720289463912,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,32,0.05368646408398353,6,10.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.26476443443333425,0.21107797034935072,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,41,0.0653013252731114,56,25.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11055009738411606,0.045248772111004656,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,42,0.056551398853430024,49,25.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11896153132660203,0.06241013247317201,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,43,0.012522658513280535,12,25.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12898124494573607,0.11645858643245553,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,44,-0.05307701505437107,6,25.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16578239004351839,0.21885940509788945,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,53,0.06721233986419392,44,40.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.12028182886531495,0.05306948900112103,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,54,0.06530841446158495,46,40.0,approx_0_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10881041479208699,0.04350200033050204,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,55,0.02749612762643648,22,40.0,approx_0_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10683402364016463,0.07933789601372815,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,56,-0.02854910933249756,13,40.0,approx_0_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.10020434269722937,0.12875345202972693,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,65,0.08548256516547903,55,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14900858847549814,0.06352602331001911,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,66,0.024908031641405037,84,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06703049045548659,0.042122458814081554,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,67,-0.06846904989114785,15,0.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.16025283783510325,0.2287218877262511,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,68,0.03337616274053054,78,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0847095711478386,0.05133340840730806,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,69,0.010968497374459124,84,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.047282209268141105,0.03631371189368198,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,70,-0.022350812831428327,18,10.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11086766546781561,0.13321847829924394,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,71,-0.010545166867509087,84,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.029288910478302108,0.039834077345811195,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,72,-0.011278586620279397,84,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03715760067110402,0.048436187291383416,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,73,-0.08876400246653493,35,25.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09754719498663922,0.18631119745317415,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,74,-0.05511419077692277,48,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07853295428784328,0.13364714506476605,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,75,-0.04087258533303516,84,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.027955044295546152,0.06882762962858131,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,1,76,-0.060609746156405395,83,40.0,approx_0_100,0.0,profile,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.07520560761315713,0.13581535376956252,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,21,0.007164356371191775,43,0.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.047189208664185606,0.04002485229299383,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,22,0.017877736217519438,22,0.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.13516301737038255,0.11728528115286312,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,23,-0.05757737957229747,6,0.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.31797597846625986,0.37555335803855733,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,24,-0.11200811086348506,4,0.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.04426119822044017,0.15626930908392522,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,25,0.013365149854877027,67,0.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.042829551008656916,0.02946440115377989,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,26,0.02797380659872377,33,0.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09390389181408997,0.0659300852153662,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,27,-0.009086261912465171,15,0.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.15598019056798146,0.16506645248044663,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,28,-0.09612344590756128,9,0.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1803557049228468,0.2764791508304081,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,33,-0.00577144428419054,67,10.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03555771903309399,0.04132916331728453,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,34,0.011274078521856128,44,10.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.05091504747963755,0.03964096895778142,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,35,0.03360560825580773,11,10.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.1486047750854324,0.11499916682962467,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,36,0.012169000945062569,6,10.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.3603624225203877,0.3481934215753251,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,37,-0.0037811482300074625,84,10.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02228770936933945,0.026068857599346913,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,38,0.00562422577320882,60,10.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.053514255441721746,0.047890029668512926,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,39,0.03146390600586499,21,10.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14383259446553537,0.11236868845967038,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,40,-0.09290995210105779,15,10.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11998300016201055,0.21289295226306834,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,45,0.0016181124235715265,84,25.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.024365541510845228,0.0227474290872737,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,46,0.008192998617988605,84,25.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.043420188431331726,0.03522718981334312,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,47,-0.002129388002917426,31,25.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.08303825235507882,0.08516764035799625,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,48,-0.07153699259486136,10,25.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.11682268555685944,0.1883596781517208,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,49,0.014140910356910112,84,25.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.033750067218925456,0.019609156862015344,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,50,0.00018514601893401816,84,25.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.03391594513073447,0.03373079911180045,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,51,-0.02527224492769513,63,25.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.06590461685031727,0.0911768617780124,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,52,-0.1583173841630014,28,25.0,approx_10_90,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09315432379988549,0.25147170796288687,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,57,0.016628609160876842,36,40.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.09179657127440101,0.07516796211352417,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,58,0.022527902943503084,38,40.0,approx_10_100,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.0888985850879298,0.06637068214442672,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,59,0.00449693358594791,19,40.0,approx_10_100,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.14537424542566804,0.14087731183972013,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,60,-0.15331899731543946,16,40.0,approx_10_100,1.67,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.17265748698691774,0.3259764843023572,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,61,-0.006732600317583531,84,40.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.02135940664504613,0.02809200696262966,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,62,-0.016906964697361228,84,40.0,approx_10_90,0.33,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.021146065426565205,0.03805303012392643,hgb_f4
capacity_Ah_k1,voltage_window_holdout_fold,2,63,-0.04693557867484171,81,40.0,approx_10_90,1.0,cyclic,SE4_coupled_stress,semi_empirical_capacity_report.json,F4_state_log_age_scalar,capacity_hgb50_focused_report.json,0.048324468878476405,0.09526004755331811,hgb_f4
