run_scope,model_level,feature_group,target,split_name,heldout_fold,worst_condition_mae,condition_mean_mae,condition_median_mae,test_parameter_sets
primary_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,2,0.12671564763637636,0.04068284952659851,0.041349103270436866,15
primary,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,2,0.13946486880582876,0.03725081740287905,0.021825398649382197,15
primary_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,2,0.13946486880652453,0.03737616990716819,0.02240518467980643,15
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,0.18041083460685806,0.06214658171231006,0.04866482002567118,15
primary_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,0.18084146105198995,0.06201981942769695,0.04866482002451854,15
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,3,0.17343138424719065,0.05923954871874726,0.05665682410616899,15
primary_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,3,0.17387355710249472,0.059293343108026454,0.05721019811228819,15
primary,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,3,0.22770001861955902,0.08034627915385181,0.0650510441915123,15
primary_bias_corrected,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,3,0.2277000186213756,0.08051529031704344,0.06505104418969572,15
primary,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,3,0.30566130193804414,0.09016073994063659,0.06481982534720572,15
primary_bias_corrected,L2_hist_gradient_boosting,F12_voltage_cold_current_interactions,delta_capacity_Ah,condition_fold,3,0.30566130193804414,0.09041313318081516,0.06481982534715174,15
primary,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,3,0.21211089797860372,0.09301212366934422,0.08813461850558986,15
primary_bias_corrected,L2_hist_gradient_boosting,F13_sparse_c_rate_context,delta_capacity_Ah,condition_fold,3,0.21211089797905905,0.09316367436105127,0.0889945455614368,15
primary,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,0.10467993386705583,0.046332148161597614,0.055903144482367474,15
primary_bias_corrected,L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,0.10467993386948049,0.04605925786926617,0.055903144482367474,15
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,4,0.07049164436504567,0.037907406046335586,0.048552302031441244,15
primary_bias_corrected,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,4,0.07049164436382047,0.03767277409392867,0.04855230203018381,15
primary,L2_hist_gradient_boosting,F11_minimal_cold_current,delta_capacity_Ah,condition_fold,4,0.27342579377671494,0.06981425456379071,0.042883351419117914,15
