capacity_abs_residual,capacity_residual,cell_id,checkup_k,checkup_k_next,cold_c_rate_subgroup,delta_pulse_10ms_resistance,delta_pulse_1s_resistance,nominal_charge_C_rate,nominal_temperature_C,parameter_set,split_name,voltage_window_family
0.003705330756889502,0.003705330756889502,P008_1,0,1,False,-0.0005579999999999995,0.0004939999999999979,0.0,10.0,8,condition_fold,calendar_soc_100
0.0003398573869617394,-0.0003398573869617394,P008_1,1,2,False,-0.0002950000000000036,-0.0010399999999999993,0.0,10.0,8,condition_fold,calendar_soc_100
0.005428392320627751,-0.005428392320627751,P008_1,2,3,False,0.0007050000000000042,0.0007960000000000016,0.0,10.0,8,condition_fold,calendar_soc_100
0.003242046447193392,-0.003242046447193392,P008_1,3,4,False,-0.0003180000000000023,0.00015300000000000036,0.0,10.0,8,condition_fold,calendar_soc_100
7.57219050675495e-05,7.57219050675495e-05,P008_1,4,5,False,0.00019399999999999973,0.0003030000000000012,0.0,10.0,8,condition_fold,calendar_soc_100
0.002336860519760453,-0.002336860519760453,P008_1,5,6,False,-0.00017500000000000154,2.6999999999999247e-05,0.0,10.0,8,condition_fold,calendar_soc_100
0.0010878377588339205,-0.0010878377588339205,P008_1,6,7,False,-0.00012999999999999817,-0.0015670000000000024,0.0,10.0,8,condition_fold,calendar_soc_100
0.0008384140954160735,-0.0008384140954160735,P008_1,7,8,False,0.0003359999999999995,0.0010340000000000037,0.0,10.0,8,condition_fold,calendar_soc_100
0.00012555450748052976,0.00012555450748052976,P008_1,8,9,False,0.0011600000000000013,0.0009319999999999988,0.0,10.0,8,condition_fold,calendar_soc_100
0.0015960398728305236,-0.0015960398728305236,P008_1,9,10,False,-0.0007939999999999996,-0.0005059999999999995,0.0,10.0,8,condition_fold,calendar_soc_100
0.0009590232420295663,-0.0009590232420295663,P008_1,10,11,False,-0.0004840000000000018,0.00016199999999999895,0.0,10.0,8,condition_fold,calendar_soc_100
0.0010037649369634138,-0.0010037649369634138,P008_1,11,12,False,-6.200000000000302e-05,-0.0001349999999999997,0.0,10.0,8,condition_fold,calendar_soc_100
0.00024925027616262696,0.00024925027616262696,P008_1,12,13,False,0.0010180000000000015,0.00044399999999999995,0.0,10.0,8,condition_fold,calendar_soc_100
5.0718281475070626e-05,5.0718281475070626e-05,P008_1,13,14,False,-0.0006269999999999991,-0.0007139999999999994,0.0,10.0,8,condition_fold,calendar_soc_100
0.0005102232270024487,0.0005102232270024487,P008_1,14,15,False,-0.0006090000000000019,1.2999999999999123e-05,0.0,10.0,8,condition_fold,calendar_soc_100
0.001570333815185343,-0.001570333815185343,P008_1,15,16,False,0.0008260000000000003,0.0009280000000000017,0.0,10.0,8,condition_fold,calendar_soc_100
0.00484154386952218,-0.00484154386952218,P008_1,16,17,False,0.00031300000000000425,0.0002679999999999974,0.0,10.0,8,condition_fold,calendar_soc_100
0.00019618728438963728,0.00019618728438963728,P008_1,17,18,False,-0.0005240000000000036,-0.0010100000000000005,0.0,10.0,8,condition_fold,calendar_soc_100
0.002806993329691476,0.002806993329691476,P008_1,18,19,False,0.0011810000000000015,0.0006250000000000006,0.0,10.0,8,condition_fold,calendar_soc_100
0.002768317196740089,0.002768317196740089,P008_1,19,20,False,-0.00034,0.00048100000000000226,0.0,10.0,8,condition_fold,calendar_soc_100
0.004159275416533159,-0.004159275416533159,P008_1,20,21,False,-0.00040699999999999764,-0.00037700000000000233,0.0,10.0,8,condition_fold,calendar_soc_100
0.0005739033559009066,-0.0005739033559009066,P008_1,21,22,False,0.0006309999999999996,0.0004970000000000009,0.0,10.0,8,condition_fold,calendar_soc_100
0.001021152368520184,0.001021152368520184,P008_1,22,23,False,-0.00046600000000000114,-0.00023199999999999957,0.0,10.0,8,condition_fold,calendar_soc_100
0.009323337928587971,-0.009323337928587971,P008_1,23,24,False,-0.0002280000000000025,2.5000000000000716e-05,0.0,10.0,8,condition_fold,calendar_soc_100
0.00543633792858822,-0.00543633792858822,P008_1,24,25,False,0.0002570000000000003,9.299999999999933e-05,0.0,10.0,8,condition_fold,calendar_soc_100
0.00045533792858787336,-0.00045533792858787336,P008_1,25,26,False,0.00027900000000000147,0.0002459999999999997,0.0,10.0,8,condition_fold,calendar_soc_100
0.004369048786350582,0.004369048786350582,P008_1,26,27,False,0.00016399999999999748,0.0001260000000000011,0.0,10.0,8,condition_fold,calendar_soc_100
0.008478942020050617,0.008478942020050617,P008_1,27,28,False,0.000619000000000005,0.0004420000000000014,0.0,10.0,8,condition_fold,calendar_soc_100
