run_scope,model_level,feature_group,split_name,heldout_fold,target,direct_path,derived_path,direct_mae,derived_mae,derived_minus_direct_mae,derived_better,direct_condition_mean_mae,derived_condition_mean_mae,derived_minus_direct_condition_mean_mae
primary,L2_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.07827526294295285,0.08487562492850517,0.006600361985552319,False,0.11941601930823768,0.119952523377081,0.0005365040688433131
primary,L2_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.08487562492850517,0.07827526294295285,-0.006600361985552319,True,0.11995252337708098,0.11941601930823768,-0.0005365040688432993
primary,L2_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.13913288385839534,0.16052531152436345,0.021392427665968106,False,0.13997557485922987,0.16148989378281253,0.02151431892358266
primary,L2_hist_gradient_boosting,F7_c_rate_focused,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.16052531152436345,0.13913288385839534,-0.021392427665968106,True,0.16148989378281253,0.13997557485922987,-0.02151431892358266
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.08814494356804406,0.07625761784761585,-0.011887325720428207,True,0.12244211150469492,0.1025157883233301,-0.01992632318136482
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.07625761784761585,0.08814494356804406,0.011887325720428207,False,0.10251578832333012,0.12244211150469492,0.019926323181364794
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.032686756097939695,0.026691896873714233,-0.005994859224225463,True,0.046556445210339005,0.04088863554975263,-0.005667809660586373
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02669189687371423,0.032686756097939695,0.005994859224225466,False,0.04088863554975263,0.046556445210339005,0.005667809660586373
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.022533923360733957,0.02022222838502279,-0.0023116949757111677,True,0.03989094716143135,0.03778654425497253,-0.002104402906458823
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02022222838502279,0.022533923360733957,0.0023116949757111677,False,0.03778654425497253,0.03989094716143135,0.002104402906458823
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03073058940174531,0.022090922540082353,-0.008639666861662957,True,0.04458338582344426,0.032679277424501704,-0.011904108398942556
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02209092254008235,0.03073058940174531,0.00863966686166296,False,0.0326792774245017,0.04458338582344426,0.011904108398942563
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.043518861397042675,0.03466536585024236,-0.008853495546800316,True,0.08010937726556579,0.059239548718747266,-0.02086982854681852
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.034665365850242366,0.043518861397042675,0.00885349554680031,False,0.05923954871874726,0.08010937726556579,0.020869828546818528
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.027769484071269085,0.022108908723094713,-0.005660575348174372,True,0.05672286548112605,0.037907406046335586,-0.018815459434790467
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.022108908723094716,0.027769484071269085,0.005660575348174369,False,0.037907406046335586,0.05672286548112605,0.018815459434790467
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.031214067377764453,0.024693078024119398,-0.0065209893536450556,True,0.06977724888847443,0.05301253618604369,-0.01676471270243074
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.024693078024119398,0.031214067377764453,0.0065209893536450556,False,0.05301253618604369,0.06977724888847443,0.01676471270243074
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.043067854414281785,0.034672938272910944,-0.008394916141370841,True,0.0587580385946008,0.04435487338182179,-0.014403165212779005
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.034672938272910944,0.043067854414281785,0.008394916141370841,False,0.04435487338182179,0.0587580385946008,0.014403165212779005
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.06918518009339505,0.07054385388941378,0.0013586737960187278,False,0.10413229949594718,0.09199578447155392,-0.012136515024393266
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.07054385388941378,0.06918518009339505,-0.0013586737960187278,True,0.09199578447155392,0.10413229949594718,0.012136515024393266
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.09922740733488662,0.11269422546473616,0.01346681812984954,False,0.12545714119625248,0.12252652424724561,-0.00293061694900687
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.11269422546473616,0.09922740733488662,-0.01346681812984954,True,0.12252652424724561,0.12545714119625248,0.00293061694900687
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.2810315194362045,0.16510617699509186,-0.11592534244111266,True,0.2823520155458958,0.165193581622995,-0.11715843392290079
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.16510617699509186,0.2810315194362045,0.11592534244111266,False,0.165193581622995,0.2823520155458958,0.11715843392290079
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.09752814890508459,0.09869224277475643,0.0011640938696718395,False,0.14060992544384518,0.13917991973946248,-0.001430005704382703
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.09869224277475643,0.09752814890508459,-0.0011640938696718395,True,0.13917991973946245,0.14060992544384518,0.0014300057043827308
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02939109594465859,0.025739322647378122,-0.003651773297280468,True,0.04159489264288374,0.04102983252620414,-0.0005650601166796027
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.025739322647378115,0.02939109594465859,0.003651773297280475,False,0.04102983252620413,0.04159489264288374,0.0005650601166796096
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.022161894702615873,0.022770415920232465,0.0006085212176165922,False,0.04210046921127165,0.04897923923541793,0.0068787700241462815
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02277041592023247,0.022161894702615873,-0.0006085212176165956,True,0.048979239235417936,0.04210046921127165,-0.0068787700241462885
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.031720486325581075,0.026763026882420667,-0.0049574594431604085,True,0.04575205749319279,0.04168615442907302,-0.004065903064119768
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.026763026882420674,0.031720486325581075,0.004957459443160402,False,0.04168615442907302,0.04575205749319279,0.004065903064119768
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.04317818046758668,0.037898328879730485,-0.005279851587856196,True,0.08317670820087501,0.07544262654383507,-0.00773408165703994
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.037898328879730485,0.04317818046758668,0.005279851587856196,False,0.07544262654383507,0.08317670820087501,0.00773408165703994
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.030401345644584084,0.02461644956981623,-0.005784896074767853,True,0.0637772803725781,0.05579391553135816,-0.00798336484121994
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02461644956981624,0.030401345644584084,0.005784896074767842,False,0.05579391553135817,0.0637772803725781,0.007983364841219927
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.034343974253784014,0.028572147212600773,-0.005771827041183241,True,0.07481075740709404,0.06833460150796793,-0.006476155899126118
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02857214721260077,0.034343974253784014,0.0057718270411832445,False,0.06833460150796793,0.07481075740709404,0.006476155899126118
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.045365149179460794,0.03513431332777434,-0.010230835851686451,True,0.06223908579828458,0.051533737133369395,-0.010705348664915182
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.03513431332777435,0.045365149179460794,0.010230835851686444,False,0.0515337371333694,0.06223908579828458,0.010705348664915175
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.06728438276175967,0.05505850381964212,-0.012225878942117553,True,0.1153064436872473,0.09294630151734284,-0.02236014216990445
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05505850381964212,0.06728438276175967,0.012225878942117553,False,0.09294630151734284,0.1153064436872473,0.02236014216990445
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.09447227268753967,0.13667208669302888,0.04219981400548921,False,0.13033958765076048,0.1636591721655243,0.03331958451476383
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.13667208669302888,0.09447227268753967,-0.04219981400548921,True,0.1636591721655243,0.13033958765076048,-0.03331958451476383
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.3020993329078794,0.32726953035971423,0.025170197451834853,False,0.3037164202966716,0.3285694271546776,0.024853006858005955
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.32726953035971423,0.3020993329078794,-0.025170197451834853,True,0.3285694271546776,0.3037164202966716,-0.024853006858005955
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.14180156922663784,0.13357941284858982,-0.008222156378048018,True,0.19667395952279967,0.19023592837514894,-0.006438031147650736
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.13357941284858982,0.14180156922663784,0.008222156378048018,False,0.19023592837514894,0.19667395952279967,0.006438031147650736
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.028624386888916692,0.025745717316902634,-0.002878669572014058,True,0.05078447984207703,0.04529158952364356,-0.005492890318433467
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.025745717316902644,0.028624386888916692,0.0028786695720140476,False,0.045291589523643566,0.05078447984207703,0.00549289031843346
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.025416208706465673,0.022165099015589593,-0.0032511096908760806,True,0.04968861726349281,0.043776277598397896,-0.005912339665094912
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.0221650990155896,0.025416208706465673,0.0032511096908760737,False,0.0437762775983979,0.04968861726349281,0.005912339665094905
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.024563858817460982,0.018743113057508122,-0.00582074575995286,True,0.04782026244669468,0.04496681330390654,-0.0028534491427881364
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.01874311305750812,0.024563858817460982,0.005820745759952863,False,0.044966813303906526,0.04782026244669468,0.0028534491427881503
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.04781299105409313,0.047732983625098015,-8.00074289951172e-05,True,0.09665274298397422,0.10175869403830723,0.005105951054333008
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.047732983625098015,0.04781299105409313,8.00074289951172e-05,False,0.10175869403830724,0.09665274298397422,-0.005105951054333022
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03297584513937315,0.026068773747610165,-0.006907071391762984,True,0.08301330478071794,0.07001834938385007,-0.012994955396867874
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.026068773747610165,0.03297584513937315,0.006907071391762984,False,0.07001834938385007,0.08301330478071794,0.012994955396867874
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03767944764430408,0.03604567502433739,-0.0016337726199666877,True,0.10014022490491459,0.10099636528600857,0.000856140381093981
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.03604567502433739,0.03767944764430408,0.0016337726199666877,False,0.10099636528600855,0.10014022490491459,-0.0008561403810939672
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.035234460049833945,0.03185131579066075,-0.0033831442591731944,True,0.05821279529397588,0.05483641439534121,-0.003376380898634672
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.03185131579066075,0.035234460049833945,0.0033831442591731944,False,0.05483641439534121,0.05821279529397588,0.003376380898634672
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.06663774645136662,0.05899430310423716,-0.007643443347129464,True,0.12873121676290958,0.10081180596726333,-0.02791941079564625
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05899430310423716,0.06663774645136662,0.007643443347129464,False,0.10081180596726334,0.12873121676290958,0.027919410795646235
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.07291060985042234,0.0536358037130774,-0.019274806137344946,True,0.11325476887873324,0.0961712047144104,-0.017083564164322843
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05363580371307739,0.07291060985042234,0.019274806137344953,False,0.0961712047144104,0.11325476887873324,0.017083564164322843
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.04232896667439578,0.01478031491454924,-0.02754865175984654,True,0.04294019040047516,0.014767035168185618,-0.028173155232289547
primary,L3_quantile_hist_gradient_boosting,F10_c_rate_v1_1,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.014780314914549243,0.04232896667439578,0.027548651759846533,False,0.014767035168185621,0.04294019040047516,0.02817315523228954
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.13469999532578447,0.1243255269913409,-0.010374468334443568,True,0.19559729831178693,0.1823307773049594,-0.013266521006827542
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.12432552699134092,0.13469999532578447,0.010374468334443554,False,0.1823307773049594,0.19559729831178693,0.013266521006827542
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.027922456915426393,0.022198938661549945,-0.005723518253876448,True,0.04939575572309951,0.03974616062749487,-0.00964959509560464
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.022198938661549938,0.027922456915426393,0.005723518253876455,False,0.03974616062749487,0.04939575572309951,0.00964959509560464
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02637020225398916,0.019877656143130047,-0.006492546110859112,True,0.049527449489846026,0.03943130373111621,-0.010096145758729816
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.019877656143130043,0.02637020225398916,0.006492546110859115,False,0.0394313037311162,0.049527449489846026,0.010096145758729823
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02227514829888557,0.016810941963817775,-0.005464206335067796,True,0.046501837593014635,0.03797559093418452,-0.008526246658830117
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.01681094196381777,0.02227514829888557,0.005464206335067799,False,0.03797559093418452,0.046501837593014635,0.008526246658830117
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.049644348516683146,0.04351504214792195,-0.006129306368761196,True,0.10787685967128517,0.09338485217398738,-0.014492007497297787
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.043515042147921956,0.049644348516683146,0.006129306368761189,False,0.09338485217398737,0.10787685967128517,0.014492007497297801
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03270525474340881,0.024723856733324726,-0.007981398010084084,True,0.08236058631612807,0.06833875314968996,-0.01402183316643811
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.024723856733324723,0.03270525474340881,0.007981398010084087,False,0.06833875314968996,0.08236058631612807,0.01402183316643811
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03999346554537276,0.03497334698606922,-0.005020118559303538,True,0.1103767465858074,0.0934596066825547,-0.016917139903252706
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.034973346986069215,0.03999346554537276,0.005020118559303545,False,0.0934596066825547,0.1103767465858074,0.016917139903252706
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,temperature_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03893955802266403,0.028024762401436375,-0.010914795621227654,True,0.05920818661247636,0.04476653863802832,-0.014441647974448038
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,temperature_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.028024762401436372,0.03893955802266403,0.010914795621227658,False,0.04476653863802832,0.05920818661247636,0.014441647974448038
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.06490746014031086,0.055591835292740484,-0.009315624847570377,True,0.12425650294539223,0.10802337710351693,-0.016233125841875293
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05559183529274048,0.06490746014031086,0.009315624847570383,False,0.10802337710351693,0.12425650294539223,0.016233125841875293
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.07239569621640432,0.05402710403348394,-0.018368592182920383,True,0.10995816613861349,0.09477460201988042,-0.015183564118733076
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.05402710403348394,0.07239569621640432,0.018368592182920383,False,0.09477460201988042,0.10995816613861349,0.015183564118733076
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.10386390028357312,0.017789146513062296,-0.08607475377051083,True,0.10388390776484124,0.01779738400911482,-0.08608652375572642
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,voltage_window_holdout_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.017789146513062296,0.10386390028357312,0.08607475377051083,False,0.017797384009114823,0.10388390776484124,0.08608652375572642
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,c_rate_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.11530286510380261,0.10824404162031112,-0.007058823483491489,True,0.17210316231041622,0.1591721521021324,-0.012931010208283827
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,c_rate_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.10824404162031113,0.11530286510380261,0.007058823483491475,False,0.1591721521021324,0.17210316231041622,0.012931010208283827
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,0,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02741982971739782,0.023365146820693954,-0.004054682896703868,True,0.046174152699705144,0.03658784264622732,-0.009586310053477827
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,0,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.023365146820693957,0.02741982971739782,0.004054682896703864,False,0.03658784264622732,0.046174152699705144,0.009586310053477827
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02470931411249727,0.018326730147256793,-0.0063825839652404785,True,0.047577107602768245,0.03328399184814432,-0.014293115754623928
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.018326730147256793,0.02470931411249727,0.0063825839652404785,False,0.03328399184814431,0.047577107602768245,0.014293115754623935
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,2,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.021248257324299604,0.015952977266388616,-0.005295280057910988,True,0.04417188488129911,0.03541655274192161,-0.0087553321393775
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,2,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.015952977266388613,0.021248257324299604,0.005295280057910991,False,0.03541655274192161,0.04417188488129911,0.0087553321393775
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,3,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.04012380789909832,0.041382981896286,0.001259173997187682,False,0.08362881987820667,0.08757431968681552,0.003945499808608852
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,3,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.041382981896286,0.04012380789909832,-0.001259173997187682,True,0.08757431968681553,0.08362881987820667,-0.0039454998086088655
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,4,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.02234494473277957,0.02173128443600179,-0.0006136602967777814,True,0.05288863378098805,0.05422609473061012,0.0013374609496220671
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,condition_fold,4,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.02173128443600179,0.02234494473277957,0.0006136602967777814,False,0.0542260947306101,0.05288863378098805,-0.0013374609496220533
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,temperature_holdout_fold,1,capacity_Ah_k1,direct_capacity,derived_capacity_from_delta,0.03554174511245105,0.031887576544112214,-0.0036541685683388336,True,0.09555221055973355,0.08296123274270494,-0.012590977817028615
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,temperature_holdout_fold,1,delta_capacity_Ah,direct_delta,derived_delta_from_capacity,0.031887576544112214,0.03554174511245105,0.0036541685683388336,False,0.08296123274270494,0.09555221055973355,0.012590977817028615
