run_scope,model_level,feature_group,target,split_name,heldout_fold,worst_condition_mae,condition_mean_mae,condition_median_mae,test_parameter_sets
primary,L2_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,condition_fold,0,0.12056414008650147,0.04556781666694119,0.043875016622553845,16
primary,L2_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,condition_fold,0,0.17234662077666132,0.03850655810721206,0.02443830968904327,16
primary,L2_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,condition_fold,0,0.15906948661416387,0.05691560652625147,0.06244798926779186,16
primary,L2_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,condition_fold,0,0.180638764896554,0.05232342914249044,0.0502767626514521,16
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,condition_fold,0,0.13138253253207222,0.046556445210339005,0.04422697499776612,16
primary,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,delta_capacity_Ah,condition_fold,0,0.1901932227892993,0.04088863554975263,0.027596487703603546,16
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,capacity_Ah_k1,condition_fold,0,0.11340006648967998,0.04159489264288374,0.0372767997458678,16
primary,L2_hist_gradient_boosting,F9_event_segmented_stress,delta_capacity_Ah,condition_fold,0,0.1561751322079391,0.04102983252620413,0.0318863168894673,16
primary,L2_hist_gradient_boosting,F10_c_rate_v1_1,capacity_Ah_k1,condition_fold,0,0.12851112934692044,0.05366453159795412,0.054175585072928356,16
primary,L2_hist_gradient_boosting,F10_c_rate_v1_1,delta_capacity_Ah,condition_fold,0,0.14834136650110394,0.04792019851096544,0.05461866785427432,16
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,0,0.1660722514276639,0.04939575572309951,0.035994727645417876,16
primary,L3_quantile_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,0,0.11409570388379169,0.03974616062749487,0.027907524748794363,16
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,capacity_Ah_k1,condition_fold,0,0.13368844046775274,0.046174152699705144,0.027141128564911767,16
primary,L3_quantile_hist_gradient_boosting,F5_log_age_histograms,delta_capacity_Ah,condition_fold,0,0.12583030597476152,0.03658784264622732,0.026696855126503088,16
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,capacity_Ah_k1,condition_fold,0,0.12053947260671631,0.043514697700829254,0.03019334891543138,16
primary,L3_quantile_hist_gradient_boosting,F6_coupled_stress,delta_capacity_Ah,condition_fold,0,0.11639166391656376,0.036763363893015474,0.027648699080145608,16
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,capacity_Ah_k1,condition_fold,0,0.14779950143943313,0.0532935193755864,0.04753795032424979,16
primary,L3_quantile_hist_gradient_boosting,F7_c_rate_focused,delta_capacity_Ah,condition_fold,0,0.16318242464114058,0.0493816730477633,0.04796516533718197,16
primary,L3_quantile_hist_gradient_boosting,F8_timestamp_weighted_stress,capacity_Ah_k1,condition_fold,0,0.11926366524310926,0.043888687910219236,0.030602061625370915,16
