run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.10254128410922403,0.15992102263431632,-0.05737973852509229,0.2158290472215679,0.31611838400029085,-0.10028933677872295
primary,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.15992102263431632,0.10251578832333012,0.057405234310986195,0.31611838400029085,0.21193834940315578,0.10418003459713507
primary,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.10251578832333012,0.13917991973946245,-0.036664131416132326,0.21193834940315578,0.2699677504478344,-0.0580294010446786
primary,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.13917991973946245,0.15502890665400532,-0.015848986914542867,0.2699677504478344,0.29739903766425096,-0.027431287216416578
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.044644919626207015,0.041947367860054485,0.0026975517661525297,0.18312179107343562,0.17153293304126419,0.01158885803217144
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F5_log_age_histograms,F6_coupled_stress,0.041947367860054485,0.04225526500214237,-0.00030789714208788455,0.17153293304126419,0.17234662077666132,-0.0008136877353971395
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F6_coupled_stress,F7_c_rate_focused,0.04225526500214237,0.05638762939087991,-0.014132364388737544,0.17234662077666132,0.23901348904277964,-0.06666686826611831
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.05638762939087991,0.04170028239886194,0.014687346992017972,0.23901348904277964,0.1901932227892993,0.04882026625348035
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.04170028239886194,0.05258635365317767,-0.010886071254315725,0.1901932227892993,0.24869269100683855,-0.05849946821753926
primary,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.05258635365317767,0.0610889562753976,-0.008502602622219933,0.24869269100683855,0.3188046861123515,-0.07011199510551297
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.04857476766234761,0.04886140183114461,-0.0002866341687969981,0.16868537789777535,0.17200590401263677,-0.0033205261148614162
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.04886140183114461,0.048071706984308925,0.0007896948468356854,0.17200590401263677,0.1414521626024517,0.030553741410185076
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.048071706984308925,0.06382188336835336,-0.015750176384044433,0.1414521626024517,0.27021738372040355,-0.12876522111795186
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.06382188336835336,0.048683704783932746,0.015138178584420611,0.27021738372040355,0.14762688345553496,0.12259050026486859
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.048683704783932746,0.05993416932066867,-0.011250464536735921,0.14762688345553496,0.2665162513374439,-0.11888936788190893
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.05993416932066867,0.06755914074988177,-0.007624971429213104,0.2665162513374439,0.2936675589941423,-0.02715130765669843
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.07084470672683431,0.14231592111184246,-0.07147121438500816,0.2315662886975436,0.26018463142187825,-0.028618342724334667
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.14231592111184246,0.13491693532158888,0.007398985790253582,0.26018463142187825,0.23907732851825372,0.02110730290362453
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.13491693532158888,0.12741773946815294,0.007499195853435947,0.23907732851825372,0.31627813046268105,-0.07720080194442733
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F7_c_rate_focused,F8_timestamp_weighted_stress,0.12741773946815294,0.12657196344726485,0.0008457760208880893,0.31627813046268105,0.22343841235845485,0.0928397181042262
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F8_timestamp_weighted_stress,F9_event_segmented_stress,0.12657196344726485,0.19505830027918158,-0.06848633683191674,0.22343841235845485,0.5080753249606216,-0.2846369126021667
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F9_event_segmented_stress,F10_c_rate_v1_1,0.19505830027918158,0.0705301234787448,0.12452817680043679,0.5080753249606216,0.34186653716628007,0.1662087877943415
primary,L3_quantile_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.19559729831178693,0.17210316231041622,0.023494136001370708,0.4024433007561317,0.34972687392621865,0.052716426829913066
