split_name,target,horizon_checkups,contrast_family,candidate_model_level,candidate_feature_group,reference_model_level,reference_feature_group,matched_rows,matched_contrasts,candidate_sign_accuracy,reference_sign_accuracy,accuracy_gain,accuracy_gain_p05,accuracy_gain_p50,accuracy_gain_p95,bootstrap_count,claim_scope
condition_fold,capacity_Ah_kh,2,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,172,34,0.9709302325581395,0.8895348837209303,0.08139534883720922,0.04156746031746029,0.08142104368519465,0.14638635343408649,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,charge_c_rate,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,172,34,0.9709302325581395,0.9941860465116279,-0.023255813953488413,-0.04369064671865879,-0.023460612315101437,-0.005878932968536233,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,164,12,0.9085365853658537,0.9390243902439024,-0.030487804878048697,-0.08051088369070826,-0.029356006204400542,0.006766141141141176,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,164,12,0.9085365853658537,0.9451219512195121,-0.03658536585365846,-0.08237730595196652,-0.03875449230274097,0.005211902279159859,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,profile,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,164,12,0.9085365853658537,0.9207317073170732,-0.012195121951219523,-0.05777379400260758,-0.016901542563321326,0.043556600078339155,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,1522,111,0.8915900131406045,0.9099868593955321,-0.018396846254927657,-0.055760041640238144,-0.01849713454794283,0.007710492340974931,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,1522,111,0.8915900131406045,0.9126149802890933,-0.021024967148488782,-0.04244223695592264,-0.01914486279514993,0.0012118939858164319,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,temperature,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,1522,111,0.8915900131406045,0.7293035479632063,0.1622864651773982,0.0971731545291447,0.15797993686498063,0.22919782198530075,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,1016,70,0.9517716535433071,0.9507874015748031,0.0009842519685039353,-0.010988657138108638,0.0012183768766994563,0.015205541731053433,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,1016,70,0.9517716535433071,0.9547244094488189,-0.0029527559055118058,-0.013500104225421231,-0.0019495713412062687,0.009996593199647946,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,2,voltage_window,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,1016,70,0.9517716535433071,0.9507874015748031,0.0009842519685039353,-0.007863233174626127,0.001843343025749844,0.011086923891853003,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH0_persistence,persistence,2647,189,0.9081979599546657,0.9172648281072913,-0.009066868152625585,-0.03645089467539169,-0.00867228717730767,0.009912845339966905,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH1_prior_slope_linear,prior_slope,2647,189,0.9081979599546657,0.915753683415187,-0.0075557234605213575,-0.024436360665032162,-0.008818404337652852,0.006583867104098317,200,prospective_supported_contrast_diagnostic
condition_fold,capacity_Ah_kh,3,all,MH3_hist_gradient_boosting,K2_nominal_condition,MH2_ridge,K2_nominal_condition,2647,189,0.9081979599546657,0.8299962221382697,0.07820173781639594,0.043510579442701126,0.08145190014057113,0.12025790877525808,200,prospective_supported_contrast_diagnostic
