split_name,target,horizon_checkups,model_level,feature_group,contrast_family,contrast_rows,rank_evaluable_contrasts,spearman_r,kendall_tau_b,status,claim_scope
profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,12,12,0.951048951048951,0.8484848484848485,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,18,18,0.981424148606811,0.9084967320261438,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,30,30,0.7962180200222471,0.6367816091954023,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,12,12,0.951048951048951,0.8484848484848485,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,18,18,0.7440660474716201,0.5424836601307189,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,30,30,0.8949944382647388,0.7195402298850575,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,12,12,0.8461538461538461,0.6060606060606061,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,18,18,0.8864809081527347,0.7516339869281046,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,30,30,nan,nan,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,12,12,nan,nan,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,18,18,nan,nan,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,30,30,0.9741935483870969,0.871264367816092,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,12,12,0.9090909090909091,0.8181818181818182,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,18,18,0.9360165118679049,0.803921568627451,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,30,30,0.7383759733036709,0.5770114942528736,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,12,12,0.8951048951048951,0.7575757575757576,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,18,18,0.4922600619195046,0.3333333333333333,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,30,30,0.8700778642936599,0.6873563218390805,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,12,12,0.7622377622377622,0.6060606060606061,evaluated,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,18,18,0.7977296181630547,0.6601307189542484,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,74,74,0.7180303591262496,0.5149944465012958,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,16,16,-0.21176470588235294,-0.18333333333333332,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,6,6,0.8857142857142857,0.7333333333333333,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,18,18,0.4014447884416924,0.29411764705882354,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,34,34,0.7075630252100841,0.5793226381461676,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,74,74,0.7633765272121437,0.5927434283598667,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,16,16,-0.03823529411764706,-0.05,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,6,6,0.9428571428571428,0.8666666666666667,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,18,18,0.4901960784313725,0.4117647058823529,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,34,34,0.7289533995416348,0.6292335115864528,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,74,74,0.7631099592743429,0.5786745649759348,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,16,16,0.020588235294117647,0.016666666666666666,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,6,6,0.7714285714285715,0.6,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,18,18,0.0980392156862745,0.12418300653594772,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,34,34,0.7634835752482811,0.64349376114082,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,74,74,0.8709514994446501,0.7186227323213624,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,16,16,0.3352941176470588,0.26666666666666666,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,6,6,0.9428571428571428,0.8666666666666667,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,18,18,0.675954592363261,0.5555555555555556,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,34,34,0.815737203972498,0.696969696969697,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,63,63,0.7234543010752689,0.5064004096262161,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,12,12,-0.5034965034965035,-0.3333333333333333,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,6,6,0.7714285714285715,0.6,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,15,15,0.45357142857142857,0.3333333333333333,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,30,30,0.767296996662959,0.6137931034482759,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,63,63,0.8233486943164362,0.6548899129544291,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,12,12,-0.34265734265734266,-0.18181818181818182,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,6,6,0.8857142857142857,0.7333333333333333,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,15,15,0.6964285714285714,0.6,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,30,30,0.8487208008898778,0.7517241379310344,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,63,63,0.7811539938556068,0.6077828981054787,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,12,12,-0.09090909090909091,-0.030303030303030304,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,6,6,0.37142857142857144,0.3333333333333333,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,15,15,0.25,0.23809523809523808,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,30,30,0.8456062291434929,0.7241379310344828,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,63,63,0.8709197388632872,0.6927803379416283,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,12,12,-0.11888111888111888,-0.06060606060606061,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,6,6,0.7714285714285715,0.6,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,15,15,0.8214285714285714,0.6761904761904762,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,30,30,0.8233592880978867,0.6919540229885057,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,74,74,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,16,16,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,6,6,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,18,18,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,34,34,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,74,74,0.7421651947475694,0.6029868282647851,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,16,16,-0.05037175233040658,0.0,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,6,6,0.9428571428571428,0.8666666666666667,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,18,18,0.6318524372612938,0.48847278786849263,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,34,34,0.5637616326492682,0.47133297688147346,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,74,74,0.5782006664198445,0.4157719363198815,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,16,16,-0.026470588235294117,0.03333333333333333,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,6,6,0.2571428571428571,0.2,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,18,18,-0.5190918472652218,-0.30718954248366015,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,34,34,0.5608861726508785,0.4295900178253119,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,74,74,0.8312032580525731,0.6815994076268049,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,16,16,0.38823529411764707,0.3,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,6,6,0.8285714285714286,0.7333333333333333,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,18,18,0.8204334365325077,0.6470588235294118,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,34,34,0.6553093964858671,0.5294117647058824,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,63,63,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,12,12,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,6,6,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,15,15,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,30,30,nan,nan,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,63,63,0.8120109461615115,0.6661544371122321,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,12,12,-0.20665530815981215,-0.13740858372430334,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,6,6,1.0,1.0,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,15,15,0.7285714285714285,0.580952380952381,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,30,30,0.7281423804226921,0.6045977011494252,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,63,63,0.6456893241167435,0.49001536098310294,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,charge_c_rate,12,12,0.15384615384615385,0.09090909090909091,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,6,6,0.37142857142857144,0.3333333333333333,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,15,15,-0.20714285714285716,-0.047619047619047616,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,voltage_window,30,30,0.7063403781979979,0.5586206896551724,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,63,63,0.8223406298003072,0.6733230926779313,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,12,12,0.2937062937062937,0.21212121212121213,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,6,6,0.7714285714285715,0.6,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,15,15,0.8607142857142858,0.7142857142857143,evaluated,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,30,30,0.6622914349276976,0.5632183908045977,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,227,227,0.698859590987527,0.5214221667771237,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,charge_c_rate,34,34,-0.2320855614973262,-0.1408199643493761,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,12,12,0.8741258741258742,0.7272727272727273,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,111,111,0.5571077571077571,0.42113022113022114,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,voltage_window,70,70,0.6130172338378094,0.515527950310559,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,227,227,0.7426877786646259,0.5935441113406885,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,34,34,-0.13491214667685256,-0.06951871657754011,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,12,12,0.965034965034965,0.8787878787878788,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,111,111,0.6572920322920323,0.5331695331695332,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,voltage_window,70,70,0.6342227276703699,0.5701863354037268,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,227,227,0.6735450962207281,0.5466063701220225,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,charge_c_rate,34,34,0.10374331550802139,0.09803921568627451,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,12,12,0.965034965034965,0.8787878787878788,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,111,111,0.5603808353808354,0.43194103194103195,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,voltage_window,70,70,0.37317819963257803,0.3838509316770186,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,227,227,0.7450778427325955,0.6031071520219513,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,34,34,0.1599694423223835,0.11942959001782531,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,12,12,0.9020979020979021,0.7878787878787878,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,111,111,0.7005089505089505,0.5459459459459459,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,70,70,0.43515383742228003,0.4307310094426104,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,189,189,0.7670594927033897,0.5753686817516604,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,charge_c_rate,23,23,-0.25592885375494073,-0.13043478260869565,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,12,12,0.6713286713286714,0.5151515151515151,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,95,95,0.6049132138857781,0.45621500559910416,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,voltage_window,59,59,0.8077147866744594,0.6750438340151957,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,189,189,0.8566131641159637,0.6979624000900596,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,23,23,-0.042490118577075096,-0.003952569169960474,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,12,12,0.8321678321678322,0.6666666666666666,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,95,95,0.7691349384098543,0.6107502799552071,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,voltage_window,59,59,0.8956750438340152,0.7884278199883109,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,189,189,0.8379921434792655,0.6717325227963525,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,charge_c_rate,23,23,0.33992094861660077,0.21739130434782608,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,12,12,0.8461538461538461,0.696969696969697,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,95,95,0.6525195968645016,0.4902575587905935,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,voltage_window,59,59,0.8583869082407949,0.7323202805376973,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,189,189,0.8090895719306029,0.6363457265192309,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,23,23,-0.1590909090909091,-0.08300395256916997,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,12,12,0.7202797202797203,0.5454545454545454,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,95,95,0.6060421544065466,0.4596259408374753,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,59,59,0.8405610753945061,0.7159555815312683,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,227,227,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,34,34,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,12,12,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,111,111,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,70,70,nan,nan,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,227,227,0.7228028082461954,0.5931124459897054,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,34,34,-0.248521160752832,-0.1539065713619486,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,12,12,0.951048951048951,0.8484848484848485,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,111,111,0.6859134115742577,0.5715748883686569,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,70,70,0.5414507393196556,0.47584308485135013,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,227,227,0.522122867888602,0.3938637869868621,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,34,34,0.11321619556913674,0.08021390374331551,evaluated,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,12,12,0.965034965034965,0.8787878787878788,evaluated,prospective_supported_contrast_diagnostic
