split_name,target,horizon_checkups,model_level,feature_group,contrast_family,pairwise_rows,unique_contrasts,sign_evaluable_rows,sign_correct_rows,sign_accuracy,mean_effect_abs_error,median_effect_abs_error,observed_tie_rows,predicted_tie_rows,claim_scope
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,1411,95,1409,1262,0.8956706884315118,0.048590141450848674,0.014319205312883554,0,2,oracle_diagnostic_only
condition_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,voltage_window,946,59,946,913,0.9651162790697675,0.03849690736361028,0.009750813931330704,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,2874,227,0,0,nan,0.06763291353514266,0.013903833333333445,0,2874,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,charge_c_rate,172,34,0,0,nan,0.18586650290697673,0.07915750000000016,0,172,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,164,12,0,0,nan,0.09550388719512196,0.027133999999999842,0,164,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,1522,111,0,0,nan,0.063277373521682,0.013551000000000018,0,1522,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,voltage_window,1016,70,0,0,nan,0.04964286909448819,0.008457000000000011,0,1016,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,2874,227,2646,2286,0.8639455782312925,0.05115056396427743,0.0059196666666669895,0,228,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,charge_c_rate,172,34,138,135,0.9782608695652174,0.13816112112403103,0.05085566666666667,0,34,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,164,12,152,134,0.881578947368421,0.06812563719512194,0.02128550000000007,0,12,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,1522,111,1411,1188,0.8419560595322466,0.04714188556723609,0.005096333333333293,0,111,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,voltage_window,1016,70,945,829,0.8772486772486773,0.039685485892388433,0.004098666666666846,0,71,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,2874,227,2874,1875,0.6524008350730689,0.07700467898008302,0.03868815793541622,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,charge_c_rate,172,34,172,171,0.9941860465116279,0.17021071091093118,0.13487401592333606,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,164,12,164,139,0.8475609756097561,0.13503504491187426,0.0768458910177283,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,1522,111,1522,761,0.5,0.07765359697796756,0.04300717383767596,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,voltage_window,1016,70,1016,804,0.7913385826771654,0.050886499159512245,0.016789469456169968,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,all,2874,227,2874,2095,0.7289491997216423,0.05464882843802472,0.01420017369116533,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,charge_c_rate,172,34,172,157,0.9127906976744186,0.13791613951956253,0.10755954065825651,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,profile,164,12,164,139,0.8475609756097561,0.10360500640880078,0.057754850734939155,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,1522,111,1522,1113,0.7312746386333772,0.046800960255261426,0.01288668139174743,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,voltage_window,1016,70,1016,686,0.6751968503937008,0.04440637241532193,0.010841245511699946,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,2874,227,2866,2286,0.7976273551988835,0.06276113989382275,0.010072580276016471,0,8,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,172,34,172,165,0.9593023255813954,0.19960421271726486,0.13957427425111954,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,164,12,164,140,0.8536585365853658,0.09257983188306085,0.06290351696651125,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,1522,111,1518,1201,0.7911725955204216,0.0544562318469735,0.008674023907448487,0,4,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,1016,70,1012,780,0.7707509881422925,0.04722255331452892,0.005978314091463038,0,4,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,2874,227,2863,2330,0.8138316451274886,0.048033768561141076,0.009303602746536167,0,11,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,charge_c_rate,172,34,172,169,0.9825581395348837,0.1279364535844442,0.08942241163415242,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,164,12,164,141,0.8597560975609756,0.09500344809194047,0.04957265563500868,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,1522,111,1511,1211,0.8014559894109861,0.0432449146911072,0.008156138965456807,0,11,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,voltage_window,1016,70,1016,809,0.7962598425196851,0.03409907006028707,0.005221521818202561,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,2647,189,0,0,nan,0.07668443395038409,0.019032333333333387,0,2647,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,charge_c_rate,138,23,0,0,nan,0.20975053140096617,0.10712999999999993,0,138,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,152,12,0,0,nan,0.12223709649122808,0.03877966666666659,0,152,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,1411,95,0,0,nan,0.07293774462556107,0.018596666666666744,0,1411,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,voltage_window,946,59,0,0,nan,0.05554220613107822,0.011137000000000171,0,946,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,2647,189,2457,2070,0.8424908424908425,0.06058139673844604,0.009137333333334215,0,190,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,charge_c_rate,138,23,115,112,0.9739130434782609,0.15095593719806763,0.05916775000000035,0,23,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,152,12,140,122,0.8714285714285714,0.09991863596491227,0.034798333333333493,0,12,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,1411,95,1316,1079,0.8199088145896657,0.05815958327427357,0.0076633333333332165,0,95,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,voltage_window,946,59,886,757,0.8544018058690744,0.044689464235377015,0.006754999999999765,0,60,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,2647,189,2647,1730,0.6535700793350964,0.08465579223354446,0.03935537075969012,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,charge_c_rate,138,23,138,138,1.0,0.16099460274917834,0.1216514347816777,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,152,12,152,128,0.8421052631578947,0.19360761272655108,0.09331144155509069,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,1411,95,1411,719,0.5095676824946846,0.08764316378973414,0.04575805996309411,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,voltage_window,946,59,946,745,0.7875264270613108,0.051557891777013705,0.018527097552601266,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,all,2647,189,2647,1999,0.7551945598791084,0.06076830618035557,0.02212111319754484,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,charge_c_rate,138,23,138,132,0.9565217391304348,0.1397504830426161,0.11405909490925263,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,profile,152,12,152,127,0.8355263157894737,0.13027831408432283,0.07756775396168877,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,1411,95,1411,1105,0.7831325301204819,0.05558566866452243,0.020441396449616962,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,voltage_window,946,59,946,635,0.671247357293869,0.045808094686112,0.01820687432252968,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,2647,189,2636,2083,0.7902124430955993,0.062239358863318474,0.013895712657130056,0,11,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,charge_c_rate,138,23,138,133,0.9637681159420289,0.18299329442488266,0.14258610733823235,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,152,12,152,110,0.7236842105263158,0.12146723622103411,0.07490292320936903,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,1411,95,1411,1102,0.7810063784549964,0.05776778805903817,0.012734470858471944,0,0,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,voltage_window,946,59,935,738,0.7893048128342246,0.04177710298485216,0.007184375696059682,0,11,prospective_supported_contrast_diagnostic
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,2647,189,2641,2160,0.8178720181749337,0.05220541931420148,0.011606573303091755,0,6,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,charge_c_rate,138,23,138,135,0.9782608695652174,0.1277305751869592,0.08529998213069828,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,152,12,152,119,0.7828947368421053,0.11158611332123748,0.0662262136562477,0,0,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,1411,95,1405,1126,0.801423487544484,0.049368629130980994,0.010401905139532687,0,6,oracle_diagnostic_only
condition_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,voltage_window,946,59,946,780,0.8245243128964059,0.035878119048888664,0.006250002256174614,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,462,30,462,416,0.9004329004329005,0.08641774242424244,0.02483983333333306,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,profile,164,12,164,154,0.9390243902439024,0.09550388719512196,0.027133999999999547,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,temperature,298,18,298,262,0.8791946308724832,0.08141731375838927,0.02128899999999989,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,all,462,30,462,418,0.9047619047619048,0.06458306204906203,0.020782999999999774,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,profile,164,12,164,155,0.9451219512195121,0.06812563719512194,0.02128550000000029,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH1_prior_slope_linear,prior_slope,temperature,298,18,298,263,0.8825503355704698,0.06263345693512302,0.01969966666666667,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,all,462,30,462,424,0.9177489177489178,0.08327723864894679,0.04989670594208251,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,profile,164,12,164,156,0.9512195121951219,0.07531948895383929,0.023277783268894847,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K2_nominal_condition,temperature,298,18,298,268,0.8993288590604027,0.08765667136705964,0.060401352460154545,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K3_oracle_exposure_diagnostic,all,462,30,462,401,0.8679653679653679,0.08754553863216225,0.02718860666917089,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K3_oracle_exposure_diagnostic,profile,164,12,164,130,0.7926829268292683,0.11239995025808065,0.06698533772488169,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,2,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,298,18,298,271,0.9093959731543624,0.07386727183132123,0.02210576104461498,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,462,30,462,418,0.9047619047619048,0.08249470390273204,0.04147741489352774,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,164,12,164,150,0.9146341463414634,0.08037558142300165,0.02831632707438425,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,298,18,298,268,0.8993288590604027,0.08366093238150984,0.049403473452386715,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,462,30,461,423,0.9175704989154013,0.06254058538130992,0.03570719436281111,0,1,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,164,12,164,155,0.9451219512195121,0.06281708095819151,0.034081011422613994,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,298,18,297,268,0.9023569023569024,0.06238842003027441,0.036289311441092265,0,1,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,all,432,30,432,379,0.8773148148148148,0.11051274459876544,0.03353366666666613,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,profile,152,12,152,140,0.9210526315789473,0.12223709649122808,0.03877966666666666,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH0_persistence,persistence,temperature,280,18,280,239,0.8535714285714285,0.10414809642857144,0.028365833333332535,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,all,432,30,432,376,0.8703703703703703,0.09675615740740741,0.03459766666666653,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,profile,152,12,152,142,0.9342105263157895,0.09991863596491223,0.034798333333333265,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH1_prior_slope_linear,prior_slope,temperature,280,18,280,234,0.8357142857142857,0.09503938333333334,0.034406333333333095,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,all,432,30,432,398,0.9212962962962963,0.11144643335069337,0.06346338595025991,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,profile,152,12,152,142,0.9342105263157895,0.10220518677006629,0.03579438424890413,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K2_nominal_condition,temperature,280,18,280,256,0.9142857142857143,0.11646311006589093,0.07716019224676862,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K3_oracle_exposure_diagnostic,all,432,30,432,368,0.8518518518518519,0.1013653345604012,0.040888143776377284,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K3_oracle_exposure_diagnostic,profile,152,12,152,126,0.8289473684210527,0.1253812448898029,0.07793587332138108,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,3,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,280,18,280,242,0.8642857142857143,0.08832812609586886,0.034905016178712944,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,432,30,431,376,0.8723897911832946,0.11095425834850756,0.05916284440275499,0,1,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,152,12,151,128,0.847682119205298,0.11236826663997719,0.048379460641304384,0,1,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,280,18,280,248,0.8857142857142857,0.11018665384742406,0.06489292805368141,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,432,30,432,396,0.9166666666666666,0.08854944937138619,0.06229378869275082,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,152,12,152,143,0.9407894736842105,0.07469170163104445,0.041212636471471775,0,0,oracle_diagnostic_only
profile_holdout_fold,capacity_Ah_kh,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,280,18,280,253,0.9035714285714286,0.09607222671614313,0.07804267889082861,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,all,462,30,0,0,nan,0.08641774242424242,0.02483983333333328,0,462,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,profile,164,12,0,0,nan,0.09550388719512196,0.027133999999999842,0,164,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH0_persistence,persistence,temperature,298,18,0,0,nan,0.08141731375838926,0.021288999999999895,0,298,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,all,462,30,432,364,0.8425925925925926,0.06458306204906204,0.020782999999999913,0,30,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,profile,164,12,152,134,0.881578947368421,0.06812563719512194,0.02128550000000007,0,12,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH1_prior_slope_linear,prior_slope,temperature,298,18,280,230,0.8214285714285714,0.06263345693512304,0.019699666666666366,0,18,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,all,462,30,462,314,0.6796536796536796,0.08337109414083169,0.04873963998651282,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,profile,164,12,164,130,0.7926829268292683,0.0750410812624965,0.023366845157347167,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K2_nominal_condition,temperature,298,18,298,184,0.6174496644295302,0.08795539653025103,0.05953777491076132,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,all,462,30,462,311,0.6731601731601732,0.08751099197385333,0.027001436838675986,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,profile,164,12,164,98,0.5975609756097561,0.1123123834680258,0.06746223472461974,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,2,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,298,18,298,213,0.714765100671141,0.07386190403746311,0.022238626070589507,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,all,462,30,462,343,0.7424242424242424,0.07355020359242269,0.028015594475414293,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,profile,164,12,164,118,0.7195121951219512,0.07762149850415863,0.02656180151506178,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,298,18,298,225,0.7550335570469798,0.0713096251846217,0.030643022618611168,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,462,30,462,343,0.7424242424242424,0.06554281140216293,0.033202020406527546,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,164,12,164,122,0.7439024390243902,0.07229121235554264,0.03552432642496687,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,2,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,298,18,298,221,0.7416107382550335,0.06182892631372579,0.03264010722041908,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,all,432,30,0,0,nan,0.11051274459876542,0.03353366666666671,0,432,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,profile,152,12,0,0,nan,0.12223709649122808,0.03877966666666659,0,152,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH0_persistence,persistence,temperature,280,18,0,0,nan,0.10414809642857142,0.02836583333333298,0,280,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,all,432,30,402,330,0.8208955223880597,0.09675615740740741,0.03459766666666652,0,30,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,profile,152,12,140,122,0.8714285714285714,0.09991863596491227,0.034798333333333493,0,12,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH1_prior_slope_linear,prior_slope,temperature,280,18,262,208,0.7938931297709924,0.09503938333333334,0.034406333333333164,0,18,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,all,432,30,432,296,0.6851851851851852,0.11154254090656475,0.06337893182346395,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,profile,152,12,152,120,0.7894736842105263,0.10191425341923609,0.03494007029841038,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K2_nominal_condition,temperature,280,18,280,176,0.6285714285714286,0.11676932554254318,0.07701390331277319,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,all,432,30,432,299,0.6921296296296297,0.1013414281999211,0.04044366301371309,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,profile,152,12,152,97,0.6381578947368421,0.12529340037722816,0.07807835755309767,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,3,MH2_ridge,K3_oracle_exposure_diagnostic,temperature,280,18,280,202,0.7214285714285714,0.08833892901795441,0.03519526323708433,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,all,432,30,430,292,0.6790697674418604,0.10831937107655419,0.052949822910094466,0,2,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,profile,152,12,150,103,0.6866666666666666,0.11542900340143898,0.053324072425001715,0,2,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K2_nominal_condition,temperature,280,18,280,189,0.675,0.10445985638590245,0.05293560886958401,0,0,prospective_supported_contrast_diagnostic
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,all,432,30,432,323,0.7476851851851852,0.0860459829298479,0.04987729786482306,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,profile,152,12,152,117,0.7697368421052632,0.09225948177959316,0.05715764598222347,0,0,oracle_diagnostic_only
profile_holdout_fold,delta_capacity_Ah_h,3,MH3_hist_gradient_boosting,K3_oracle_exposure_diagnostic,temperature,280,18,280,206,0.7357142857142858,0.08267294069712904,0.047473004816131724,0,0,oracle_diagnostic_only
temperature_holdout_fold,capacity_Ah_kh,2,MH0_persistence,persistence,all,867,74,867,805,0.9284890426758939,0.07953551614763553,0.02032466666666677,0,0,prospective_supported_contrast_diagnostic
