split_name,target,horizon_checkups,contrast_family,effect_bin,matched_rows,matched_contrasts,hgb_sign_accuracy,prior_slope_sign_accuracy,sign_accuracy_gain_vs_prior,hgb_mean_effect_abs_error,prior_slope_mean_effect_abs_error,mean_abs_error_gain_vs_prior,hgb_sign_correct_rows,prior_slope_sign_correct_rows,claim_scope
temperature_holdout_fold,delta_capacity_Ah_h,3,all,small_0.01_to_0.02Ah,96,23,0.8229166666666666,0.8804347826086957,-0.05751811594202905,0.018993297689424832,0.0110329322916667,-0.007960365397758132,79,81,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,all,tiny_lt_0.01Ah,237,21,0.7447916666666666,0.7801724137931034,-0.035380747126436796,0.011520366671302724,0.008238113924050572,-0.003282252747252152,143,181,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,charge_c_rate,large_ge_0.05Ah,57,12,0.9824561403508771,0.9375,0.04495614035087714,0.1850265795876891,0.17185326315789476,-0.01317331642979433,56,45,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,charge_c_rate,medium_0.02_to_0.05Ah,19,3,0.8421052631578947,1.0,-0.1578947368421053,0.07088030887714097,0.016248070175438473,-0.0546322387017025,16,16,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,profile,large_ge_0.05Ah,29,6,0.8620689655172413,0.9259259259259259,-0.0638569604086846,0.28770917529776924,0.24985085057471274,-0.0378583247230565,25,25,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,profile,medium_0.02_to_0.05Ah,25,4,0.8,0.9130434782608695,-0.11304347826086947,0.12151188488177109,0.022942106666666708,-0.09856977821510438,20,21,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,profile,small_0.01_to_0.02Ah,15,4,0.6,0.6923076923076923,-0.09230769230769231,0.06078642392443423,0.017898688888888674,-0.042887735035545556,9,9,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,profile,tiny_lt_0.01Ah,7,3,0.14285714285714285,0.7142857142857143,-0.5714285714285714,0.13889007001772166,0.03935599999999998,-0.09953407001772169,1,5,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,temperature,large_ge_0.05Ah,75,13,0.9333333333333333,0.927536231884058,0.005797101449275366,0.15879648309188507,0.1762429133333333,0.017446430241448235,70,64,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,temperature,medium_0.02_to_0.05Ah,51,9,0.8627450980392157,0.9130434782608695,-0.05029838022165378,0.024959467992789208,0.027336058823529342,0.0023765908307401343,44,42,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,temperature,small_0.01_to_0.02Ah,32,6,0.96875,0.9032258064516129,0.06552419354838712,0.006683451385954693,0.007364062500000096,0.0006806111140454036,31,28,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,temperature,tiny_lt_0.01Ah,47,5,0.6382978723404256,0.8409090909090909,-0.20261121856866537,0.008425509910981897,0.006489482269503437,-0.0019360276414784596,30,37,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,voltage_window,large_ge_0.05Ah,129,23,0.9147286821705426,0.9464285714285714,-0.0316998892580288,0.12595539770214417,0.13852776614987086,0.01257236844772669,118,106,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,voltage_window,medium_0.02_to_0.05Ah,75,19,0.8767123287671232,0.9538461538461539,-0.07713382507903066,0.03527134025596406,0.03427041111111108,-0.0010009291448529814,64,62,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,voltage_window,small_0.01_to_0.02Ah,49,13,0.7959183673469388,0.9166666666666666,-0.12074829931972786,0.01423856683607593,0.011327166666666734,-0.0029114001694091965,39,44,prospective_supported_contrast_diagnostic
temperature_holdout_fold,delta_capacity_Ah_h,3,voltage_window,tiny_lt_0.01Ah,183,13,0.8115942028985508,0.7679558011049724,0.04363840179357836,0.007443155438024836,0.007496914389799585,5.3758951774749396e-05,112,139,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,all,large_ge_0.05Ah,1790,208,0.9406827084499161,0.9614525139664805,-0.020769805516564377,0.11988433899016684,0.07709560865921786,-0.04278873033094899,1681,1721,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,all,medium_0.02_to_0.05Ah,513,108,0.8185483870967742,0.9142300194931774,-0.09568163239640315,0.033883878292894014,0.011250350877192988,-0.022633527415701026,406,469,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,all,small_0.01_to_0.02Ah,242,58,0.4291845493562232,0.8842975206611571,-0.4551129713049339,0.027799276464093626,0.006279646005509604,-0.021519630458584023,100,214,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,all,tiny_lt_0.01Ah,329,53,0.40397350993377484,0.7993920972644377,-0.3954185873306629,0.023344756472871694,0.005211176291793333,-0.01813358018107836,122,263,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,charge_c_rate,large_ge_0.05Ah,155,33,0.974025974025974,0.9290322580645162,0.04499371596145785,0.17809743778896056,0.15068150000000002,-0.027415937788960537,150,144,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,charge_c_rate,medium_0.02_to_0.05Ah,14,10,0.8461538461538461,0.6428571428571429,0.20329670329670324,0.11898839338081961,0.024453023809523917,-0.09453536957129569,11,9,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,charge_c_rate,small_0.01_to_0.02Ah,3,3,0.3333333333333333,0.0,0.3333333333333333,0.06099222043957534,0.021912666666666542,-0.039079553772908796,1,0,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,profile,large_ge_0.05Ah,130,12,0.9538461538461539,1.0,-0.0461538461538461,0.09682899921484052,0.08008033974358973,-0.016748659471250787,124,130,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,profile,medium_0.02_to_0.05Ah,21,8,0.7142857142857143,0.8095238095238095,-0.09523809523809523,0.047532213873778754,0.026352523809523888,-0.021179690064254866,15,17,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,profile,small_0.01_to_0.02Ah,6,3,0.6666666666666666,0.6666666666666666,0.0,0.022470139128251947,0.022008999999999574,-0.0004611391282523733,4,4,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,profile,tiny_lt_0.01Ah,7,1,0.5714285714285714,0.5714285714285714,0.0,0.01795712933727042,0.010957619047618954,-0.006999510289651465,4,4,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,temperature,large_ge_0.05Ah,827,101,0.9286577992744861,0.9552599758162031,-0.026602176541717037,0.11545377728267478,0.07958020898831113,-0.03587356829436365,768,790,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,temperature,medium_0.02_to_0.05Ah,245,61,0.710204081632653,0.8938775510204081,-0.18367346938775508,0.034800330138238605,0.013729307482993188,-0.021071022655245415,174,219,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,temperature,small_0.01_to_0.02Ah,191,41,0.35602094240837695,0.900523560209424,-0.544502617801047,0.03115948547647871,0.005943439790575917,-0.025216045685902792,68,172,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,temperature,tiny_lt_0.01Ah,259,44,0.36293436293436293,0.803088803088803,-0.4401544401544401,0.027126980696442895,0.0055530489060489465,-0.02157393179039395,94,208,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,voltage_window,large_ge_0.05Ah,678,62,0.9452662721893491,0.9690265486725663,-0.023760276483217213,0.11640091478526321,0.05666995575221238,-0.05973095903305083,639,657,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,voltage_window,medium_0.02_to_0.05Ah,233,29,0.9493087557603687,0.9613733905579399,-0.01206463479757125,0.02657654369830619,0.006489288984263239,-0.020087254714042952,206,224,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,voltage_window,small_0.01_to_0.02Ah,42,11,0.8181818181818182,0.9047619047619048,-0.08658008658008653,0.010908706719404429,0.004444888888888736,-0.006463817830515693,27,38,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,2,voltage_window,tiny_lt_0.01Ah,63,8,0.6666666666666666,0.8095238095238095,-0.1428571428571429,0.008394237679923571,0.003167206349206298,-0.005227031330717273,24,51,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,all,large_ge_0.05Ah,1686,173,0.9339678762641285,0.9531435349940688,-0.019175658729940315,0.13116831167091617,0.08858677619612496,-0.04258153547479121,1570,1607,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,all,medium_0.02_to_0.05Ah,459,90,0.7728285077951003,0.906318082788671,-0.13348957499357073,0.03908394938588763,0.015022144153957896,-0.02406180523192973,347,416,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,all,small_0.01_to_0.02Ah,214,44,0.4221105527638191,0.8878504672897196,-0.4657399145259005,0.027300941408108424,0.008657356697819269,-0.018643584710289155,84,190,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,all,tiny_lt_0.01Ah,288,41,0.46923076923076923,0.7326388888888888,-0.2634081196581196,0.02273905046312093,0.007825743055555544,-0.014913307407565387,122,211,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,charge_c_rate,large_ge_0.05Ah,132,23,0.9694656488549618,0.9242424242424242,0.04522322461253758,0.17292808203528875,0.15652036616161613,-0.016407715873672624,127,122,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,charge_c_rate,medium_0.02_to_0.05Ah,6,4,0.8,0.3333333333333333,0.46666666666666673,0.03297240844056722,0.0285384999999998,-0.004433908440567423,4,2,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,profile,large_ge_0.05Ah,127,12,0.9448818897637795,0.968503937007874,-0.023622047244094446,0.14347249747920998,0.11345903149606289,-0.030013465983147095,120,123,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,profile,medium_0.02_to_0.05Ah,16,7,0.75,0.875,-0.125,0.07400585886195907,0.03248066666666696,-0.041525192195292104,12,14,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,profile,small_0.01_to_0.02Ah,3,2,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.03770583931277901,0.05257266666666682,0.014866827353887814,2,1,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,profile,tiny_lt_0.01Ah,6,1,0.5,0.6666666666666666,-0.16666666666666663,0.028711034513510647,0.016821166666666738,-0.01188986784684391,3,4,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,temperature,large_ge_0.05Ah,789,85,0.8921319796954315,0.9404309252217997,-0.048298945526368264,0.13704914537770158,0.094469591043515,-0.04257955433418657,703,742,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,temperature,medium_0.02_to_0.05Ah,221,54,0.6289592760180995,0.8687782805429864,-0.23981900452488691,0.04370800546186985,0.019049401206636563,-0.024658604255233287,139,192,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,temperature,small_0.01_to_0.02Ah,175,35,0.3563218390804598,0.8914285714285715,-0.5351067323481117,0.03046803260420475,0.008673323809523797,-0.021794708794680956,62,156,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,temperature,tiny_lt_0.01Ah,226,34,0.4424778761061947,0.7256637168141593,-0.2831858407079646,0.02634645613269578,0.007959802359882025,-0.018386653772813753,100,164,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,voltage_window,large_ge_0.05Ah,638,53,0.9763779527559056,0.9717868338557993,0.004591118900106217,0.11280640088658363,0.06230534796238246,-0.050501052924201165,620,620,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,voltage_window,medium_0.02_to_0.05Ah,216,25,0.927536231884058,0.9629629629629629,-0.03542673107890493,0.03193581189173352,0.009232985339506127,-0.022702826552227395,192,208,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,voltage_window,small_0.01_to_0.02Ah,36,7,0.9090909090909091,0.9166666666666666,-0.007575757575757569,0.011038284379473184,0.004920129629629412,-0.006118154749843773,20,33,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,capacity_Ah_kh,3,voltage_window,tiny_lt_0.01Ah,56,6,0.6785714285714286,0.7678571428571429,-0.0892857142857143,0.0075407364340806925,0.006320922619047471,-0.0012198138150332216,19,43,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,all,large_ge_0.05Ah,742,183,0.8394557823129252,0.9541864139020537,-0.11473063158912855,0.21215589023269033,0.17007313881401617,-0.04208275141867415,617,604,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,all,medium_0.02_to_0.05Ah,506,115,0.7940594059405941,0.9445676274944568,-0.15050822155386268,0.06552085788607397,0.020267654150197628,-0.04525320373587634,401,426,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,all,small_0.01_to_0.02Ah,370,102,0.6937669376693767,0.8994252873563219,-0.20565834968694519,0.054065132810752106,0.013325064864864846,-0.04074006794588726,256,313,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,all,tiny_lt_0.01Ah,1256,108,0.4707874682472481,0.7767710049423394,-0.3059835366950913,0.017442066004801297,0.004479892383227169,-0.01296217362157413,556,943,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,charge_c_rate,large_ge_0.05Ah,116,33,0.8771929824561403,0.9891304347826086,-0.11193745232646835,0.2646324629696567,0.19503111206896556,-0.06960135090069114,100,91,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,charge_c_rate,medium_0.02_to_0.05Ah,38,11,0.8947368421052632,0.9333333333333333,-0.038596491228070184,0.24819228377391925,0.0197793114035088,-0.22841297237041044,34,28,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,charge_c_rate,small_0.01_to_0.02Ah,17,6,0.9411764705882353,1.0,-0.05882352941176472,0.3361924452676207,0.02200529411764698,-0.31418715114997375,16,15,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,charge_c_rate,tiny_lt_0.01Ah,1,1,1.0,1.0,0.0,0.18583452512584464,0.014399999999999743,-0.1714345251258449,1,1,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,profile,large_ge_0.05Ah,59,12,0.9152542372881356,1.0,-0.0847457627118644,0.15552323889645195,0.15954957909604522,0.004026340199593276,54,54,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,profile,medium_0.02_to_0.05Ah,39,8,0.7692307692307693,0.8888888888888888,-0.11965811965811957,0.04566478412878591,0.0243296581196581,-0.021335126009127812,30,32,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,profile,small_0.01_to_0.02Ah,24,7,0.5833333333333334,0.7619047619047619,-0.1785714285714285,0.0322071078868322,0.013465986111111078,-0.01874112177572112,14,16,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,profile,tiny_lt_0.01Ah,42,7,0.6190476190476191,0.7804878048780488,-0.16144018583042974,0.023133630129744575,0.011598547619047581,-0.011535082510696994,26,32,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,temperature,large_ge_0.05Ah,363,90,0.8760330578512396,0.9351851851851852,-0.05915212733394559,0.18568705860953777,0.16942156382001836,-0.016265494789519414,318,303,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,temperature,medium_0.02_to_0.05Ah,292,58,0.8287671232876712,0.946969696969697,-0.1182025736820258,0.043506249960888546,0.01686836187214611,-0.026637888088742435,242,250,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,temperature,small_0.01_to_0.02Ah,195,49,0.6666666666666666,0.8756756756756757,-0.2090090090090091,0.03798894454686955,0.013549147008547003,-0.024439797538322552,130,162,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,temperature,tiny_lt_0.01Ah,672,62,0.47172619047619047,0.7413793103448276,-0.26965311986863716,0.016944797787890403,0.003991483382936515,-0.012953314404953889,317,473,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,voltage_window,large_ge_0.05Ah,204,48,0.7286432160804021,0.9570552147239264,-0.22841199864352435,0.24579427195109382,0.16008434885620915,-0.08570992309488468,145,156,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,voltage_window,medium_0.02_to_0.05Ah,137,38,0.6985294117647058,0.9586776859504132,-0.2601482741857074,0.06742697618498095,0.02649197688564479,-0.04093499929933615,95,116,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,voltage_window,small_0.01_to_0.02Ah,134,40,0.7218045112781954,0.9448818897637795,-0.22307737848558407,0.045582185033620846,0.01187251243781092,-0.033709672595809925,96,120,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,2,voltage_window,tiny_lt_0.01Ah,541,38,0.45493562231759654,0.8183520599250936,-0.3634164376074971,0.01730662439555077,0.004515580406654322,-0.012791043988896446,212,437,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,all,large_ge_0.05Ah,818,149,0.8492647058823529,0.9173553719008265,-0.06809066601847358,0.18405217809069926,0.16575734963325184,-0.018294828457447426,693,666,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,all,medium_0.02_to_0.05Ah,481,102,0.8025210084033614,0.925754060324826,-0.12323305192146461,0.052062049675409644,0.0282285523215523,-0.023833497353857345,382,399,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,all,small_0.01_to_0.02Ah,363,83,0.7085714285714285,0.8930635838150289,-0.1844921552436004,0.0294007802027703,0.014403076675849379,-0.01499770352692092,248,309,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,all,tiny_lt_0.01Ah,985,88,0.5110294117647058,0.7295597484276729,-0.21853033666296706,0.01685992564018387,0.006054004737732658,-0.010805920902451211,417,696,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,charge_c_rate,large_ge_0.05Ah,104,23,0.9038461538461539,0.9647058823529412,-0.060859728506787336,0.19985006830067303,0.19470172756410256,-0.0051483407365704725,94,82,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,charge_c_rate,medium_0.02_to_0.05Ah,34,5,0.9705882352941176,1.0,-0.02941176470588236,0.05943705178100939,0.017145284313725452,-0.042291767467283935,33,30,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,profile,large_ge_0.05Ah,63,12,0.8253968253968254,0.9310344827586207,-0.10563765736179531,0.214472650604032,0.2061423068783069,-0.008330343725725109,52,54,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,profile,medium_0.02_to_0.05Ah,39,8,0.7105263157894737,0.8823529411764706,-0.1718266253869969,0.05256432389224908,0.02884052991452995,-0.023723793977719135,27,30,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,profile,small_0.01_to_0.02Ah,29,6,0.5555555555555556,0.7777777777777778,-0.2222222222222222,0.04929065270907104,0.02134495402298843,-0.027945698686082612,15,21,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,profile,tiny_lt_0.01Ah,21,6,0.7142857142857143,0.8095238095238095,-0.09523809523809523,0.061071283782078475,0.021756333333333204,-0.03931495044874527,15,17,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,temperature,large_ge_0.05Ah,431,75,0.8465116279069768,0.898989898989899,-0.052478271082922245,0.18104202516010406,0.16268696558391338,-0.018355059576190685,364,356,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,temperature,medium_0.02_to_0.05Ah,259,52,0.7992277992277992,0.9145299145299145,-0.11530211530211532,0.048998404757972784,0.02548403925353922,-0.023514365504433563,207,214,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,temperature,small_0.01_to_0.02Ah,214,43,0.6495327102803738,0.8975609756097561,-0.24802826532938227,0.026118848666963828,0.013455700934579413,-0.012663147732384415,139,184,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,temperature,tiny_lt_0.01Ah,507,47,0.503968253968254,0.6756756756756757,-0.1717074217074217,0.01887095871181375,0.0048623346482577585,-0.014008624063555991,254,325,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,voltage_window,large_ge_0.05Ah,220,39,0.8356164383561644,0.93048128342246,-0.09486484506629556,0.17376993064937782,0.14652493106060607,-0.027244999588771746,183,174,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,voltage_window,medium_0.02_to_0.05Ah,149,37,0.7931034482758621,0.9398496240601504,-0.14674617578428828,0.055573091739631236,0.03536810178970915,-0.020204989949922085,115,125,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,voltage_window,small_0.01_to_0.02Ah,120,34,0.8623853211009175,0.9122807017543859,-0.049895380653468435,0.030446838919269158,0.014414943055555546,-0.016031895863713612,94,104,prospective_supported_contrast_diagnostic
voltage_window_holdout_fold,delta_capacity_Ah_h,3,voltage_window,tiny_lt_0.01Ah,457,35,0.5085910652920962,0.7831858407079646,-0.2745947754158684,0.01259727293056431,0.006654503282275683,-0.005942769648288626,148,354,prospective_supported_contrast_diagnostic
