target,split_name,heldout_fold,parameter_set,gain,n_intervals,nominal_temperature_C,voltage_window_family,nominal_charge_C_rate,aging_mode,prior_eis_feature_group,prior_eis_source_report,best_noneis_feature_group,best_noneis_source_report,best_noneis_condition_mae,prior_eis_condition_mae
delta_pulse_1s_resistance,profile_holdout_fold,1,73,3.665506349531341e-06,31,25.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P3_state_nominal,pulse_resistance_l0_l3_report.json,0.0007705331549599848,0.0007668676486104535
delta_pulse_1s_resistance,profile_holdout_fold,1,74,3.944230176696915e-05,45,40.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P3_state_nominal,pulse_resistance_l0_l3_report.json,0.0005562145602828761,0.0005167722585159069
delta_pulse_1s_resistance,profile_holdout_fold,1,75,6.435930930368851e-05,83,40.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P3_state_nominal,pulse_resistance_l0_l3_report.json,0.0005301700833767048,0.0004658107740730163
delta_pulse_1s_resistance,profile_holdout_fold,1,76,8.969879503852908e-05,82,40.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P3_state_nominal,pulse_resistance_l0_l3_report.json,0.0006229511089106943,0.0005332523138721652
delta_pulse_1s_resistance,temperature_holdout_fold,1,1,-9.88084372301472e-06,84,0.0,calendar_soc_10,0.0,calendar,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0003439254730434428,0.00035380631676645754
delta_pulse_1s_resistance,temperature_holdout_fold,1,2,-9.178261657598189e-06,84,0.0,calendar_soc_50,0.0,calendar,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0003804036156867823,0.0003895818773443805
delta_pulse_1s_resistance,temperature_holdout_fold,1,3,4.238527567962348e-06,84,0.0,calendar_soc_90,0.0,calendar,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.00034939858981029967,0.0003451600622423373
delta_pulse_1s_resistance,temperature_holdout_fold,1,4,-4.353168135171981e-06,84,0.0,calendar_soc_100,0.0,calendar,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.00033848845921745265,0.00034284162735262464
delta_pulse_1s_resistance,temperature_holdout_fold,1,17,-9.263103027461477e-05,24,0.0,approx_0_100,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0010800569011897123,0.001172687931464327
delta_pulse_1s_resistance,temperature_holdout_fold,1,18,-0.00021748489461181518,17,0.0,approx_0_100,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0012631541429074737,0.0014806390375192888
delta_pulse_1s_resistance,temperature_holdout_fold,1,19,0.00022299753837981117,6,0.0,approx_0_100,1.0,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0043704568741254465,0.004147459335745635
delta_pulse_1s_resistance,temperature_holdout_fold,1,20,0.0005120117035152348,6,0.0,approx_0_100,1.67,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0011820630710000805,0.0006700513674848457
delta_pulse_1s_resistance,temperature_holdout_fold,1,21,-4.38089377685939e-06,42,0.0,approx_10_100,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0007211847695245271,0.0007255656633013865
delta_pulse_1s_resistance,temperature_holdout_fold,1,22,-2.1762100766131807e-05,20,0.0,approx_10_100,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.001332675175287232,0.0013544372760533638
delta_pulse_1s_resistance,temperature_holdout_fold,1,23,0.0002312588553089901,6,0.0,approx_10_100,1.0,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.003964625588836385,0.003733366733527395
delta_pulse_1s_resistance,temperature_holdout_fold,1,24,0.000395496052132666,4,0.0,approx_10_100,1.67,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.001353592828733637,0.0009580967766009711
delta_pulse_1s_resistance,temperature_holdout_fold,1,25,4.843739431371202e-07,66,0.0,approx_10_90,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0005125912100475572,0.0005121068361044201
delta_pulse_1s_resistance,temperature_holdout_fold,1,26,4.248206152371423e-06,30,0.0,approx_10_90,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0008582207742861054,0.000853972568133734
delta_pulse_1s_resistance,temperature_holdout_fold,1,27,5.1141903315730366e-05,13,0.0,approx_10_90,1.0,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0017109521485063237,0.0016598102451905934
delta_pulse_1s_resistance,temperature_holdout_fold,1,28,-0.0003370711291735412,9,0.0,approx_10_90,1.67,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.002111353626778108,0.002448424755951649
delta_pulse_1s_resistance,temperature_holdout_fold,1,65,-5.290575735339745e-06,53,0.0,approx_0_100,0.0,profile,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0006110908098865623,0.0006163813856219021
delta_pulse_1s_resistance,temperature_holdout_fold,1,66,1.154031777438752e-05,83,0.0,approx_0_100,0.0,profile,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0006380077462802209,0.0006264674285058334
delta_pulse_1s_resistance,temperature_holdout_fold,1,67,-0.00017675253387496297,12,0.0,approx_0_100,0.0,profile,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.002134625075699194,0.002311377609574157
delta_pulse_1s_resistance,temperature_holdout_fold,2,13,5.93806811756532e-05,83,40.0,calendar_soc_10,0.0,calendar,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0004710741382671527,0.0004116934570914995
delta_pulse_1s_resistance,temperature_holdout_fold,2,14,2.5055245104749495e-05,84,40.0,calendar_soc_50,0.0,calendar,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0003919706424538004,0.0003669153973490509
delta_pulse_1s_resistance,temperature_holdout_fold,2,15,6.822585136143371e-05,78,40.0,calendar_soc_90,0.0,calendar,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0004957580096867363,0.00042753215832530263
delta_pulse_1s_resistance,temperature_holdout_fold,2,16,9.8449381871853e-05,78,40.0,calendar_soc_100,0.0,calendar,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0005807870790225755,0.0004823376971507225
delta_pulse_1s_resistance,temperature_holdout_fold,2,53,-1.5161613175281464e-07,41,40.0,approx_0_100,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0007314321254216101,0.0007315837415533629
delta_pulse_1s_resistance,temperature_holdout_fold,2,54,-1.6697535917507508e-05,43,40.0,approx_0_100,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0008611847239174894,0.0008778822598349969
delta_pulse_1s_resistance,temperature_holdout_fold,2,55,5.7042346212904686e-05,20,40.0,approx_0_100,1.0,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0015060392352093826,0.001448996888996478
delta_pulse_1s_resistance,temperature_holdout_fold,2,56,-0.00019684212027404444,10,40.0,approx_0_100,1.67,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.00115159617211689,0.0013484382923909344
delta_pulse_1s_resistance,temperature_holdout_fold,2,57,2.4570086711544863e-06,33,40.0,approx_10_100,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0009327291399905685,0.000930272131319414
delta_pulse_1s_resistance,temperature_holdout_fold,2,58,0.00016022371875659257,35,40.0,approx_10_100,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0012005585384692332,0.0010403348197126406
delta_pulse_1s_resistance,temperature_holdout_fold,2,59,2.1041623438256387e-05,16,40.0,approx_10_100,1.0,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0014822293809246992,0.0014611877574864428
delta_pulse_1s_resistance,temperature_holdout_fold,2,60,-0.00013279406548032677,12,40.0,approx_10_100,1.67,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0017001984019083844,0.0018329924673887112
delta_pulse_1s_resistance,temperature_holdout_fold,2,61,2.381416662488922e-05,84,40.0,approx_10_90,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.00047521520419678743,0.0004514010375718982
delta_pulse_1s_resistance,temperature_holdout_fold,2,62,1.4557150055260158e-05,84,40.0,approx_10_90,0.33,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0004683881663148053,0.00045383101625954517
delta_pulse_1s_resistance,temperature_holdout_fold,2,63,-3.492753940842388e-06,80,40.0,approx_10_90,1.0,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.000672712485901143,0.0006762052398419854
delta_pulse_1s_resistance,temperature_holdout_fold,2,64,-0.00011596870976007605,35,40.0,approx_10_90,1.67,cyclic,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0007560680055910962,0.0008720367153511723
delta_pulse_1s_resistance,temperature_holdout_fold,2,74,0.00013942995876239722,45,40.0,approx_0_100,0.0,profile,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0008145718964729179,0.0006751419377105206
delta_pulse_1s_resistance,temperature_holdout_fold,2,75,9.424676353281876e-05,83,40.0,approx_0_100,0.0,profile,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.0005439070073422456,0.0004496602438094268
delta_pulse_1s_resistance,temperature_holdout_fold,2,76,8.628788143640476e-05,82,40.0,approx_0_100,0.0,profile,P_E3_stress_eis,pulse_with_prior_eis_hgb50_report.json,P5_stress_v1_1,pulse_resistance_l0_l3_report.json,0.001227109070897346,0.0011408211894609413
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,17,0.0007932057557363341,24,0.0,approx_0_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0020928322079869642,0.00129962645225063
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,18,0.0007226970192190784,17,0.0,approx_0_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0020583680830709543,0.001335671063851876
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,19,0.00029128663468704205,6,0.0,approx_0_100,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.003383421735076998,0.003092135100389956
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,20,0.0004773530032418415,6,0.0,approx_0_100,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.002874026569577051,0.0023966735663352094
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,29,0.0007296381483355536,40,10.0,approx_0_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.00211326170828353,0.0013836235599479763
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,30,0.0009859190707575023,24,10.0,approx_0_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0029213490952173984,0.001935430024459896
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,31,-0.00020511414766294627,6,10.0,approx_0_100,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.000985098614084943,0.0011902127617478893
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,32,0.0013060539213165458,6,10.0,approx_0_100,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.004661878356575879,0.003355824435259333
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,41,0.0010807107482689693,53,25.0,approx_0_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0024429946175971817,0.0013622838693282124
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,42,0.0014520775877470444,46,25.0,approx_0_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0031285052601687327,0.0016764276724216883
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,43,-0.00045360435250525613,12,25.0,approx_0_100,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0013833518682774368,0.001836956220782693
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,44,-0.00097659622160068,5,25.0,approx_0_100,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0017951725482566762,0.0027717687698573562
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,53,0.00038890405225509384,41,40.0,approx_0_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0008992245210410281,0.0005103204687859343
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,54,0.0006283036943208989,43,40.0,approx_0_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0014239332625793678,0.0007956295682584689
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,55,0.0007310997573531522,20,40.0,approx_0_100,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0021171717048492997,0.0013860719474961475
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,56,0.0006200999709835838,10,40.0,approx_0_100,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0014581072726478378,0.000838007301664254
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,65,0.0002749382985750894,53,0.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0012141669493902789,0.0009392286508151895
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,66,3.297163669524418e-05,83,0.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.001038440624793682,0.0010054689880984377
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,67,-0.0007984623886084425,12,0.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0017519309008373852,0.0025503932894458277
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,68,0.0003821468563941755,75,10.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.001109180880233818,0.0007270340238396426
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,69,0.00017988277924077783,84,10.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0007928795138838306,0.0006129967346430528
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,70,0.0007559659592612207,16,10.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0018123451370308339,0.0010563791777696131
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,71,0.00011541728967846994,84,25.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006076842187733218,0.0004922669290948518
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,72,0.0002533910614890238,84,25.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0008111648794364031,0.0005577738179473793
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,73,6.19850074146136e-05,31,25.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0008025508305140203,0.0007405658230994067
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,74,0.00032681047631521163,45,40.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0009290233672684316,0.0006022128909532199
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,75,0.0001714615618183266,83,40.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005664075514335428,0.0003949459896152162
delta_pulse_1s_resistance,voltage_window_holdout_fold,1,76,0.00014001079614330074,82,40.0,approx_0_100,0.0,profile,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006243083174472478,0.0004842975213039471
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,21,0.00041251607746108684,42,0.0,approx_10_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0011953443708272395,0.0007828282933661526
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,22,-0.0001629543646660134,20,0.0,approx_10_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0014171782291844252,0.0015801325938504386
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,23,-0.0011131590812485472,6,0.0,approx_10_100,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0031467318287144237,0.004259890909962971
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,24,0.0018115688809221247,4,0.0,approx_10_100,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0022731057159273804,0.0004615368350052558
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,25,-6.992526090144181e-05,66,0.0,approx_10_90,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0007505891298662437,0.0008205143907676855
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,26,-0.00016226205566678047,30,0.0,approx_10_90,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0010027891014814366,0.001165051157148217
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,27,-0.0007966506496514796,13,0.0,approx_10_90,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.001578551699678906,0.0023752023493303857
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,28,-0.0014901187489002148,9,0.0,approx_10_90,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.001607851823941184,0.0030979705728413987
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,33,0.00037794160586652174,64,10.0,approx_10_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0008321470185956526,0.0004542054127291308
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,34,0.00031314153498924926,43,10.0,approx_10_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.001133830550517881,0.0008206890155286318
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,35,-0.0010187060585830363,11,10.0,approx_10_100,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0018522895243320604,0.0028709955829150967
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,36,-4.747069342083462e-05,6,10.0,approx_10_100,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0051745935959542615,0.005222064289375096
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,37,-0.00017062472231604766,84,10.0,approx_10_90,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.000541625896084223,0.0007122506184002707
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,38,-7.111500207717086e-05,59,10.0,approx_10_90,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0009128612783317766,0.0009839762804089475
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,39,-0.0013105831075717628,20,10.0,approx_10_90,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0014633411585436564,0.0027739242661154193
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,40,-0.0016018421158101614,13,10.0,approx_10_90,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0014368444961666985,0.00303868661197686
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,45,-0.00037845711403817876,84,25.0,approx_10_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005468616613979871,0.0009253187754361659
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,46,-0.00019998221840794301,84,25.0,approx_10_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006898230329914558,0.0008898052513993988
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,47,-0.001099879839685324,30,25.0,approx_10_100,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0012364851937472976,0.0023363650334326217
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,48,-0.002014550947051585,10,25.0,approx_10_100,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0009027551741052593,0.0029173061211568443
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,49,-0.0003357936289501805,83,25.0,approx_10_90,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0005752240206450812,0.0009110176495952617
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,50,-0.00046863908072107606,84,25.0,approx_10_90,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006019565915105078,0.001070595672231584
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,51,-0.002283269445273558,60,25.0,approx_10_90,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0006395185284576449,0.002922787973731203
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,52,-0.001999487037543415,26,25.0,approx_10_90,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0012468722897566282,0.003246359327300043
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,57,0.00016062437471655807,33,40.0,approx_10_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0008657134021211096,0.0007050890274045515
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,58,0.00021442543174051603,35,40.0,approx_10_100,0.33,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0011058992565480118,0.0008914738248074958
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,59,7.583115482550349e-05,16,40.0,approx_10_100,1.0,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.001102855019084828,0.0010270238642593244
delta_pulse_1s_resistance,voltage_window_holdout_fold,2,60,-0.0006803313178531628,12,40.0,approx_10_100,1.67,cyclic,P_E1_nominal_eis,pulse_with_prior_eis_hgb50_report.json,P1_state_time,pulse_resistance_l0_l3_report.json,0.0018737507540569857,0.0025540820719101485
