candidate_condition_mae,candidate_feature_group,candidate_model_level,condition_mae_gain,feature_group,heldout_fold,model_setting_id,parameter_set,reference_condition_mae,reference_feature_group,reference_model_level,run_scope,split_name,target
0.08909996327645893,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.007426491076820738,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,44,0.09652645435327967,F4_state_log_age_scalar,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.08909996327645893,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.0006608151640865451,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,44,0.08976077844054547,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.05055690470124693,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.008387271706901636,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,48,0.058944176408148564,F4_state_log_age_scalar,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.05055690470124693,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0181882129084779,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,48,0.03236869179276903,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.054792378980070736,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.004296474584401619,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,52,0.059088853564472354,F4_state_log_age_scalar,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.054792378980070736,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.007885828720217106,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,52,0.06267820770028784,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.06236499626762237,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.020701500775202587,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,56,0.08306649704282495,F4_state_log_age_scalar,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.06236499626762237,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,-0.0016105881065928904,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,56,0.06075440816102948,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.11042665251165107,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.01797895183647963,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,60,0.1284056043481307,F4_state_log_age_scalar,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
0.11042665251165107,F4_state_log_age_scalar,R5_train_only_stressor_selected_hgb,0.019693658941646625,F4_state_log_age_scalar,1,R5_train_only_stressor_selected_hgb,60,0.1301203114532977,F8_timestamp_weighted_stress,R0_reference_hgb50,primary,c_rate_holdout_fold,delta_capacity_Ah
