run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,delta_nyquist_semicircle_width_proxy,profile_holdout_fold,1,0.00048287733350823567,0.0004114859472007598,0.0009766024440379772,0.00042231731840834994,0.0006602279563829697,509
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,delta_nyquist_semicircle_width_proxy,temperature_holdout_fold,2,0.0007052919614847172,0.0005519275720250002,0.0026686805244525774,0.0004926173643642959,0.0014461564964932006,1222
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,delta_nyquist_semicircle_width_proxy,voltage_window_holdout_fold,3,0.0006239173217528279,0.0005227952059823197,0.002764769496100523,0.0004720267307208482,0.000976258337726446,2712
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,eis_z_abs_1kHz_k1,c_rate_holdout_fold,1,0.0011960056397505696,0.0008845769192158924,0.0027819260829987256,0.000909861235838868,0.0016951340098061791,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,eis_z_abs_1kHz_k1,condition_fold,5,0.0005467656894306324,0.00042370571992184357,0.0026856238342261086,0.000314160247461014,0.0007288700457178566,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,eis_z_abs_1kHz_k1,profile_holdout_fold,1,0.0004615755941371656,0.000403535608766554,0.0010963465375306786,0.00032044046000896176,0.0006930728718682539,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,eis_z_abs_1kHz_k1,temperature_holdout_fold,2,0.0006952036564128086,0.0005662424361500462,0.0028276857220296547,0.0004062777056026006,0.0009095599337166432,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,eis_z_abs_1kHz_k1,voltage_window_holdout_fold,3,0.0005730103679792917,0.00046638295451809645,0.0028737047924770973,0.0004005684036182949,0.000797979921504298,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,nyquist_semicircle_width_proxy_k1,c_rate_holdout_fold,1,0.0013686369803190268,0.000865994872821512,0.003158472764063054,0.0009856632400555786,0.00161870791475847,98
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,nyquist_semicircle_width_proxy_k1,condition_fold,5,0.0006734253321223491,0.0004963685005123723,0.0027429492369740946,0.00045015593056627203,0.0009994010930662281,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,nyquist_semicircle_width_proxy_k1,profile_holdout_fold,1,0.0005804314319998526,0.0005637149531981131,0.0010708192126940039,0.0004876695229788136,0.0009086800834097397,510
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,nyquist_semicircle_width_proxy_k1,temperature_holdout_fold,2,0.0007910766280788293,0.0005901236299844294,0.0026162204232580014,0.0005273165793057442,0.001467247552861602,1224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E1_state_time,nyquist_semicircle_width_proxy_k1,voltage_window_holdout_fold,3,0.0007180216949202777,0.0005895458604624513,0.003002537779941255,0.0005462944931699292,0.001081831901144562,2716
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E2_state_capacity,delta_eis_z_abs_1kHz,c_rate_holdout_fold,1,0.0010848510138352907,0.0010132238445401164,0.002202315274390617,0.0008389881941375315,0.0015052454839137486,97
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E2_state_capacity,delta_eis_z_abs_1kHz,condition_fold,5,0.00048070577467454456,0.000358328120371225,0.002712624786586724,0.00026358947135728523,0.0006379294853733433,2712
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,E2_state_capacity,delta_eis_z_abs_1kHz,profile_holdout_fold,1,0.00038954828722386576,0.0003270806791601603,0.000966521666464751,0.00030161801162576185,0.0005098687611465232,509
