run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.06911307266029151,0.06432414364350077,0.004788929016790747,0.2549572231665879,0.21287148095788866,0.04208574220869926
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.06432414364350077,0.06467652497867546,-0.0003523813351746924,0.21287148095788866,0.21174174789127612,0.0011297330666125427
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.06467652497867546,0.07568041946339686,-0.011003894484721402,0.21174174789127612,0.3177127168623069,-0.10597096897103078
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.07336612511102678,0.07353178771083739,-0.00016566259981061482,0.33416962772966885,0.37189696633360736,-0.03772733860393851
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.07353178771083739,0.12403956171280106,-0.05050777400196367,0.37189696633360736,0.32379377340610954,0.04810319292749782
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.12403956171280106,0.11473286409985241,0.009306697612948653,0.32379377340610954,0.29759749492101517,0.02619627848509437
primary,L3_quantile_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.11473286409985241,0.08918510213249198,0.02554776196736043,0.29759749492101517,0.3293503440013864,-0.03175284908037124
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.1434777369074636,0.1282272497937834,0.015250487113680211,0.27656179552853316,0.2465398894915758,0.03002190603695737
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.1282272497937834,0.14239039093503422,-0.014163141141250835,0.2465398894915758,0.3148362867389768,-0.068296397247401
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.14239039093503422,0.14690181612728787,-0.004511425192253643,0.3148362867389768,0.3111478821553094,0.0036884045836673707
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.14690181612728787,0.1475901608299135,-0.0006883447026256317,0.3111478821553094,0.29220539270620965,0.018942489449099764
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.06244624714507213,0.05645118313892552,0.005995064006146612,0.32245682141880966,0.2382334629298432,0.08422335848896645
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.05645118313892552,0.05494397527590086,0.0015072078630246621,0.2382334629298432,0.24417186501772864,-0.0059384020878854304
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F5_log_age_histograms,F6_coupled_stress,0.05494397527590086,0.054807622162151015,0.00013635311374984166,0.24417186501772864,0.2725602606599706,-0.028388395642241937
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,F6_coupled_stress,F7_c_rate_focused,0.054807622162151015,0.06032174160101683,-0.005514119438865817,0.2725602606599706,0.3210871231335057,-0.048526862473535104
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.07713099137247068,0.07197554979859645,0.005155441573874223,0.3482573693184617,0.27301307708532635,0.07524429223313533
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.07197554979859645,0.07067607573060644,0.0012994740679900113,0.27301307708532635,0.2577049969120045,0.015308080173321859
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.07067607573060644,0.07463909390895426,-0.003963018178347821,0.2577049969120045,0.31432100470786967,-0.056616007795865175
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.07463909390895426,0.07672201227115252,-0.0020829183621982605,0.31432100470786967,0.3377505651586174,-0.023429560450747733
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.09115294484610108,0.09675355614362503,-0.005600611297523955,0.369335805126665,0.3119713643187162,0.05736444080794878
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.09675355614362503,0.16195445271687095,-0.06520089657324592,0.3119713643187162,0.37247331794096106,-0.060501953622244864
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.16195445271687095,0.15030698892463748,0.01164746379223347,0.37247331794096106,0.3539456327047934,0.018527685236167657
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.15030698892463748,0.1223713268793752,0.02793566204526228,0.3539456327047934,0.40674233333113935,-0.05279670062634595
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F3_state_nominal,F4_state_log_age_scalar,0.1357805446682116,0.10052211375194971,0.03525843091626189,0.23792657351008098,0.16649660093158541,0.07142997257849557
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.10052211375194971,0.09773766148399461,0.0027844522679550954,0.16649660093158541,0.18149562532355545,-0.01499902439197004
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F5_log_age_histograms,F6_coupled_stress,0.09773766148399461,0.11158346373508982,-0.013845802251095204,0.18149562532355545,0.20837894213128094,-0.026883316807725488
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,F6_coupled_stress,F7_c_rate_focused,0.11158346373508982,0.1433728983143765,-0.03178943457928668,0.20837894213128094,0.2327531706169196,-0.024374228485638666
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F3_state_nominal,F4_state_log_age_scalar,0.05871989839692735,0.046984927396475064,0.011734971000452288,0.23797807466796894,0.19244805545008023,0.04553001921788871
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F4_state_log_age_scalar,F5_log_age_histograms,0.046984927396475064,0.04309982351382184,0.003885103882653222,0.19244805545008023,0.18305306233335594,0.009394993116724287
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,F5_log_age_histograms,F6_coupled_stress,0.04309982351382184,0.04360981294123136,-0.0005099894274095199,0.18305306233335594,0.18467403915604613,-0.00162097682269019
