model_level,feature_group,target,split_name,heldout_fold,primary_mae,sensitivity_mae,primary_minus_sensitivity_mae,primary_condition_mean_mae,sensitivity_condition_mean_mae,primary_minus_sensitivity_condition_mean_mae
L0_persistence,persistence,capacity_Ah_k1,voltage_window_holdout_fold,3,0.012119906485671192,0.012160583146067414,-4.067666039622199e-05,0.01226394259386447,0.012132131121078284,0.00013181147278618598
L0_persistence,persistence,delta_capacity_Ah,c_rate_holdout_fold,1,0.249394025477707,0.2568258256880734,-0.007431800210366379,0.33485399645173297,0.32449283585858585,0.010361160593147123
L0_persistence,persistence,delta_capacity_Ah,condition_fold,0,0.06039788862559242,0.05767294193548387,0.0027249466901085526,0.1110837766877153,0.11172722585310783,-0.0006434491653925373
L0_persistence,persistence,delta_capacity_Ah,condition_fold,1,0.05172699421965318,0.0512896828125,0.00043731140715318195,0.10458010102451172,0.10316011708008822,0.0014199839444234974
L0_persistence,persistence,delta_capacity_Ah,condition_fold,2,0.044570210762331836,0.043868488226059654,0.0007017225362721813,0.1064322646434752,0.10267655363128135,0.003755711012193852
L0_persistence,persistence,delta_capacity_Ah,condition_fold,3,0.09698693713163065,0.09573544502617799,0.0012514921054526534,0.2082177395302513,0.20657853537370657,0.0016392041565447268
L0_persistence,persistence,delta_capacity_Ah,condition_fold,4,0.06224269874476987,0.06520487854251013,-0.002962179797740258,0.15973971419119645,0.15417214108141308,0.005567573109783369
L0_persistence,persistence,delta_capacity_Ah,profile_holdout_fold,1,0.06011867952127659,0.05452168320610686,0.0055969963151697305,0.09615964607551501,0.09587597515578931,0.00028367091972569813
L0_persistence,persistence,delta_capacity_Ah,temperature_holdout_fold,1,0.07822097708894879,0.08570651046025105,-0.007485533371302255,0.20084791504587327,0.20118450286975748,-0.00033658782388421016
L0_persistence,persistence,delta_capacity_Ah,temperature_holdout_fold,2,0.05981075566037736,0.060446950255102036,-0.0006361945947246789,0.09966475002151601,0.10339941439176172,-0.0037346643702457077
L0_persistence,persistence,delta_capacity_Ah,voltage_window_holdout_fold,1,0.08984164955752212,0.08738739611178614,0.0024542534457359794,0.18491190451262138,0.18277570623062991,0.0021361982819914638
L0_persistence,persistence,delta_capacity_Ah,voltage_window_holdout_fold,2,0.08160364843180161,0.07789269056603774,0.003710957865763864,0.15900410343717922,0.1554566233985054,0.003547480038673806
L0_persistence,persistence,delta_capacity_Ah,voltage_window_holdout_fold,3,0.012119906485671192,0.012160583146067414,-4.067666039622199e-05,0.01226394259386447,0.012132131121078284,0.00013181147278618598
L1_ridge,F0_time_only,capacity_Ah_k1,c_rate_holdout_fold,1,0.3338284496711024,0.35819132555951094,-0.02436287588840852,0.3499999875818673,0.3523864661648372,-0.0023864785829699198
L1_ridge,F0_time_only,capacity_Ah_k1,condition_fold,0,0.20097832807605992,0.18910393568470274,0.01187439239135718,0.24472003780230991,0.2433866418086748,0.0013333959936351059
L1_ridge,F0_time_only,capacity_Ah_k1,condition_fold,1,0.23558197699547984,0.2351975591572341,0.0003844178382457486,0.24774610123266036,0.2546032516908784,-0.006857150458218025
L1_ridge,F0_time_only,capacity_Ah_k1,condition_fold,2,0.23437603807214327,0.24251685243021473,-0.008140814358071458,0.2604834965643143,0.26358800889372974,-0.003104512329415443
L1_ridge,F0_time_only,capacity_Ah_k1,condition_fold,3,0.24309215952143884,0.2463426577352343,-0.003250498213795472,0.2952932300407972,0.2949300916604852,0.0003631383803119892
L1_ridge,F0_time_only,capacity_Ah_k1,condition_fold,4,0.2214045749918934,0.21365739464955844,0.007747180342334958,0.26316891188823754,0.26188655193200444,0.0012823599562331034
L1_ridge,F0_time_only,capacity_Ah_k1,profile_holdout_fold,1,0.2078565814546636,0.1947673100617417,0.013089271392921903,0.2485590755907792,0.25724623730833357,-0.008687161717554376
L1_ridge,F0_time_only,capacity_Ah_k1,temperature_holdout_fold,1,0.2732822325928523,0.2764693928586952,-0.0031871602658429254,0.31385523559243733,0.32962467461402917,-0.015769439021591836
L1_ridge,F0_time_only,capacity_Ah_k1,temperature_holdout_fold,2,0.18899448930428187,0.19010778688720115,-0.0011132975829192815,0.22093806728238086,0.2294332155388583,-0.00849514825647743
L1_ridge,F0_time_only,capacity_Ah_k1,voltage_window_holdout_fold,1,0.28280170065800714,0.2804073168238999,0.0023943838341072277,0.3441181103670127,0.3425576779458602,0.0015604324211525022
L1_ridge,F0_time_only,capacity_Ah_k1,voltage_window_holdout_fold,2,0.2024555650355572,0.1919855610746591,0.010470003960898089,0.249759769850356,0.24478959572626552,0.004970174124090482
L1_ridge,F0_time_only,capacity_Ah_k1,voltage_window_holdout_fold,3,0.4315647996263922,0.42627338889160293,0.005291410734789281,0.4299544411098366,0.42614042887147835,0.0038140122383582553
L1_ridge,F0_time_only,delta_capacity_Ah,c_rate_holdout_fold,1,0.1808399221413952,0.18856642504614984,-0.007726502904754656,0.2605493175752323,0.25003239591524645,0.010516921659985856
L1_ridge,F0_time_only,delta_capacity_Ah,condition_fold,0,0.049344564042135504,0.04912964987470135,0.00021491416743415342,0.07815029067121042,0.08125852576120574,-0.0031082350899953176
L1_ridge,F0_time_only,delta_capacity_Ah,condition_fold,1,0.054919989314128996,0.054628467335129174,0.00029152197899982163,0.08534965368530537,0.08458899665143707,0.000760657033868295
L1_ridge,F0_time_only,delta_capacity_Ah,condition_fold,2,0.052520364010545724,0.054821143602940464,-0.0023007795923947402,0.09090663423393704,0.08998090911667507,0.0009257251172619663
L1_ridge,F0_time_only,delta_capacity_Ah,condition_fold,3,0.07697738813436442,0.0766333461512512,0.0003440419831132191,0.15575806021747146,0.15478770643913026,0.0009703537783412042
L1_ridge,F0_time_only,delta_capacity_Ah,condition_fold,4,0.05611779117486411,0.05655187529111905,-0.0004340841162549375,0.12562688041178066,0.12067797835276604,0.004948902059014618
L1_ridge,F0_time_only,delta_capacity_Ah,profile_holdout_fold,1,0.049963340290657854,0.05127901817096894,-0.0013156778803110891,0.07307309693883411,0.07851241013882937,-0.005439313199995258
L1_ridge,F0_time_only,delta_capacity_Ah,temperature_holdout_fold,1,0.07089448845690587,0.07610562208911688,-0.0052111336322110124,0.15683698009522154,0.1583992163088268,-0.001562236213605267
L1_ridge,F0_time_only,delta_capacity_Ah,temperature_holdout_fold,2,0.05047118981736503,0.052532448175010356,-0.0020612583576453264,0.07252305153258277,0.07732020939504186,-0.004797157862459087
L1_ridge,F0_time_only,delta_capacity_Ah,voltage_window_holdout_fold,1,0.06417082872876598,0.06521109693002088,-0.0010402682012548986,0.13865875327076424,0.13773586517892084,0.0009228880918434046
L1_ridge,F0_time_only,delta_capacity_Ah,voltage_window_holdout_fold,2,0.05668827661658224,0.05516280560646563,0.0015254710101166094,0.11350451118588492,0.11074668378654828,0.0027578273993366376
L1_ridge,F0_time_only,delta_capacity_Ah,voltage_window_holdout_fold,3,0.05847928170748172,0.05721087962590948,0.0012684020815722369,0.058404228304340625,0.05748514429695445,0.0009190840073861756
L1_ridge,F1_state_time,capacity_Ah_k1,c_rate_holdout_fold,1,0.17567258924875337,0.18070428693794655,-0.005031697689193176,0.25778030462394613,0.2457257286509992,0.01205457597294693
L1_ridge,F1_state_time,capacity_Ah_k1,condition_fold,0,0.05731428985321775,0.05807151021096905,-0.0007572203577512968,0.08354776537968792,0.08651780100152984,-0.002970035621841921
L1_ridge,F1_state_time,capacity_Ah_k1,condition_fold,1,0.05141515800036267,0.05076298518553415,0.0006521728148285236,0.08432935314003538,0.08242513670130204,0.0019042164387333416
L1_ridge,F1_state_time,capacity_Ah_k1,condition_fold,2,0.048389526747805243,0.04871476461511066,-0.00032523786730541404,0.08695304720019816,0.08545771561715791,0.0014953315830402436
L1_ridge,F1_state_time,capacity_Ah_k1,condition_fold,3,0.07549271507746048,0.07574814631064962,-0.0002554312331891351,0.1518099787048702,0.15018528138941828,0.0016246973154519229
L1_ridge,F1_state_time,capacity_Ah_k1,condition_fold,4,0.055130295726006424,0.05717857252380267,-0.0020482767977962474,0.12498956875596169,0.11986545202347267,0.005124116732489026
L1_ridge,F1_state_time,capacity_Ah_k1,profile_holdout_fold,1,0.06641775815589444,0.06773203731273242,-0.0013142791568379747,0.08071320933663906,0.08341933353651539,-0.002706124199876328
L1_ridge,F1_state_time,capacity_Ah_k1,temperature_holdout_fold,1,0.06728206340142807,0.07274672928471855,-0.005464665883290476,0.15346305631025592,0.15286679704552855,0.0005962592647273668
L1_ridge,F1_state_time,capacity_Ah_k1,temperature_holdout_fold,2,0.0513986798549207,0.05182367744952399,-0.00042499759460329356,0.07313762468117718,0.07682558422415854,-0.003687959542981359
L1_ridge,F1_state_time,capacity_Ah_k1,voltage_window_holdout_fold,1,0.0867387415947201,0.08821512286076608,-0.0014763812660459757,0.1469926772400047,0.14521999860053247,0.001772678639472225
L1_ridge,F1_state_time,capacity_Ah_k1,voltage_window_holdout_fold,2,0.05771983659783237,0.055995173507967955,0.0017246630898644158,0.11323008665082954,0.11057789596300302,0.0026521906878265167
L1_ridge,F1_state_time,capacity_Ah_k1,voltage_window_holdout_fold,3,0.05651451034234517,0.05595074215857758,0.0005637681837675906,0.05626479400399543,0.05572711843358771,0.0005376755704077155
L1_ridge,F1_state_time,delta_capacity_Ah,c_rate_holdout_fold,1,0.1756716639829625,0.18069505606593692,-0.0050233920829744205,0.25778236614505096,0.24572366736297577,0.012058698782075189
L1_ridge,F1_state_time,delta_capacity_Ah,condition_fold,0,0.05734657619018607,0.058111523524428874,-0.000764947334242802,0.0835785005423017,0.0865528081027841,-0.002974307560482392
L1_ridge,F1_state_time,delta_capacity_Ah,condition_fold,1,0.051432196933011765,0.05078738503082188,0.0006448119021898874,0.0843457983831209,0.0824468117268461,0.0018989866562747898
L1_ridge,F1_state_time,delta_capacity_Ah,condition_fold,2,0.04841065934218122,0.04874662377210091,-0.0003359644299196843,0.08696816899236771,0.08548282762053247,0.0014853413718352443
L1_ridge,F1_state_time,delta_capacity_Ah,condition_fold,3,0.07551483551402348,0.0757789179762523,-0.0002640824622288235,0.1518231238513627,0.15019389722033402,0.0016292266310286851
L1_ridge,F1_state_time,delta_capacity_Ah,condition_fold,4,0.05514937876712388,0.05720636500821613,-0.002056986241092254,0.12500269014042206,0.11988263040067297,0.0051200597397490916
L1_ridge,F1_state_time,delta_capacity_Ah,profile_holdout_fold,1,0.06646073925849266,0.06778558929334513,-0.0013248500348524705,0.08073948583743822,0.08344348474858632,-0.0027039989111481005
L1_ridge,F1_state_time,delta_capacity_Ah,temperature_holdout_fold,1,0.06730660730818543,0.07277807754764212,-0.005471470239456697,0.1534790995598878,0.15288149559179093,0.0005976039680968825
L1_ridge,F1_state_time,delta_capacity_Ah,temperature_holdout_fold,2,0.05141714129617686,0.05184272249502194,-0.00042558119884508055,0.07315430816891462,0.07684368283052478,-0.0036893746616101647
L1_ridge,F1_state_time,delta_capacity_Ah,voltage_window_holdout_fold,1,0.08681018628263719,0.08831174778261766,-0.0015015614999804722,0.1470335443046594,0.1452722640160902,0.0017612802885692003
L1_ridge,F1_state_time,delta_capacity_Ah,voltage_window_holdout_fold,2,0.05774105590524881,0.05602092499641423,0.0017201309088345842,0.11324476102910855,0.11059412727513859,0.0026506337539699554
L1_ridge,F1_state_time,delta_capacity_Ah,voltage_window_holdout_fold,3,0.05668615205584282,0.056179619854110574,0.000506532201732246,0.05643495441419087,0.05595233031829462,0.0004826240958962502
L1_ridge,F2_state_exposure,capacity_Ah_k1,c_rate_holdout_fold,1,0.17634452703463602,0.18204812724670807,-0.0057036002120720575,0.2579041266098638,0.2461711451698572,0.01173298144000659
L1_ridge,F2_state_exposure,capacity_Ah_k1,condition_fold,0,0.05329151988146688,0.053965610688436895,-0.0006740908069700138,0.07923311891776301,0.08259739277994381,-0.0033642738621808
L1_ridge,F2_state_exposure,capacity_Ah_k1,condition_fold,1,0.050511557670549476,0.04963673158724354,0.0008748260833059338,0.08445667449000986,0.08282740990619478,0.0016292645838150849
L1_ridge,F2_state_exposure,capacity_Ah_k1,condition_fold,2,0.04575547027418876,0.04605783365323552,-0.0003023633790467592,0.08468086875994638,0.08297053559360158,0.0017103331663447935
L1_ridge,F2_state_exposure,capacity_Ah_k1,condition_fold,3,0.07384631172403598,0.07458285667117258,-0.000736544947136597,0.1506739891692461,0.15003589875117662,0.0006380904180694758
L1_ridge,F2_state_exposure,capacity_Ah_k1,condition_fold,4,0.05301722646543059,0.05490106777995836,-0.001883841314527769,0.1224834238064351,0.11760842480275789,0.004874999003677202
L1_ridge,F2_state_exposure,capacity_Ah_k1,profile_holdout_fold,1,0.06075798562087528,0.06256124455979213,-0.001803258938916849,0.07757958123662996,0.0816306224282465,-0.004051041191616533
L1_ridge,F2_state_exposure,capacity_Ah_k1,temperature_holdout_fold,1,0.06446683926889002,0.0696851310912143,-0.005218291822324278,0.15059552795221393,0.15015387977505182,0.00044164817716210725
L1_ridge,F2_state_exposure,capacity_Ah_k1,temperature_holdout_fold,2,0.0517724000019192,0.05116793001058034,0.0006044699913388546,0.07293016530458404,0.0758414958537608,-0.0029113305491767633
L1_ridge,F2_state_exposure,capacity_Ah_k1,voltage_window_holdout_fold,1,0.0835459195484214,0.08552784299943558,-0.001981923451014181,0.1452569908970612,0.14411197753948174,0.0011450133575794663
L1_ridge,F2_state_exposure,capacity_Ah_k1,voltage_window_holdout_fold,2,0.0744825150544199,0.06887261883463934,0.005609896219780558,0.1177652084293086,0.11328522658586285,0.004479981843445752
L1_ridge,F2_state_exposure,capacity_Ah_k1,voltage_window_holdout_fold,3,0.05120505794424583,0.051357926891379906,-0.000152868947134073,0.0510197119446294,0.05107916809817572,-5.945615354632089e-05
L1_ridge,F2_state_exposure,delta_capacity_Ah,c_rate_holdout_fold,1,0.17661186535855253,0.18239519271484889,-0.005783327356296358,0.25791504640585056,0.24621780699500076,0.011697239410849797
L1_ridge,F2_state_exposure,delta_capacity_Ah,condition_fold,0,0.053219472388863265,0.05385582384412669,-0.0006363514552634245,0.07914515318769323,0.08248855033613521,-0.003343397148441979
L1_ridge,F2_state_exposure,delta_capacity_Ah,condition_fold,1,0.05052440761256225,0.04964982067967991,0.0008745869328823444,0.08456158717241133,0.08298528679888541,0.0015763003735259212
L1_ridge,F2_state_exposure,delta_capacity_Ah,condition_fold,2,0.045692626187891605,0.04597619769014411,-0.00028357150225250677,0.08461460243529469,0.08288319320226406,0.0017314092330306258
L1_ridge,F2_state_exposure,delta_capacity_Ah,condition_fold,3,0.07382121682439381,0.07452341272958427,-0.000702195905190453,0.15064855621691217,0.14998579136407553,0.0006627648528366448
L1_ridge,F2_state_exposure,delta_capacity_Ah,condition_fold,4,0.05299378699193681,0.05488407116504189,-0.001890284173105078,0.1224658731145696,0.11763686329753271,0.004829009817036892
L1_ridge,F2_state_exposure,delta_capacity_Ah,profile_holdout_fold,1,0.06065105070088936,0.062424754428981204,-0.0017737037280918452,0.0775314261034514,0.08160034916733581,-0.004068923063884414
L1_ridge,F2_state_exposure,delta_capacity_Ah,temperature_holdout_fold,1,0.0644302162609634,0.06962633250294097,-0.005196116241977564,0.15053513194639456,0.15006723824299048,0.000467893703404082
L1_ridge,F2_state_exposure,delta_capacity_Ah,temperature_holdout_fold,2,0.05202303445568484,0.05127760315084698,0.0007454313048378611,0.07321262541600047,0.07595279706218994,-0.0027401716461894626
L1_ridge,F2_state_exposure,delta_capacity_Ah,voltage_window_holdout_fold,1,0.08344634563726071,0.08540008651276598,-0.001953740875505275,0.1452001690497253,0.1440538730084832,0.0011462960412420842
L1_ridge,F2_state_exposure,delta_capacity_Ah,voltage_window_holdout_fold,2,0.07423221960289786,0.06830680101952494,0.005925418583372921,0.11757927470497928,0.1129197607793519,0.004659513925627384
L1_ridge,F2_state_exposure,delta_capacity_Ah,voltage_window_holdout_fold,3,0.05111164320017497,0.0512317049145029,-0.00012006171432792784,0.05092797200619189,0.05095114690913309,-2.317490294120178e-05
L1_ridge,F3_state_nominal,capacity_Ah_k1,c_rate_holdout_fold,1,0.1764651756406136,0.18766317779053004,-0.011198002149916453,0.17699272977597572,0.1810148642497149,-0.004022134473739197
L1_ridge,F3_state_nominal,capacity_Ah_k1,condition_fold,0,0.050200080867664545,0.048971160141283554,0.0012289207263809915,0.0641390626454316,0.06650116144023666,-0.002362098794805062
L1_ridge,F3_state_nominal,capacity_Ah_k1,condition_fold,1,0.03958296472291796,0.038857905408250445,0.0007250593146675144,0.06436089303125664,0.0612911668791754,0.0030697261520812383
L1_ridge,F3_state_nominal,capacity_Ah_k1,condition_fold,2,0.035627842883115324,0.03386244143249742,0.0017654014506179039,0.057463346517906286,0.0541470834965088,0.003316263021397488
L1_ridge,F3_state_nominal,capacity_Ah_k1,condition_fold,3,0.06364584390587433,0.06220579689439518,0.0014400470114791508,0.12343893952365406,0.1215268315729002,0.0019121079507538608
L1_ridge,F3_state_nominal,capacity_Ah_k1,condition_fold,4,0.05571639639438994,0.05664501112571753,-0.00092861473132759,0.10653391349723008,0.103257998391789,0.0032759151054410907
L1_ridge,F3_state_nominal,capacity_Ah_k1,profile_holdout_fold,1,0.05523079549324447,0.050210061465438625,0.005020734027805847,0.08686915629657384,0.08727051579212088,-0.00040135949554703787
L1_ridge,F3_state_nominal,capacity_Ah_k1,temperature_holdout_fold,1,0.05295606527139303,0.05612032623652499,-0.0031642609651319625,0.10936532322380471,0.10693073839586553,0.002434584827939179
L1_ridge,F3_state_nominal,capacity_Ah_k1,temperature_holdout_fold,2,0.04847772247286721,0.048323757982002266,0.0001539644908649454,0.06940759999418573,0.07119779907792076,-0.0017901990837350251
L1_ridge,F3_state_nominal,capacity_Ah_k1,voltage_window_holdout_fold,1,0.06817624500140192,0.0645942686482889,0.0035819763531130117,0.11029879963101084,0.1055616332340529,0.00473716639695794
L1_ridge,F3_state_nominal,capacity_Ah_k1,voltage_window_holdout_fold,2,0.07055179064326013,0.06477968844724341,0.005772102196016718,0.11976533987989954,0.11837055975880574,0.0013947801210938
L1_ridge,F3_state_nominal,capacity_Ah_k1,voltage_window_holdout_fold,3,0.030770181163676417,0.026932733601235846,0.0038374475624405706,0.030712701546787822,0.027369382528406157,0.003343319018381665
L1_ridge,F3_state_nominal,delta_capacity_Ah,c_rate_holdout_fold,1,0.17666485439439436,0.18808541965347034,-0.011420565259075977,0.17704514217520775,0.18111409030388415,-0.004068948128676392
L1_ridge,F3_state_nominal,delta_capacity_Ah,condition_fold,0,0.050209855711615375,0.04895190516817102,0.0012579505434443528,0.06420033391124744,0.06657684278558788,-0.0023765088743404467
L1_ridge,F3_state_nominal,delta_capacity_Ah,condition_fold,1,0.039583207239001626,0.03885414219724014,0.0007290650417614841,0.0643952768566587,0.06132121606415693,0.003074060792501776
L1_ridge,F3_state_nominal,delta_capacity_Ah,condition_fold,2,0.035693481917699985,0.03392988461717218,0.0017635973005278027,0.057543876601203386,0.05424579654057576,0.0032980800606276298
L1_ridge,F3_state_nominal,delta_capacity_Ah,condition_fold,3,0.06357958187929785,0.06213299834441556,0.0014465835348822925,0.12331564416564667,0.12133819458016505,0.0019774495854816138
L1_ridge,F3_state_nominal,delta_capacity_Ah,condition_fold,4,0.055717319076050195,0.05668415627551411,-0.0009668371994639158,0.10651683109120506,0.1033077907262637,0.003209040364941365
L1_ridge,F3_state_nominal,delta_capacity_Ah,profile_holdout_fold,1,0.05519794527245728,0.05018171621897445,0.005016229053482826,0.0868213729052148,0.08724899743892028,-0.00042762453370548403
L1_ridge,F3_state_nominal,delta_capacity_Ah,temperature_holdout_fold,1,0.05294592514594567,0.0561005370060678,-0.003154611860122128,0.10934547459054926,0.10689787382834229,0.0024476007622069723
L1_ridge,F3_state_nominal,delta_capacity_Ah,temperature_holdout_fold,2,0.04844990685804499,0.04818968601463412,0.00026022084341086743,0.06923548109971812,0.07089214224718292,-0.001656661147464794
L1_ridge,F3_state_nominal,delta_capacity_Ah,voltage_window_holdout_fold,1,0.06813360006119182,0.06454542510313793,0.0035881749580538858,0.11036586604454768,0.10566977817838198,0.004696087866165696
L1_ridge,F3_state_nominal,delta_capacity_Ah,voltage_window_holdout_fold,2,0.07048207741527084,0.06452618337009934,0.005955894045171495,0.11989428169675286,0.11849479074016675,0.0013994909565861052
L1_ridge,F3_state_nominal,delta_capacity_Ah,voltage_window_holdout_fold,3,0.0307799470087658,0.02687156102432251,0.003908385984443288,0.030721927168300887,0.02732433890741514,0.003397588260885747
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,c_rate_holdout_fold,1,0.35708173182685987,0.35619632046058614,0.0008854113662737362,0.34378030360613,0.3505645817588665,-0.006784278152736523
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,0,0.045087844018239794,0.04337620389349233,0.0017116401247474627,0.062093458027167016,0.06489745634670681,-0.0028039983195397924
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,1,0.038397211749021984,0.040292707008162246,-0.0018954952591402618,0.0659319257841136,0.06900120329092867,-0.0030692775068150713
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,2,0.030993728539600283,0.032180527221918664,-0.0011867986823183817,0.04914699972221675,0.049510203748400566,-0.0003632040261838179
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,3,0.06137657070171687,0.059905823002045715,0.0014707476996711558,0.11723889674381786,0.11481390844873132,0.0024249882950865415
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,4,0.04884198433329232,0.050112320415663644,-0.001270336082371322,0.09671108556095366,0.09379552214552825,0.0029155634154254123
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,profile_holdout_fold,1,0.3081467510344086,0.2753957972490323,0.03275095378537629,0.35163524217827047,0.32698510983109563,0.024650132347174836
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,temperature_holdout_fold,1,0.05252479559004632,0.05899634884489022,-0.006471553254843894,0.10360302717351963,0.10538651039605028,-0.001783483222530649
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,temperature_holdout_fold,2,0.15230419941642898,0.12914424130551896,0.02315995811091001,0.1631670620173029,0.14329867550150746,0.01986838651579545
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,1,0.23848821405252202,0.21443004362437165,0.024058170428150366,0.2257274009843103,0.21714484332234615,0.00858255766196414
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,0.06324823000643746,0.05895794695445857,0.004290283051978892,0.11255984155305414,0.11098396873153701,0.0015758728215171242
L1_ridge,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,0.06782442377215689,0.06768793886293968,0.00013648490921720768,0.06739912060742595,0.06487625376268955,0.0025228668447364044
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,0.3563784323741585,0.3553468851241285,0.0010315472500300182,0.34247677959954875,0.34899048051487286,-0.0065137009153241054
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,0,0.04504399631317482,0.0432817042873857,0.0017622920257891195,0.061975689184044426,0.06475628537414858,-0.002780596190104158
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,1,0.03829043208293524,0.04011969260237476,-0.0018292605194395184,0.06585208380740623,0.06882080240184768,-0.0029687185944414496
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,0.031011497595864714,0.03217502748251085,-0.0011635298866461384,0.04923790608448388,0.049612967056118486,-0.0003750609716346026
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,0.061412325014319744,0.059938260683425594,0.0014740643308941495,0.11720251901949115,0.1147289696576164,0.002473549361874744
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,0.048872813323607656,0.05009102466811263,-0.001218211344504977,0.09680928582253724,0.0938937584067648,0.0029155274157724453
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,0.30762187693521453,0.2748323281331375,0.03278954880207702,0.3510764439894509,0.326376254073254,0.024700189916196935
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,1,0.05254949875876977,0.05902198488663321,-0.006472486127863442,0.10352325465899986,0.1052443981980372,-0.001721143539037337
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,2,0.14572264301455076,0.1206802370402484,0.025042405974302365,0.1572728477260081,0.13572423187328575,0.021548615852722358
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,0.23795833599434843,0.21379933583331806,0.02415900016103037,0.22539085782262278,0.2166767613067667,0.008714096515856085
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,0.0633428132618945,0.058939488689069335,0.004403324572825169,0.11287466160601883,0.11136841351428298,0.0015062480917358567
L1_ridge,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,3,0.06816412019546035,0.06835132668840652,-0.00018720649294616531,0.06773822499753593,0.06520972196647717,0.002528503031058754
