auprc,auroc,base_train_one_class,brier,calibration_intercept,calibration_method,calibration_negative_count,calibration_positive_count,calibration_slope,calibration_status,condition_mean_brier,ece_10_bin,fallback_reason,feature_group,heldout_fold,label_policy,log_loss,model_level,n_calibration,n_calibration_conditions,n_fit_conditions,n_test,n_train,split_name,target,test_negative_count,test_one_class,test_positive_count,train_one_class,train_positive_count,worst_condition_brier
0.8258834508926753,0.97692721791559,False,0.03541304999112099,0.4612412972748875,C0_raw_hgb_w2,749,80,0.06720213373064186,raw,0.09849456886981575,0.022484155974439465,,W2_nominal,4,all_rows,0.11410438445688231,B6_hist_gradient_boosting_classifier,829,16,45,717,2281,condition_fold,event_within_2_checkups,645,False,72,False,194,0.514035970521965
0.8258834508926753,0.97692721791559,False,0.03813715674165683,0.42893229299566016,C1_platt_logistic,749,80,0.07340896185899597,calibrated,0.08712477936898948,0.03043683913067406,,W2_nominal,4,all_rows,0.1217167040126424,B6_hist_gradient_boosting_classifier,829,16,45,717,2281,condition_fold,event_within_2_checkups,645,False,72,False,194,0.4221880504558591
0.8261117540023177,0.976894918173988,False,0.03853699618266462,0.3753341528655435,C2_isotonic,749,80,0.028229582936525978,calibrated,0.09872121651551184,0.027964480861851562,,W2_nominal,4,all_rows,0.1652115439362685,B6_hist_gradient_boosting_classifier,829,16,45,717,2281,condition_fold,event_within_2_checkups,645,False,72,False,194,0.44075041967975204
0.8094450328030445,0.9500636132315522,False,0.06600253222461011,0.4674966363787418,C0_raw_hgb_w2,317,68,0.07590375004830839,raw,0.1676828022386707,0.03881913711906804,,W2_nominal,4,verified_only,0.20269986233617168,B6_hist_gradient_boosting_classifier,385,12,36,465,1583,condition_fold,event_within_2_checkups,393,False,72,False,206,0.8569664162359673
0.8094450328030445,0.9500636132315522,False,0.06278410095398451,0.4709968399746147,C1_platt_logistic,317,68,0.11392801107534575,calibrated,0.1519105288347924,0.057691679417252034,,W2_nominal,4,verified_only,0.19811899961798782,B6_hist_gradient_boosting_classifier,385,12,36,465,1583,condition_fold,event_within_2_checkups,393,False,72,False,206,0.7252821968850638
0.8288313868420103,0.9435432569974554,False,0.06353636919683327,0.31987625524327806,C2_isotonic,317,68,0.02788429905048389,calibrated,0.14381276751448124,0.05081791707540788,,W2_nominal,4,verified_only,0.19970774466207586,B6_hist_gradient_boosting_classifier,385,12,36,465,1583,condition_fold,event_within_2_checkups,393,False,72,False,206,0.664140139676841
0.7151968637131735,0.9623255205779477,False,0.05838579415096787,0.4485084971777672,C0_raw_hgb_w2,740,114,0.06747321413859995,raw,0.0995721815381291,0.0398409748185634,,W2_nominal,4,all_rows,0.19693845577910635,B6_hist_gradient_boosting_classifier,854,16,45,717,2256,condition_fold,event_within_3_checkups,618,False,99,False,281,0.4359134964016844
0.7151968637131735,0.9623255205779477,False,0.05487830110283494,0.5334364681957239,C1_platt_logistic,740,114,0.11438601689182129,calibrated,0.11511444244958689,0.02135987428121908,,W2_nominal,4,all_rows,0.17361650188815123,B6_hist_gradient_boosting_classifier,854,16,45,717,2256,condition_fold,event_within_3_checkups,618,False,99,False,281,0.518797351749204
0.8110133782253774,0.963020169330849,False,0.05254631601727672,0.500762942123377,C2_isotonic,740,114,0.03677111709598485,calibrated,0.10312494535246916,0.012420361129727784,,W2_nominal,4,all_rows,0.15800201060209418,B6_hist_gradient_boosting_classifier,854,16,45,717,2256,condition_fold,event_within_3_checkups,618,False,99,False,281,0.41612554575196925
0.7955640123741808,0.9288513550808633,False,0.13116340208193156,0.3798153396348173,C0_raw_hgb_w2,461,102,0.0671824530411505,raw,0.15087954351403135,0.12233675342583675,,W2_nominal,4,verified_only,0.40579916764980645,B6_hist_gradient_boosting_classifier,563,12,36,465,1405,condition_fold,event_within_3_checkups,366,False,99,False,293,0.5166523826063951
0.7955640123741808,0.9288513550808633,False,0.09274617435854221,0.4846693173083298,C1_platt_logistic,461,102,0.09997211453975763,calibrated,0.13001078334022087,0.061486775309121985,,W2_nominal,4,verified_only,0.28182009178951056,B6_hist_gradient_boosting_classifier,563,12,36,465,1405,condition_fold,event_within_3_checkups,366,False,99,False,293,0.4230357697593485
0.7846644534804005,0.9249599823370315,False,0.09155078996342755,0.4506546860849606,C2_isotonic,461,102,0.033806510514845345,calibrated,0.12702414043245172,0.0514655116962722,,W2_nominal,4,verified_only,0.2694150939140465,B6_hist_gradient_boosting_classifier,563,12,36,465,1405,condition_fold,event_within_3_checkups,366,False,99,False,293,0.40452946149843916
0.83052530536243,0.9779751804904016,False,0.021483428060360292,0.5893910808333661,C0_raw_hgb_w2,791,35,0.07557421809762885,raw,0.06880819815267127,0.019842928716455408,,W2_nominal,1,all_rows,0.10402727913560994,B6_hist_gradient_boosting_classifier,826,15,42,742,2259,temperature_holdout_fold,event_within_1_checkup,699,False,43,False,95,0.49758792448668815
0.83052530536243,0.9779751804904016,False,0.021346851287129247,0.5848902583750022,C1_platt_logistic,791,35,0.08547584980623163,calibrated,0.06829686369330172,0.019582645926088944,,W2_nominal,1,all_rows,0.09531713202673714,B6_hist_gradient_boosting_classifier,826,15,42,742,2259,temperature_holdout_fold,event_within_1_checkup,699,False,43,False,95,0.4949351024137123
0.7770525866226418,0.8987257543999734,False,0.020874609788998744,0.48028218645497855,C2_isotonic,791,35,0.03421206784413609,calibrated,0.06801693668976094,0.017087322663669864,,W2_nominal,1,all_rows,0.18174716277700062,B6_hist_gradient_boosting_classifier,826,15,42,742,2259,temperature_holdout_fold,event_within_1_checkup,699,False,43,False,95,0.49999900000099995
0.8012045685809299,0.9605102106551568,False,0.04575406209827233,0.5798697789911217,C0_raw_hgb_w2,582,35,0.07782546863266185,raw,0.09387813531999914,0.044908076964556426,,W2_nominal,1,verified_only,0.2108564879731974,B6_hist_gradient_boosting_classifier,617,12,33,404,1412,temperature_holdout_fold,event_within_1_checkup,361,False,43,False,95,0.4903802476075354
0.8012045685809299,0.9605102106551568,False,0.04650324728674411,0.6649293016228354,C1_platt_logistic,582,35,0.13004813368006277,calibrated,0.09756956019614998,0.036708279337281276,,W2_nominal,1,verified_only,0.17715808126406862,B6_hist_gradient_boosting_classifier,617,12,33,404,1412,temperature_holdout_fold,event_within_1_checkup,361,False,43,False,95,0.4692845177756493
0.7779551411144577,0.9486890420666109,False,0.05042002141215742,0.32425501320208683,C2_isotonic,582,35,0.026854704985897065,calibrated,0.0954747504415547,0.042941512753823664,,W2_nominal,1,verified_only,0.23085593602539237,B6_hist_gradient_boosting_classifier,617,12,33,404,1412,temperature_holdout_fold,event_within_1_checkup,361,False,43,False,95,0.4694182825484765
0.8965281137375943,0.9850131168462848,False,0.03994303238266332,0.6063882476133211,C0_raw_hgb_w2,829,62,0.08417107264714938,raw,0.12894315292088088,0.035757644355459625,,W2_nominal,1,all_rows,0.14386437589182707,B6_hist_gradient_boosting_classifier,891,15,42,742,2194,temperature_holdout_fold,event_within_2_checkups,656,False,86,False,198,0.8919809143789587
0.8965281137375943,0.9850131168462848,False,0.038130847746344565,0.6366539515758861,C1_platt_logistic,829,62,0.11833360217580853,calibrated,0.12281071327314509,0.03266322695843931,,W2_nominal,1,all_rows,0.12851567144186146,B6_hist_gradient_boosting_classifier,891,15,42,742,2194,temperature_holdout_fold,event_within_2_checkups,656,False,86,False,198,0.8227819714297221
0.8714868646630933,0.960091108905275,False,0.034152417654434476,0.6838834452752451,C2_isotonic,829,62,0.04904707732645132,calibrated,0.10523293912312927,0.026131123082256458,,W2_nominal,1,all_rows,0.17603973265333467,B6_hist_gradient_boosting_classifier,891,15,42,742,2194,temperature_holdout_fold,event_within_2_checkups,656,False,86,False,198,0.5629877725451237
0.9106762159913842,0.9706742723416704,False,0.06806076707521874,0.6398706679736476,C0_raw_hgb_w2,477,70,0.09511453189281509,raw,0.16752339795841625,0.06460779506449783,,W2_nominal,1,verified_only,0.24081403869617835,B6_hist_gradient_boosting_classifier,547,12,33,404,1482,temperature_holdout_fold,event_within_2_checkups,318,False,86,False,190,0.8456454014901665
0.9106762159913842,0.9706742723416704,False,0.06469843608053231,0.6367323993716086,C1_platt_logistic,477,70,0.12215780921720211,calibrated,0.15450658587695595,0.05777718766548166,,W2_nominal,1,verified_only,0.2134734926304879,B6_hist_gradient_boosting_classifier,547,12,33,404,1482,temperature_holdout_fold,event_within_2_checkups,318,False,86,False,190,0.7534876846596329
0.8937322459843848,0.9555726195699868,False,0.06809988207443433,0.34521324055129554,C2_isotonic,477,70,0.0540021713164641,calibrated,0.15594180165349192,0.06134147890633318,,W2_nominal,1,verified_only,0.2660484168900464,B6_hist_gradient_boosting_classifier,547,12,33,404,1482,temperature_holdout_fold,event_within_2_checkups,318,False,86,False,190,0.8204158971991382
0.8119859936249814,0.9772364217252396,False,0.05390582379988776,0.5696926561076504,C0_raw_hgb_w2,704,99,0.07955437712209351,raw,0.11678593548661531,0.04869600195248762,,W2_nominal,1,all_rows,0.20659224945035198,B6_hist_gradient_boosting_classifier,803,15,42,742,2282,temperature_holdout_fold,event_within_3_checkups,626,False,116,False,279,0.5172576815911909
0.8119859936249814,0.9772364217252396,False,0.051948660469679324,0.6139935687162306,C1_platt_logistic,704,99,0.1366408059991233,calibrated,0.11596715983599032,0.035401318101432044,,W2_nominal,1,all_rows,0.16979336817241306,B6_hist_gradient_boosting_classifier,803,15,42,742,2282,temperature_holdout_fold,event_within_3_checkups,626,False,116,False,279,0.47299451645231566
0.8619977540538717,0.9704059711358378,False,0.0473820396815243,0.6663319356932045,C2_isotonic,704,99,0.04799928620629061,calibrated,0.10491752226300974,0.0359354997275728,,W2_nominal,1,all_rows,0.16870192175502138,B6_hist_gradient_boosting_classifier,803,15,42,742,2282,temperature_holdout_fold,event_within_3_checkups,626,False,116,False,279,0.40917755646311843
0.9432249780167705,0.9755298132183908,False,0.06855717317547975,0.6242775266091736,C0_raw_hgb_w2,402,102,0.10009275196353719,raw,0.1034474199707201,0.06588051767071394,,W2_nominal,1,verified_only,0.2259076242288363,B6_hist_gradient_boosting_classifier,504,12,33,404,1525,temperature_holdout_fold,event_within_3_checkups,288,False,116,False,276,0.32669405190730216
0.9432249780167705,0.9755298132183908,False,0.07907976587740768,0.6907404697722106,C1_platt_logistic,402,102,0.11085490275259371,calibrated,0.1320212701795017,0.09209008016896102,,W2_nominal,1,verified_only,0.2621197219542571,B6_hist_gradient_boosting_classifier,504,12,33,404,1525,temperature_holdout_fold,event_within_3_checkups,288,False,116,False,276,0.4231418560538724
0.9090927305965406,0.9223838601532567,False,0.07973473956843698,0.5872942832304346,C2_isotonic,402,102,0.037617641871323666,calibrated,0.133377819061162,0.09112360223120267,,W2_nominal,1,verified_only,0.6355900915116119,B6_hist_gradient_boosting_classifier,504,12,33,404,1525,temperature_holdout_fold,event_within_3_checkups,288,False,116,False,276,0.37190232406511975
0.6780225410958463,0.9450735783927815,False,0.02657718413730485,0.4455820029929184,C0_raw_hgb_w2,774,34,0.057912877174159716,raw,0.04820393756193296,0.02132243742227226,,W2_nominal,2,all_rows,0.11077685716922502,B6_hist_gradient_boosting_classifier,808,15,42,1060,1959,temperature_holdout_fold,event_within_1_checkup,1011,False,49,False,90,0.2822968237526512
0.6780225410958463,0.9450735783927815,False,0.026688028415438807,0.4563232038486353,C1_platt_logistic,774,34,0.05717798824978089,calibrated,0.04777426546725067,0.023234717792445004,,W2_nominal,2,all_rows,0.11359029963309533,B6_hist_gradient_boosting_classifier,808,15,42,1060,1959,temperature_holdout_fold,event_within_1_checkup,1011,False,49,False,90,0.2755142873166593
0.5315749145053801,0.8178203031954622,False,0.028997666916318627,0.40594144430557594,C2_isotonic,774,34,0.028113618520486206,calibrated,0.05292035793577867,0.023600083984759292,,W2_nominal,2,all_rows,0.30976661747895384,B6_hist_gradient_boosting_classifier,808,15,42,1060,1959,temperature_holdout_fold,event_within_1_checkup,1011,False,49,False,90,0.3269224615393846
0.6226542522520633,0.9289801026793696,False,0.03353685360399236,0.37643885538278404,C0_raw_hgb_w2,402,33,0.054087784050918956,raw,0.060245311411711265,0.027824189169742924,,W2_nominal,2,verified_only,0.13702212628402852,B6_hist_gradient_boosting_classifier,435,11,32,848,1150,temperature_holdout_fold,event_within_1_checkup,799,False,49,False,91,0.31845925802836444
0.6226542522520633,0.9289801026793696,False,0.03318512785287057,0.36083054343829124,C1_platt_logistic,402,33,0.08023181046618819,calibrated,0.05799970704519708,0.02250484192224752,,W2_nominal,2,verified_only,0.12425289329103806,B6_hist_gradient_boosting_classifier,435,11,32,848,1150,temperature_holdout_fold,event_within_1_checkup,799,False,49,False,91,0.29634458676886377
0.545593011160338,0.8983423156496642,False,0.04177884086333439,0.18100633362797014,C2_isotonic,402,33,0.015213697907258187,calibrated,0.07622319499110082,0.031530990864909625,,W2_nominal,2,verified_only,0.3885352725341017,B6_hist_gradient_boosting_classifier,435,11,32,848,1150,temperature_holdout_fold,event_within_1_checkup,799,False,49,False,91,0.3855160576930769
0.7975406165589527,0.9417455131740846,False,0.043711083446265876,0.455359901224687,C0_raw_hgb_w2,975,54,0.06526414617228668,raw,0.0805269637304451,0.03984172057499334,,W2_nominal,2,all_rows,0.18629219887717471,B6_hist_gradient_boosting_classifier,1029,15,42,1060,1738,temperature_holdout_fold,event_within_2_checkups,962,False,98,False,194,0.28109335159270893
0.7975406165589527,0.9417455131740846,False,0.04073664262141016,0.4711905680201196,C1_platt_logistic,975,54,0.09363739136602149,calibrated,0.07305568243442553,0.03197180426326931,,W2_nominal,2,all_rows,0.15443664139892416,B6_hist_gradient_boosting_classifier,1029,15,42,1060,1738,temperature_holdout_fold,event_within_2_checkups,962,False,98,False,194,0.229352223724089
0.7231010946742532,0.8993009885867028,False,0.04509245138158786,0.36154870984241316,C2_isotonic,975,54,0.026196037308077846,calibrated,0.08066506676289247,0.03781013778337529,,W2_nominal,2,all_rows,0.28641069967422217,B6_hist_gradient_boosting_classifier,1029,15,42,1060,1738,temperature_holdout_fold,event_within_2_checkups,962,False,98,False,194,0.31763474620648247
0.7850667887750344,0.9212448979591836,False,0.05038141875937367,0.43799865464686244,C0_raw_hgb_w2,284,64,0.06804510729922174,raw,0.08194642021426829,0.0409080566830103,,W2_nominal,2,verified_only,0.21240521081150338,B6_hist_gradient_boosting_classifier,348,11,32,848,1237,temperature_holdout_fold,event_within_2_checkups,750,False,98,False,184,0.2551187523369039
0.7850667887750344,0.9212448979591836,False,0.04749940454116049,0.46741227042207717,C1_platt_logistic,284,64,0.09191691789308265,calibrated,0.07628538991243204,0.02711568829425348,,W2_nominal,2,verified_only,0.18593498712640588,B6_hist_gradient_boosting_classifier,348,11,32,848,1237,temperature_holdout_fold,event_within_2_checkups,750,False,98,False,184,0.2495749278818141
0.7374254386356447,0.9042789115646258,False,0.0488766315838153,0.3829812933262162,C2_isotonic,284,64,0.0277367346652848,calibrated,0.07380867608015128,0.038187054060381975,,W2_nominal,2,verified_only,0.3439339119636057,B6_hist_gradient_boosting_classifier,348,11,32,848,1237,temperature_holdout_fold,event_within_2_checkups,750,False,98,False,184,0.2521141796304249
0.7731414418767717,0.9303671085082444,False,0.07196861127636249,0.4394970315487664,C0_raw_hgb_w2,680,102,0.06313478993657087,raw,0.09928351630303756,0.05977985949701472,,W2_nominal,2,all_rows,0.2907244355747217,B6_hist_gradient_boosting_classifier,782,15,42,1060,1985,temperature_holdout_fold,event_within_3_checkups,913,False,147,False,245,0.4029761529342953
0.7731414418767717,0.9303671085082444,False,0.06630208655679234,0.47983744571344744,C1_platt_logistic,680,102,0.06782048781220537,calibrated,0.09889923282815903,0.05241613216535121,,W2_nominal,2,all_rows,0.2763322705815901,B6_hist_gradient_boosting_classifier,782,15,42,1060,1985,temperature_holdout_fold,event_within_3_checkups,913,False,147,False,245,0.4082133631068054
0.6343953240107737,0.8707222209803965,False,0.0675589953861523,0.39466613752008384,C2_isotonic,680,102,0.027040949302145696,calibrated,0.10352709091430126,0.05157913897994252,,W2_nominal,2,all_rows,0.6211167090063834,B6_hist_gradient_boosting_classifier,782,15,42,1060,1985,temperature_holdout_fold,event_within_3_checkups,913,False,147,False,245,0.41605189473773685
0.8171370277513648,0.9397313847079488,False,0.09324134511557296,0.39312642399060066,C0_raw_hgb_w2,188,74,0.06607795015841303,raw,0.12006713428126395,0.09362408590907131,,W2_nominal,2,verified_only,0.32474633568928485,B6_hist_gradient_boosting_classifier,262,11,32,848,1323,temperature_holdout_fold,event_within_3_checkups,701,False,147,False,273,0.3925424230769402
0.8171370277513648,0.9397313847079488,False,0.06916973857932664,0.49222045958733174,C1_platt_logistic,188,74,0.10976743341005415,calibrated,0.09921630594197871,0.03939346181880218,,W2_nominal,2,verified_only,0.23380885914365102,B6_hist_gradient_boosting_classifier,262,11,32,848,1323,temperature_holdout_fold,event_within_3_checkups,701,False,147,False,273,0.3809157830407564
0.8141962838528546,0.9327345774258348,False,0.06895717231766758,0.3857809520485156,C2_isotonic,188,74,0.03254182058404604,calibrated,0.09918822985866046,0.043165146951236855,,W2_nominal,2,verified_only,0.2409964292923469,B6_hist_gradient_boosting_classifier,262,11,32,848,1323,temperature_holdout_fold,event_within_3_checkups,701,False,147,False,273,0.4065289256199926
0.7224843201128492,0.870875,False,0.11699626806986771,0.6820678066777218,C0_raw_hgb_w2,837,35,0.0832479775830868,raw,0.17566282441611725,0.11546953763568354,,W2_nominal,1,all_rows,0.5987919781077131,B6_hist_gradient_boosting_classifier,872,16,48,157,2798,c_rate_holdout_fold,event_within_1_checkup,125,False,32,False,106,0.4986314068266822
0.7224843201128492,0.870875,False,0.10913622084079555,0.6782932825862888,C1_platt_logistic,837,35,0.12664812728484212,calibrated,0.16078722819564692,0.11378691174098926,,W2_nominal,1,all_rows,0.4243437949195737,B6_hist_gradient_boosting_classifier,872,16,48,157,2798,c_rate_holdout_fold,event_within_1_checkup,125,False,32,False,106,0.48683636113074186
0.7384518475131484,0.80175,False,0.11234572919061589,0.4179609781324911,C2_isotonic,837,35,0.04761044599859651,calibrated,0.16629707465641977,0.11680230755897922,,W2_nominal,1,all_rows,0.6235214820628769,B6_hist_gradient_boosting_classifier,872,16,48,157,2798,c_rate_holdout_fold,event_within_1_checkup,125,False,32,False,106,0.4973856388780577
0.8680339653378636,0.9521821120689655,False,0.09860770189900418,0.6820708254195336,C0_raw_hgb_w2,495,35,0.09227011971096152,raw,0.14341654764584408,0.10852897410453863,,W2_nominal,1,verified_only,0.38823105298529337,B6_hist_gradient_boosting_classifier,530,12,36,148,1755,c_rate_holdout_fold,event_within_1_checkup,116,False,32,False,106,0.4141954150521611
0.8680339653378636,0.9521821120689655,False,0.10707405897367978,0.6856115061172378,C1_platt_logistic,495,35,0.061049471930983944,calibrated,0.15535678560536517,0.11482487182781283,,W2_nominal,1,verified_only,0.555272375434034,B6_hist_gradient_boosting_classifier,530,12,36,148,1755,c_rate_holdout_fold,event_within_1_checkup,116,False,32,False,106,0.44973861473953747
0.7865091264664327,0.8257004310344828,False,0.11741045784635085,0.5176504360607508,C2_isotonic,495,35,0.030672685414388667,calibrated,0.16420765882657526,0.12252437927762039,,W2_nominal,1,verified_only,1.2199117154270303,B6_hist_gradient_boosting_classifier,530,12,36,148,1755,c_rate_holdout_fold,event_within_1_checkup,116,False,32,False,106,0.46093683333416663
0.8611590196361489,0.9009576612903226,False,0.18079578184814912,0.6602053987910478,C0_raw_hgb_w2,658,76,0.0864109235578358,raw,0.2598538805777924,0.16785721455292102,,W2_nominal,1,all_rows,0.6045888432260523,B6_hist_gradient_boosting_classifier,734,16,48,157,2936,c_rate_holdout_fold,event_within_2_checkups,93,False,64,False,206,0.5535675407548908
0.8611590196361489,0.9009576612903226,False,0.1678322070518875,0.6775227312565149,C1_platt_logistic,658,76,0.1284563679368857,calibrated,0.23866525230477068,0.1508910865771892,,W2_nominal,1,all_rows,0.5088820274800021,B6_hist_gradient_boosting_classifier,734,16,48,157,2936,c_rate_holdout_fold,event_within_2_checkups,93,False,64,False,206,0.48486853523978035
0.8662796398509275,0.8931451612903226,False,0.1683915311643417,0.528805336840568,C2_isotonic,658,76,0.0390361629402652,calibrated,0.2339494975851735,0.14409385785776085,,W2_nominal,1,all_rows,0.4908096874794291,B6_hist_gradient_boosting_classifier,734,16,48,157,2936,c_rate_holdout_fold,event_within_2_checkups,93,False,64,False,206,0.4748059884911358
0.9328123901810527,0.9425223214285714,False,0.19020474618902627,0.7765943306655363,C0_raw_hgb_w2,436,70,0.1032704888589097,raw,0.31561861004415614,0.2176558522793442,,W2_nominal,1,verified_only,0.7189916416208157,B6_hist_gradient_boosting_classifier,506,12,36,148,1779,c_rate_holdout_fold,event_within_2_checkups,84,False,64,False,212,0.700346913549061
0.9328123901810527,0.9425223214285714,False,0.1692387003723897,0.7590283228484094,C1_platt_logistic,436,70,0.15148517899718658,calibrated,0.27984482429204866,0.1979325052205956,,W2_nominal,1,verified_only,0.5313825899387363,B6_hist_gradient_boosting_classifier,506,12,36,148,1779,c_rate_holdout_fold,event_within_2_checkups,84,False,64,False,212,0.590379830486152
0.9358026299127667,0.9353608630952381,False,0.16105838394509456,0.648015665085659,C2_isotonic,436,70,0.046463258178853835,calibrated,0.25673210578006583,0.18239026243977657,,W2_nominal,1,verified_only,0.545909168657973,B6_hist_gradient_boosting_classifier,506,12,36,148,1779,c_rate_holdout_fold,event_within_2_checkups,84,False,64,False,212,0.568982551129159
0.9554034661488473,0.9534902597402597,False,0.19857988330169699,0.783396017665746,C0_raw_hgb_w2,819,105,0.09597384678109952,raw,0.20494657284343698,0.22219366705627183,,W2_nominal,1,all_rows,0.7417147527465154,B6_hist_gradient_boosting_classifier,924,16,48,157,2746,c_rate_holdout_fold,event_within_3_checkups,77,False,80,False,309,0.46499683819283755
0.9554034661488473,0.9534902597402597,False,0.17426162124552252,0.7655542277241696,C1_platt_logistic,819,105,0.1385079554683492,calibrated,0.17952654807471116,0.20892412055252926,,W2_nominal,1,all_rows,0.5519925809669698,B6_hist_gradient_boosting_classifier,924,16,48,157,2746,c_rate_holdout_fold,event_within_3_checkups,77,False,80,False,309,0.3692801799442898
0.948225784226325,0.9479707792207792,False,0.1639164964776939,0.5641520761388193,C2_isotonic,819,105,0.03662144963588266,calibrated,0.1633158853737923,0.1923542463309766,,W2_nominal,1,all_rows,0.5448113278785098,B6_hist_gradient_boosting_classifier,924,16,48,157,2746,c_rate_holdout_fold,event_within_3_checkups,77,False,80,False,309,0.390625
0.9482219467401644,0.9368566176470589,False,0.19089152335609744,0.7449330008650479,C0_raw_hgb_w2,386,108,0.09243779732401021,raw,0.21318827334055687,0.21482725717168824,,W2_nominal,1,verified_only,0.7393782538405475,B6_hist_gradient_boosting_classifier,494,12,36,148,1791,c_rate_holdout_fold,event_within_3_checkups,68,False,80,False,306,0.7619571715528117
0.9482219467401644,0.9368566176470589,False,0.14877301332752732,0.6763674416705868,C1_platt_logistic,386,108,0.15122673396418418,calibrated,0.1557947588585915,0.1678132298121645,,W2_nominal,1,verified_only,0.46077535028359523,B6_hist_gradient_boosting_classifier,494,12,36,148,1791,c_rate_holdout_fold,event_within_3_checkups,68,False,80,False,306,0.5267028091476599
0.9631161899183134,0.9419117647058823,False,0.14779461320951823,0.6243686520962505,C2_isotonic,386,108,0.042179379776151785,calibrated,0.15904892858794098,0.15902059982604072,,W2_nominal,1,verified_only,0.49937285374110757,B6_hist_gradient_boosting_classifier,494,12,36,148,1791,c_rate_holdout_fold,event_within_3_checkups,68,False,80,False,306,0.5571009028419
0.6854338098599051,0.9498952513966481,False,0.036228805898009024,0.3640770689327098,C0_raw_hgb_w2,716,37,0.04704603283444173,raw,0.04392826342181844,0.036505997576934235,,W2_nominal,1,all_rows,0.13776580135288816,B6_hist_gradient_boosting_classifier,753,16,48,752,2322,profile_holdout_fold,event_within_1_checkup,716,False,36,False,100,0.13311072693571593
0.6854338098599051,0.9498952513966481,False,0.03542135563278413,0.34391599339853,C1_platt_logistic,716,37,0.06207634143555902,calibrated,0.04185251333701756,0.031422722843559264,,W2_nominal,1,all_rows,0.12239517828515685,B6_hist_gradient_boosting_classifier,753,16,48,752,2322,profile_holdout_fold,event_within_1_checkup,716,False,36,False,100,0.13163928895614327
0.49506725741374336,0.9360451582867784,False,0.03812975389595084,0.2746484942008368,C2_isotonic,716,37,0.019822956035226637,calibrated,0.044133696481196964,0.037592830704532565,,W2_nominal,1,all_rows,0.35796265279880796,B6_hist_gradient_boosting_classifier,753,16,48,752,2322,profile_holdout_fold,event_within_1_checkup,716,False,36,False,100,0.13333306666766667
0.6940680090820198,0.9629694289261328,False,0.04012018558149606,0.35983298312999595,C0_raw_hgb_w2,325,34,0.048661396136270414,raw,0.048277013236056404,0.040871810763464994,,W2_nominal,1,verified_only,0.1501364878474681,B6_hist_gradient_boosting_classifier,359,12,36,752,1322,profile_holdout_fold,event_within_1_checkup,716,False,36,False,103,0.1350129604610483
0.6940680090820198,0.9629694289261328,False,0.04173202416371925,0.30276168980775336,C1_platt_logistic,325,34,0.06032653238500243,calibrated,0.04776788452251068,0.040830882576708194,,W2_nominal,1,verified_only,0.15642110059475084,B6_hist_gradient_boosting_classifier,359,12,36,752,1322,profile_holdout_fold,event_within_1_checkup,716,False,36,False,103,0.13214736112086395
0.45519891239135807,0.9421360955927995,False,0.04713587090158336,0.22240726249388099,C2_isotonic,325,34,0.01651099848717164,calibrated,0.05272043887102992,0.045926596299633304,,W2_nominal,1,verified_only,0.546022760363834,B6_hist_gradient_boosting_classifier,359,12,36,752,1322,profile_holdout_fold,event_within_1_checkup,716,False,36,False,103,0.13333306666766667
0.7025677252317749,0.9022569444444445,False,0.05578700148855946,0.37271545707722187,C0_raw_hgb_w2,806,50,0.0679610376094524,raw,0.07962667624487117,0.049299824895990996,,W2_nominal,1,all_rows,0.21219442955200357,B6_hist_gradient_boosting_classifier,856,16,48,752,2219,profile_holdout_fold,event_within_2_checkups,680,False,72,False,224,0.33206489825149443
0.7025677252317749,0.9022569444444445,False,0.04529255626733193,0.4572307155278522,C1_platt_logistic,806,50,0.07753276749214832,calibrated,0.07451266792838514,0.029096648324383707,,W2_nominal,1,all_rows,0.1802045987603847,B6_hist_gradient_boosting_classifier,856,16,48,752,2219,profile_holdout_fold,event_within_2_checkups,680,False,72,False,224,0.33349322355169647
0.6857199964684985,0.9003063725490196,False,0.045137137624746006,0.48414419674622455,C2_isotonic,806,50,0.03407265680872887,calibrated,0.07584579763828292,0.02308602812724274,,W2_nominal,1,all_rows,0.2923208769695606,B6_hist_gradient_boosting_classifier,856,16,48,752,2219,profile_holdout_fold,event_within_2_checkups,680,False,72,False,224,0.33333266666766664
0.7801704988639694,0.9597324346405228,False,0.059082959885784735,0.37941419714579905,C0_raw_hgb_w2,214,66,0.057416432000546795,raw,0.07924544885468174,0.05925448800441406,,W2_nominal,1,verified_only,0.23847605345405565,B6_hist_gradient_boosting_classifier,280,12,36,752,1401,profile_holdout_fold,event_within_2_checkups,680,False,72,False,208,0.33087497432195256
0.7801704988639694,0.9597324346405228,False,0.06606754147014872,0.3164353546300458,C1_platt_logistic,214,66,0.07432555408907333,calibrated,0.08136876015478707,0.06215426459152874,,W2_nominal,1,verified_only,0.24212643243740228,B6_hist_gradient_boosting_classifier,280,12,36,752,1401,profile_holdout_fold,event_within_2_checkups,680,False,72,False,208,0.31406252222145653
0.6051423377642331,0.9188010620915033,False,0.07068501113048119,0.30391240652007667,C2_isotonic,214,66,0.022187177996817117,calibrated,0.08662523013172448,0.07469137033864931,,W2_nominal,1,verified_only,0.6158537067113191,B6_hist_gradient_boosting_classifier,280,12,36,752,1401,profile_holdout_fold,event_within_2_checkups,680,False,72,False,208,0.33333266666766664
