run_scope,model_level,feature_group,target,split_name,fold_count,condition_mean_mae,condition_median_mae,worst_condition_mae,mean_mae,mean_rmse,test_rows
primary,L1_ridge,P4_state_log_age_scalar,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0017606758324483342,0.0014289986232899337,0.008228368810884257,0.0016599876931404952,0.002133413122964809,3751
primary,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.005462616310552201,0.005230274950492149,0.008545153989988057,0.005636368136021319,0.0060565297297988105,143
primary,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,condition_fold,5,0.0011130894692317548,0.0009578402831982148,0.0038770340915107258,0.0007597858964656899,0.0011881696860224253,3751
primary,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,profile_holdout_fold,1,0.008778810781402377,0.007829903079114096,0.01201508953356919,0.008239351085604736,0.008451706984676071,733
primary,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0011115221280043402,0.0008499870537526382,0.003932763402433303,0.0007420164962987307,0.0011989038813238519,1756
primary,L1_ridge,P5_stress_v1_1,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.002563256498177346,0.0015983737150802666,0.009653707373100388,0.002703452869579162,0.003412111556544127,3751
primary,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0031684268262696207,0.0027397305373844964,0.006555247455760822,0.002193697796920595,0.0036200744866553853,143
primary,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,condition_fold,5,0.0014763107515404197,0.000939209963939238,0.006551844501842187,0.0008589249983053141,0.0014878396967094184,3751
primary,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0011134403112627073,0.000904452377101606,0.003252807347533965,0.000901034002632797,0.0013150947987827842,733
primary,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0015622068575523865,0.001215130322461983,0.005915432329928034,0.0008878184255183244,0.001553052302820276,1756
primary,L2_hist_gradient_boosting,P0_persistence,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0014328273163963883,0.0010210984895653369,0.006552586409792147,0.000937313038200671,0.0014961049324849346,3751
primary,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0026037304225324863,0.0018500740926463456,0.006027526497586949,0.001811547012551564,0.0029803920533747765,143
primary,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,condition_fold,5,0.001178220288775559,0.0008794973471425414,0.005065851799875892,0.0007502710349775827,0.0012287915718238217,3751
primary,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,profile_holdout_fold,1,0.00102602523584697,0.0008203355785800306,0.0019193228118720331,0.0008892113786455551,0.001280479890726407,733
primary,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0012285773259201201,0.0010137767816152982,0.0045358522857276715,0.0007641548860499393,0.0012847494814088253,1756
primary,L2_hist_gradient_boosting,P1_state_time,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0011773290373227096,0.001023378984822513,0.0051745935959542615,0.0008974039945066394,0.0013517927377457413,3751
primary,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0021900817821606426,0.0015186958826892976,0.004919759951470751,0.001579123081667329,0.0025632716770938755,143
primary,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,condition_fold,5,0.0010795552813362866,0.0008186591125656599,0.0045874417546617205,0.0007088086751346266,0.0011636162732037668,3751
primary,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0009710744354481908,0.0007922134514409302,0.0017751361758891937,0.0008651304545208143,0.001194249662105412,733
primary,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0012284504358748855,0.0010968319944522178,0.004767547622071629,0.0007624540217738517,0.0013265130126790944,1756
primary,L2_hist_gradient_boosting,P2_state_capacity,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0011915493924602924,0.0009294989345714804,0.005850880569505141,0.0008859014528073217,0.0013473471277044551,3751
primary,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.0018584237602246756,0.0015190069978590272,0.004605961575282497,0.0014023360125889485,0.0023192630778658256,143
primary,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,condition_fold,5,0.0010708268261813082,0.0007439495404367134,0.004596387306642282,0.0006886423068304224,0.0011219439109570015,3751
primary,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0009534063675410161,0.0007024812482508405,0.002780866022284322,0.0007702441423060478,0.0011002322104894842,733
primary,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.0011126559738731169,0.0009108476829361829,0.004657651796683247,0.0006927874494474177,0.0012299827398866607,1756
primary,L2_hist_gradient_boosting,P3_state_nominal,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.001255952661308553,0.0009238485976310096,0.005493902293735074,0.0009322633655621976,0.001325177362953636,3751
primary,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.00223862476538671,0.0017425831608979406,0.004659239530196629,0.001632120039655538,0.002503085453606003,143
primary,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,condition_fold,5,0.000994184985927284,0.0008212983991390676,0.0036215263515656515,0.0006826907399559099,0.0010759416291235275,3751
primary,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0028962766697743707,0.0029154217844407967,0.0036307397646473294,0.0029927957866194045,0.003181144747786582,733
primary,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,temperature_holdout_fold,2,0.001127152870323268,0.0008345796064413379,0.004503685573121244,0.0007225057211124805,0.001247038397188956,1756
primary,L2_hist_gradient_boosting,P4_state_log_age_scalar,delta_pulse_1s_resistance,voltage_window_holdout_fold,3,0.0013034339314107477,0.001181117422086047,0.0045338561538772314,0.0010526229472066966,0.001357713689029212,3751
primary,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,c_rate_holdout_fold,1,0.002138899694401152,0.001423360463691706,0.00481467297079509,0.001562213441918239,0.0024791427688955325,143
primary,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,condition_fold,5,0.000960406687696265,0.0007666069167920052,0.0035708383078568566,0.0006703259597819821,0.0010536595200680452,3751
primary,L2_hist_gradient_boosting,P5_stress_v1_1,delta_pulse_1s_resistance,profile_holdout_fold,1,0.0015352237356385065,0.0011741331471460544,0.0031563303988608243,0.0013359394857548558,0.0016788452914260749,733
