run_scope,model_level,target,split_name,from_feature_group,to_feature_group,from_condition_mean_mae,to_condition_mean_mae,condition_mean_mae_gain,from_worst_condition_mae,to_worst_condition_mae,worst_condition_mae_gain
primary,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.050252487141131244,0.048760167696155515,0.0014923194449757288,0.18697304913552754,0.15628200209886692,0.030691047036660618
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.07929353298993451,0.07899032006200811,0.00030321292792639953,0.4019597118434884,0.3237189436226717,0.07824076822081671
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.07899032006200811,0.07086831777585517,0.008122002286152938,0.3237189436226717,0.23977198634403427,0.08394695727863741
primary,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.07086831777585517,0.12203812087679151,-0.05116980310093634,0.23977198634403427,0.22792845120726887,0.011843535136765393
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.18194485115200978,0.15262087415733977,0.029323976994670015,0.3648403946965931,0.2999324132911272,0.06490798140546589
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.15262087415733977,0.13063806161050265,0.02198281254683712,0.2999324132911272,0.26025331935319596,0.03967909393793123
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,c_rate_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.13063806161050265,0.13846171725321726,-0.007823655642714616,0.26025331935319596,0.29240316631630564,-0.032149846963109685
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.06717843532346102,0.06306428551087337,0.0041141498125876474,0.31661601551058566,0.3306605288174201,-0.014044513306834427
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.06306428551087337,0.057440010769673686,0.0056242747411996835,0.3306605288174201,0.25140059321761815,0.07925993559980193
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,condition_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.057440010769673686,0.05494896785103465,0.0024910429186390387,0.25140059321761815,0.24261647761192812,0.008784115605690035
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.0637856481577012,0.06962866150665176,-0.005843013348950557,0.16560530029398987,0.18802979783907414,-0.02242449754508427
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.06962866150665176,0.11792812648362376,-0.048299464976972004,0.18802979783907414,0.1995437923665711,-0.011513994527496962
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,profile_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.11792812648362376,0.11284366832933311,0.00508445815429065,0.1995437923665711,0.26027040629140136,-0.06072661392483025
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.08327293375031257,0.07408454879942063,0.009188384950891942,0.3389581730275613,0.33389470289352635,0.005063470134034964
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.07408454879942063,0.07267510605016307,0.0014094427492575556,0.33389470289352635,0.27742031484831003,0.05647438804521632
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,temperature_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.07267510605016307,0.07362238147244793,-0.0009472754222848573,0.27742031484831003,0.30561798712792826,-0.028197672279618224
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.0965653644572218,0.08858033277617017,0.007985031681051635,0.36654262567965784,0.36921942998395013,-0.0026768043042922907
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.08858033277617017,0.09438717625308496,-0.005806843476914791,0.36921942998395013,0.3349936042124816,0.03422582577146854
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,capacity_Ah_k1,voltage_window_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.09438717625308496,0.1355328687586331,-0.04114569250554814,0.3349936042124816,0.3435262931398708,-0.008532688927389231
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.1662010860783689,0.13428812164764653,0.03191296443072236,0.352704223644844,0.23349802682605453,0.11920619681878947
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.13428812164764653,0.09889666949013792,0.03539145215750861,0.23349802682605453,0.17060223954565676,0.06289578728039777
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,c_rate_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.09889666949013792,0.10251457602573301,-0.0036179065355950862,0.17060223954565676,0.2007234005637292,-0.03012116101807244
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.06444252710849638,0.0599046824151348,0.004537844693361576,0.3291258450548584,0.2436160018013052,0.08550984325355324
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.0599046824151348,0.04754755269464023,0.012357129720494575,0.2436160018013052,0.21684788313933245,0.026768118661972734
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,condition_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.04754755269464023,0.04621479220791944,0.001332760486720784,0.21684788313933245,0.23092870609802954,-0.014080822958697087
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.06820520218075558,0.09935346612450972,-0.03114826394375414,0.19349228278567374,0.1667865613427674,0.02670572144290634
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.09935346612450972,0.11947755104466788,-0.02012408492015816,0.1667865613427674,0.1842300940855888,-0.0174435327428214
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,profile_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.11947755104466788,0.08784879439148846,0.03162875665317942,0.1842300940855888,0.1884393286769771,-0.004209234591388306
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.0776778283639385,0.07185063549137224,0.00582719287256625,0.33854406983268276,0.3165111535758488,0.022032916256833956
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.07185063549137224,0.05660997467412139,0.015240660817250853,0.3165111535758488,0.169902384494887,0.1466087690809618
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,temperature_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.05660997467412139,0.05624419009936953,0.00036578457475185816,0.169902384494887,0.18578169379666754,-0.015879309301780525
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,C_P0_state_time_pulse,C_P1_nominal_pulse,0.07526337634725704,0.08028380722598337,-0.005020430878726334,0.3664329498006648,0.3440099782443635,0.022422971556301297
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,C_P1_nominal_pulse,C_P2_log_age_pulse,0.08028380722598337,0.08024165349452432,4.2153731459049215e-05,0.3440099782443635,0.25864524660723076,0.08536473163713276
sensitivity_excluding_monotonicity,L2_hist_gradient_boosting,delta_capacity_Ah,voltage_window_holdout_fold,C_P2_log_age_pulse,C_P3_stress_pulse,0.08024165349452432,0.13826400268551212,-0.058022349190987796,0.25864524660723076,0.2574968468670398,0.0011483997401909862
