model_level,feature_group,target,split_name,heldout_fold,primary_mae,sensitivity_mae,primary_minus_sensitivity_mae,primary_condition_mean_mae,sensitivity_condition_mean_mae,primary_minus_sensitivity_condition_mean_mae
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,temperature_holdout_fold,2,0.04357129491351441,0.04651145521125003,-0.002940160297735618,0.05894518760785288,0.06698672160950538,-0.008041534001652494
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,voltage_window_holdout_fold,1,0.07126569522733964,0.06759943682029455,0.0036662584070450838,0.10659363932894247,0.10729203972928984,-0.0006984004003473682
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,voltage_window_holdout_fold,2,0.09580349316479614,0.09801854304276306,-0.002215049877966918,0.12205336553802883,0.1284878947349262,-0.006434529196897368
L2_hist_gradient_boosting,C_P3_stress_pulse,capacity_Ah_k1,voltage_window_holdout_fold,3,0.27459102542427893,0.1668758911315852,0.10771513429269372,0.27570226307122514,0.1708186718116833,0.10488359125954183
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,c_rate_holdout_fold,1,0.07694956930308285,0.0823804706582955,-0.005430901355212653,0.10347704636816722,0.10251457602573301,0.0009624703424342129
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,condition_fold,0,0.027273400451334518,0.026488874882619563,0.0007845255687149548,0.040048375547681585,0.04085947144080028,-0.0008110958931186948
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,condition_fold,1,0.02013119753452298,0.02000466004406552,0.00012653749045746232,0.03940683263539936,0.038216528514353615,0.001190304121045746
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,condition_fold,2,0.023628453196070494,0.021614716641478175,0.0020137365545923186,0.03361811013319115,0.035114185783754435,-0.0014960756505632833
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,condition_fold,3,0.03540321476432921,0.040155461332213004,-0.00475224656788379,0.06166447371172055,0.07324903690961236,-0.011584563197891813
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,condition_fold,4,0.022504109035571415,0.025010493491649875,-0.00250638445607846,0.03906491486825619,0.043634738391076525,-0.004569823522820336
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,profile_holdout_fold,1,0.06639582490185973,0.06909163635033629,-0.002695811448476554,0.08136700980001728,0.08784879439148846,-0.006481784591471182
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,temperature_holdout_fold,1,0.025087612090219858,0.03243581838578468,-0.007348206295564822,0.05175045272434638,0.06378428873343404,-0.012033836009087667
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,temperature_holdout_fold,2,0.03596563451544299,0.03151296662720285,0.004452667888240142,0.04576988266796465,0.04870409146530502,-0.002934208797340375
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,voltage_window_holdout_fold,1,0.06400540566504118,0.06248445744318948,0.0015209482218516979,0.08940295296524671,0.09645676346033047,-0.007053810495083759
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,voltage_window_holdout_fold,2,0.10964173056214026,0.11417730935770462,-0.004535578795564363,0.12150349019883787,0.1331410997647396,-0.011637609565901721
L2_hist_gradient_boosting,C_P3_stress_pulse,delta_capacity_Ah,voltage_window_holdout_fold,3,0.15513689324014152,0.1801791362891541,-0.02504224304901259,0.15520791946628998,0.18519414483146632,-0.02998622536517634
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,c_rate_holdout_fold,1,0.09337098781195342,0.10400413925697707,-0.01063315144502365,0.12690476949045668,0.12866939070553116,-0.00176462121507448
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,0,0.03237092590556996,0.03115398505521524,0.0012169408503547204,0.04878847673892299,0.05122271948302755,-0.002434242744104559
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,1,0.024483220020385315,0.02513450948139883,-0.0006512894610135149,0.040851939527990454,0.04075301221450019,9.892731349026712e-05
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,2,0.026579872237463765,0.027354244227234287,-0.0007743719897705219,0.04324263104013461,0.04729341667402227,-0.004050785633887666
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,3,0.043556292498957615,0.046729710377307915,-0.0031734178783503,0.07727283968865419,0.08629154030730507,-0.009018700618650885
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,condition_fold,4,0.02725822896287242,0.029677630059662757,-0.0024194010967903377,0.056545177736465314,0.05942348169022556,-0.002878303953760243
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,profile_holdout_fold,1,0.0694602911016335,0.10046612437110948,-0.03100583326947598,0.08333401009519263,0.11432136805296755,-0.030987357957774922
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,temperature_holdout_fold,1,0.03339914155602218,0.03799902216239195,-0.0045998806063697675,0.0785849624336239,0.0788120529998232,-0.0002270905661993089
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,temperature_holdout_fold,2,0.04495793611042669,0.04562849791357392,-0.0006705618031472294,0.06134576629889591,0.06832576671500713,-0.006980000416111222
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,1,0.0855539657983578,0.09049002519353322,-0.004936059395175413,0.1124165604121832,0.1194791143650445,-0.007062553952861303
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,2,0.06036558964400129,0.07592263413060986,-0.015557044486608572,0.10170168711103107,0.11359174332565206,-0.011890056214620984
L2_hist_gradient_boosting,F4_state_log_age_scalar,capacity_Ah_k1,voltage_window_holdout_fold,3,0.0402591831308495,0.041378691321208944,-0.0011195081903594417,0.040184288251425226,0.043635329774551986,-0.003451041523126759
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,c_rate_holdout_fold,1,0.07899779833195536,0.08721967849086151,-0.008221880158906153,0.09773474317278785,0.09947983493653621,-0.0017450917637483604
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,0,0.02440275729038308,0.027344145333372386,-0.002941388042989306,0.03870535297767127,0.046299693876128985,-0.007594340898457716
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,1,0.022343038419412792,0.02232224362492321,2.0794794489582824e-05,0.043519950114941766,0.04436384516070512,-0.0008438950457633557
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,2,0.022254977977735114,0.020830425659539034,0.0014245523181960797,0.035625052408174374,0.03481831205205244,0.0008067403561219308
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,3,0.03744820815261148,0.03878137514466109,-0.0013331669920496059,0.061585070065125695,0.0628625478661057,-0.0012774778009800106
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,condition_fold,4,0.02725035028001207,0.030454468894945564,-0.0032041186149334953,0.04684263116235681,0.04835790634632751,-0.0015152751839706963
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,profile_holdout_fold,1,0.10072729387454035,0.10080240677939602,-7.51129048556648e-05,0.10885521641662703,0.10709197022609797,0.0017632461905290608
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,1,0.02690110028233691,0.03350558863180466,-0.0066044883494677485,0.05705500830598189,0.064687199427366,-0.0076321911213841145
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,temperature_holdout_fold,2,0.03069836281714248,0.03334970299802565,-0.0026513401808831716,0.042527933654799496,0.04960170888799841,-0.007073775233198916
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,1,0.07338183096271678,0.08011670574366574,-0.00673487478094896,0.0839316068537782,0.10088890287407729,-0.01695729602029908
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,2,0.08566732978848443,0.09027081453558455,-0.004603484747100123,0.10775059896232206,0.11970674921920671,-0.011956150256884651
L2_hist_gradient_boosting,F4_state_log_age_scalar,delta_capacity_Ah,voltage_window_holdout_fold,3,0.03006296154004017,0.02204090149805115,0.008022060041989021,0.030323019356610824,0.022304867703824942,0.008018151652785882
