comparison,target,split_name,heldout_fold,reference_model_level,reference_feature_group,candidate_model_level,candidate_feature_group,reference_condition_mean_mae,candidate_condition_mean_mae,gain,test_rows,test_parameter_sets
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,condition_fold,2,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.03434115107913387,0.037691134105188644,-0.0033499830260547703,892,15
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,condition_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.08057078117878551,0.15082012903776082,-0.07024934785897531,509,15
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,condition_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.06095291138483762,0.15311679782749746,-0.09216388644265984,509,15
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,condition_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.08057078117878551,0.09002969328378603,-0.009458912105000522,509,15
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,condition_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.06095291138483762,0.08350171352180853,-0.022548802136970914,509,15
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,condition_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.08057078117878551,0.0869283476622729,-0.006357566483487398,509,15
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,condition_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.06095291138483762,0.07858368321540574,-0.017630771830568118,509,15
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,condition_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.08057078117878551,0.08093220083135276,-0.00036141965256725195,509,15
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,condition_fold,3,L2_hist_gradient_boosting,F14_event_aggregate,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.06095291138483762,0.08060031758322682,-0.0196474061983892,509,15
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,condition_fold,4,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.06152716554563386,0.18713877328916922,-0.12561160774353536,717,15
true_neural_sequence_vs_event_aggregate_hgb,delta_capacity_Ah,condition_fold,4,L2_hist_gradient_boosting,F14_event_aggregate,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.04674589835165645,0.19522791741978043,-0.14848201906812397,717,15
true_neural_sequence_vs_event_aggregate_hgb,capacity_Ah_k1,condition_fold,4,L2_hist_gradient_boosting,F14_event_aggregate,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.06152716554563386,0.08267236096772672,-0.02114519542209286,717,15
