comparison,target,split_name,heldout_fold,reference_model_level,reference_feature_group,candidate_model_level,candidate_feature_group,reference_condition_mean_mae,candidate_condition_mean_mae,gain,test_rows,test_parameter_sets
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,condition_fold,3,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.05923954871874726,0.08060031758322682,-0.02136076886447956,509,15
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,condition_fold,4,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.05672286548112605,0.18713877328916922,-0.13041590780804319,717,15
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,condition_fold,4,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.037907406046335586,0.19522791741978043,-0.15732051137344485,717,15
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,condition_fold,4,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.05672286548112605,0.08267236096772672,-0.025949495486600666,717,15
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,condition_fold,4,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.037907406046335586,0.06297558786317094,-0.02506818181683535,717,15
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,condition_fold,4,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.05672286548112605,0.06694611405900668,-0.010223248577880623,717,15
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,condition_fold,4,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.037907406046335586,0.06562254256911228,-0.02771513652277669,717,15
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,condition_fold,4,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.05672286548112605,0.08677187820762138,-0.030049012726495322,717,15
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,condition_fold,4,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS5_cnn_lstm_true_sequence,E1_f4_plus_event_sequence_tensor,0.037907406046335586,0.0649186991753977,-0.02701129312906212,717,15
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.06977724888847443,0.37899894813561685,-0.30922169924714243,742,19
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,temperature_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS1_ridge_flat_true_sequence,E1_f4_plus_event_sequence_tensor,0.05301253618604369,0.3161810733511038,-0.2631685371650601,742,19
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.06977724888847443,0.37912746758483723,-0.3093502186963628,742,19
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,temperature_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS3_cnn1d_true_sequence,E1_f4_plus_event_sequence_tensor,0.05301253618604369,0.27911036827540486,-0.22609783208936118,742,19
true_neural_sequence_vs_timestamp_stress_hgb,capacity_Ah_k1,temperature_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.06977724888847443,0.6218519366052043,-0.5520746877167299,742,19
true_neural_sequence_vs_timestamp_stress_hgb,delta_capacity_Ah,temperature_holdout_fold,1,L2_hist_gradient_boosting,F8_timestamp_weighted_stress,NS4_tcn_true_sequence,E1_f4_plus_event_sequence_tensor,0.05301253618604369,0.4671254868999341,-0.4141129507138904,742,19
