epoch,train_loss,val_loss,target,split_name,heldout_fold,model_level
43,0.056170283221743174,0.11923611909151077,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
44,0.050856553095703326,0.1228775754570961,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
45,0.04711427292527838,0.12292719632387161,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
46,0.04623759387888842,0.12997984886169434,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
47,0.04449560287563751,0.13007009029388428,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
48,0.04147055750298831,0.12591136991977692,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
49,0.05893052190852662,0.126283660531044,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
50,0.05886258067200995,0.12297452986240387,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
51,0.043474488244909376,0.1296732872724533,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
52,0.042847755513826594,0.1281728744506836,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
53,0.04759018048126665,0.12783770263195038,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
54,0.04373503847778516,0.12447990477085114,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
55,0.04196569490401695,0.12437964230775833,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
56,0.0414996417821385,0.12135548144578934,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
57,0.03984871683820125,0.12590399384498596,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
58,0.03989164919281999,0.12359963357448578,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
59,0.03772258291590131,0.1284143328666687,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
60,0.038654725683348566,0.12244472652673721,delta_capacity_Ah,condition_fold,2,NS5_cnn_lstm_true_sequence
1,0.2210868652909994,0.10067412257194519,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
2,0.09116402232191628,0.07822505384683609,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
3,0.062429583010574184,0.056978508830070496,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
4,0.05335491859457559,0.06306666135787964,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
5,0.04223741766893201,0.04967939108610153,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
6,0.03754808186850925,0.04492955282330513,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
7,0.030765940124789875,0.052412837743759155,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
8,0.029235104486967128,0.041549716144800186,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
9,0.02697997651476827,0.049213625490665436,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
10,0.0247090770119232,0.03687087446451187,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
11,0.023534468776132498,0.046914611011743546,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
12,0.024973903730925586,0.03957505524158478,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
13,0.02785271204387148,0.038934193551540375,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
14,0.021694803196522925,0.03700472041964531,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
15,0.01981772088523333,0.03912590816617012,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
16,0.02054112012814989,0.03977815434336662,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
17,0.019596583701463208,0.0437658317387104,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
18,0.021885779932037823,0.05191759020090103,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
19,0.022174058546726074,0.03636729344725609,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
20,0.01857536174874339,0.03677812218666077,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
21,0.018829659895143576,0.0377715528011322,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
22,0.016921874979339516,0.04201975464820862,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
23,0.018269078909522958,0.03692347928881645,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
24,0.01770174377856569,0.03982020542025566,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
25,0.017168742397593126,0.04074138030409813,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
26,0.018253610882513586,0.03836050629615784,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
27,0.016052480877584055,0.040739480406045914,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
28,0.017545832463333175,0.03779362514615059,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
29,0.016008013483466737,0.03687475621700287,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
30,0.018814471550285816,0.03838317096233368,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
31,0.015946179615437157,0.034113604575395584,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
32,0.015737646983729467,0.03396933525800705,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
33,0.016025549188877147,0.0361657440662384,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
34,0.015668315554244652,0.030974598601460457,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
35,0.015733468209671427,0.02982175163924694,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
36,0.014767199250248572,0.03474075347185135,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
37,0.014785716258403327,0.03725244104862213,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
38,0.020641639983902376,0.04075556993484497,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
39,0.014985023336420353,0.03759486973285675,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
40,0.01417121829258071,0.04226882755756378,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
41,0.017335670301690698,0.04742380604147911,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
42,0.01464944673029499,0.0349276140332222,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
43,0.01597546231156836,0.03901989012956619,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
44,0.013863288383517,0.045655861496925354,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
45,0.013795485959336575,0.05030934512615204,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
46,0.013353383052162826,0.05011051148176193,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
47,0.013585223686984844,0.04591402783989906,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
48,0.012352743237796757,0.04629320651292801,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
49,0.01648162360975726,0.04297488182783127,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
50,0.022204738369004592,0.061402369290590286,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
51,0.01751660040786697,0.05492943897843361,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
52,0.0163844637463626,0.04993487149477005,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
53,0.014460988950708674,0.04592674598097801,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
54,0.014582043086799482,0.03761185333132744,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
55,0.012769288564514782,0.04156989976763725,capacity_Ah_k1,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
1,0.20284279497961202,0.17864099144935608,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
2,0.15576675741208923,0.15212580561637878,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
3,0.14501721649948093,0.14223963022232056,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
4,0.134043079154152,0.16345269978046417,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
5,0.12730524870049623,0.13691435754299164,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
6,0.11937396797455019,0.13164158165454865,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
7,0.11296646255585882,0.19410213828086853,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
8,0.11705896562246683,0.173532634973526,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
9,0.11074911201527964,0.17112456262111664,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
10,0.10257410185618533,0.15422700345516205,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
11,0.0962908656284627,0.19318130612373352,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
12,0.09619587711575958,0.1419542282819748,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
13,0.09402583410135573,0.12838730216026306,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
14,0.07936705240151948,0.14277967810630798,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
15,0.09148009271464413,0.12911514937877655,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
16,0.08691814919519755,0.1586284190416336,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
17,0.08831811869620448,0.13757556676864624,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
18,0.07877331315022376,0.15506614744663239,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
19,0.07476819628694405,0.1293230652809143,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
20,0.07948189383993547,0.12707263231277466,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
21,0.08132519350490636,0.13929307460784912,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
22,0.07428704083172812,0.1303798407316208,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
23,0.07139718760218886,0.14328186213970184,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
24,0.06595685743862607,0.1318795084953308,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
25,0.06382779892318366,0.13519981503486633,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
26,0.06391182646944395,0.1297723650932312,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
27,0.07643346092663705,0.180254265666008,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
28,0.0828476984364291,0.12003467231988907,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
29,0.07036447232045855,0.12405558675527573,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
30,0.06492680337073074,0.12423210591077805,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
31,0.05614811544203096,0.12143043428659439,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
32,0.0694984630164173,0.13478799164295197,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
33,0.06111628492362797,0.1373673975467682,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
34,0.07741225552227762,0.12028228491544724,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
35,0.056411066729601264,0.13313689827919006,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
36,0.05439351860938283,0.12487528473138809,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
37,0.08975730970915821,0.1299268752336502,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
38,0.08516612857218003,0.13557684421539307,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
39,0.05952554022789829,0.10944574326276779,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
40,0.056081726810791425,0.11348332464694977,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
41,0.05262748141669565,0.1246400848031044,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
42,0.06248680672918757,0.11343753337860107,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
43,0.05915641844169133,0.11510571837425232,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
44,0.05006014118488464,0.10988543182611465,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
45,0.054590905964788466,0.11384826898574829,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
46,0.05011637361409763,0.12259842455387115,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
47,0.048382492942942515,0.11520610004663467,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
48,0.05180591100361198,0.11976111680269241,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
49,0.055935461099983916,0.1194307953119278,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
50,0.07942194104220511,0.1223025843501091,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
51,0.05478652520105243,0.12187974154949188,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
52,0.042598437996477716,0.13268837332725525,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
53,0.051621828396390707,0.12826360762119293,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
54,0.05121928405585802,0.12107228487730026,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
55,0.04604945868535045,0.12207294255495071,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
56,0.04590326866471312,0.11720169335603714,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
57,0.04041001956082053,0.11224161833524704,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
58,0.04074389905306614,0.11134455353021622,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
59,0.03924800222739577,0.11257264018058777,delta_capacity_Ah,condition_fold,2,NS6_cnn_lstm_shuffled_sequence
1,0.19048622472300417,0.12730586528778076,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
2,0.07176717481620255,0.0774269551038742,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
3,0.047795671703560014,0.05419045314192772,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
4,0.03542700902159725,0.047715794295072556,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
5,0.0330427446890445,0.038095902651548386,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
6,0.02714977448894864,0.03485511243343353,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
7,0.025966374380957512,0.03554262965917587,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
8,0.026023755481998836,0.03572138026356697,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
9,0.024357020577770613,0.03390256315469742,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
10,0.023883700282091185,0.037696175277233124,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
11,0.022348610806234535,0.03416328877210617,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
12,0.021133054114345993,0.034627556800842285,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
13,0.020792407183242694,0.031078344210982323,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
14,0.01974803517528233,0.028879759833216667,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
15,0.018050637384433122,0.03022865019738674,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
16,0.01799249735527805,0.031706955283880234,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
17,0.01913271384269354,0.03729689493775368,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
18,0.017388809827112016,0.03860006108880043,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
19,0.018260114027985504,0.03460073471069336,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
20,0.016496424474531694,0.03843926265835762,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
21,0.016906724677288106,0.03722681850194931,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
22,0.016898926159012177,0.03613986074924469,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
23,0.01591652856829266,0.040526486933231354,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
24,0.016691986626634996,0.03815852478146553,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
25,0.014533957743662455,0.035580966621637344,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
26,0.014917182248263132,0.039892297238111496,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
27,0.016012139574048064,0.03561972454190254,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
28,0.014747121448939046,0.03283588960766792,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
29,0.015752196810873493,0.03609218820929527,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
30,0.01594390115878057,0.0327562540769577,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
31,0.013231651669013359,0.04273182898759842,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
32,0.015335939735883758,0.035192620009183884,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
33,0.014769974774459288,0.03508539870381355,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
34,0.015130397874773258,0.035603299736976624,capacity_Ah_k1,condition_fold,3,NS3_cnn1d_true_sequence
1,0.17666238209321386,0.20620670914649963,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
2,0.1405478563337099,0.17695647478103638,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
3,0.12396308141095298,0.17520783841609955,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
4,0.11282627732448634,0.1797638237476349,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
5,0.109366794560282,0.15334630012512207,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
6,0.10169710429562699,0.1347549557685852,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
7,0.09696530577327524,0.13587522506713867,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
8,0.09122272515447721,0.1315547525882721,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
9,0.08850499628377813,0.12886610627174377,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
10,0.08604821505113727,0.12960225343704224,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
11,0.08291130426472851,0.1423368602991104,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
12,0.07982926744790304,0.12814778089523315,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
13,0.07857421040534973,0.13543792068958282,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
14,0.07621911917591379,0.13039438426494598,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
15,0.07586153756294932,0.12949946522712708,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
16,0.06948381724456947,0.14295440912246704,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
17,0.07146890392704379,0.13623014092445374,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
18,0.06217012425795907,0.16941151022911072,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
19,0.06556893246514457,0.13858072459697723,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
20,0.06272539001933876,0.14486299455165863,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
21,0.06227269775367209,0.14957407116889954,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
22,0.0650362357541564,0.15732745826244354,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
23,0.05872011751246949,0.14900459349155426,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
24,0.056374730941440375,0.15963055193424225,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
25,0.055096064250738847,0.13497014343738556,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
26,0.05523332784928027,0.14413003623485565,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
27,0.05379588501749649,0.14424434304237366,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
28,0.05199783871926013,0.14108657836914062,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
29,0.05580663210934117,0.14437280595302582,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
30,0.05541786653477521,0.14992815256118774,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
31,0.04949301636467377,0.17355254292488098,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
32,0.052264265361286345,0.1466187685728073,delta_capacity_Ah,condition_fold,3,NS3_cnn1d_true_sequence
1,0.15605192587134384,0.09788727015256882,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
2,0.06455859807985169,0.07068338245153427,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
3,0.04482482537804615,0.0473971851170063,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
4,0.03348673305784663,0.04132455587387085,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
5,0.028470527580274,0.033694542944431305,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
6,0.02575959251927478,0.033146005123853683,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
7,0.025038679074939518,0.03457779809832573,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
8,0.02357556764036417,0.03345191478729248,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
9,0.021917629188724926,0.03576363995671272,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
10,0.021142843844635145,0.031538255512714386,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
11,0.020080836268053168,0.031223909929394722,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
12,0.019912939895654007,0.03397717699408531,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
13,0.01844966502505399,0.029758300632238388,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
14,0.017768157612798468,0.028791507706046104,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
15,0.01657701294780487,0.02988898567855358,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
16,0.017606663539828288,0.02832086570560932,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
17,0.01654783145169772,0.035884324461221695,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
18,0.01539380673230404,0.0380975604057312,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
19,0.017975465616299993,0.03351050987839699,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
20,0.015471292038758596,0.03516271337866783,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
21,0.01621635291459305,0.03132256120443344,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
22,0.016100810225387768,0.031740013509988785,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
23,0.015115090834331654,0.03245265409350395,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
24,0.013660301720457417,0.03749794885516167,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
25,0.014431649552924293,0.033997271209955215,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
26,0.01382957361195059,0.03365790843963623,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
27,0.014660040254793352,0.031752943992614746,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
28,0.014077625115446392,0.031334783881902695,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
29,0.013793387356036831,0.03321937099099159,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
30,0.013210942758069862,0.03343730792403221,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
31,0.014720780364725562,0.03509626165032387,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
32,0.01454762539028057,0.03205946832895279,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
33,0.013672996279118317,0.029110511764883995,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
34,0.012084990761996735,0.03484010696411133,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
35,0.012509800116753294,0.03088861145079136,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
36,0.012803288476009454,0.029045887291431427,capacity_Ah_k1,condition_fold,3,NS4_tcn_true_sequence
1,0.1740347138561663,0.1982472687959671,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
2,0.14203060092404485,0.1832059770822525,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
3,0.12671191954896563,0.15633007884025574,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
4,0.11248653266756307,0.16892631351947784,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
5,0.10492501576386747,0.16214317083358765,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
6,0.10159090604810488,0.13434824347496033,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
7,0.09885092072987131,0.1443280726671219,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
8,0.08862725778349809,0.12962670624256134,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
9,0.08854761628788851,0.1323312669992447,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
10,0.08430802715676171,0.11945973336696625,delta_capacity_Ah,condition_fold,3,NS4_tcn_true_sequence
